dst,shapleytrust_score
2181,2.01
2182,0.964
2183,0.996
2184,0.996
2185,0.936
2186,1.064
2187,20.426
2188,14.582
2189,2.98
2190,0.486
2191,0.512
2192,7.968
2193,1.0
2194,45.192
2195,5.25
2196,0.524
2197,0.952
2198,42.454
2199,2.968
2200,2.048
2201,8.792
2202,4.028
2203,0.984
2204,4.462
2205,7.008
2206,1.032
2207,1.0
2208,7.594
2209,0.0
2210,1.036
2211,1.036
2212,2.38
2213,1.992
2214,32.162
2215,0.932
2216,0.484
2217,5.652
2218,0.5
2219,8.032
2220,0.92
2221,5.604
2222,1.008
2223,0.494
2224,4.732
2225,0.48
2226,0.892
2227,1.948
2228,0.96
2229,11.856
2230,10.208
2231,9.034
2232,1.036
2233,11.64
2234,0.98
2235,2.41
2236,0.968
2237,0.94
2238,0.888
2239,0.0
2240,0.964
2241,2.468
2242,0.956
2243,12.73
2244,18.58
2245,0.49
2246,2.384
2247,0.494
2248,0.51
2249,7.604
2250,0.924
2251,4.226
2252,26.654
2253,1.02
2254,0.976
2255,7.124
2256,2.956
2257,5.316
2258,1.974
2259,1.934
2260,3.298
2261,0.484
2262,33.62
2263,0.508
2264,1.048
2265,1.86
2266,43.852
2267,0.496
2268,2.076
2269,7.2
2270,1.016
2271,1.928
2272,2.004
2273,0.976
2274,3.004
2275,5.674
2276,0.53
2277,4.036
2278,1.02
2279,0.996
2280,1.032
2281,8.16
2282,2.136
2283,0.47
2284,8.956
2285,1.024
2286,0.486
2287,0.998
2288,1.558
2289,6.978
2290,0.944
2291,4.898
2292,4.854
2293,6.692
2295,1.06
2296,146.886
2297,8.74
2298,1.0
2299,11.144
2300,0.51
2301,1.008
2302,0.972
2303,24.908
2304,7.744
2305,6.16
2306,28.038
2307,1.028
2308,0.488
2309,3.442
2310,9.764
2311,11.62
2312,3.91
2313,19.74
2314,0.45
2315,14.142
2316,2.536
2317,2.712
2318,34.756
2319,2.064
2320,1.032
2321,0.936
2322,27.666
2323,1.08
2324,1.052
2325,11.346
2326,1.514
2327,1.012
2328,24.912
2329,0.496
2330,0.928
2331,1.032
2332,2.984
2333,11.488
2334,2.98
2335,1.024
2336,2.952
2337,2.908
2338,0.0
2339,1.064
2340,1.072
2341,3.57
2342,2.47
2343,2.968
2344,22.5
2345,1.032
2346,5.62
2347,1.068
2348,1.932
2349,5.846
2350,2.152
2351,5.148
2352,3.012
2353,0.96
2354,0.976
2355,1.418
2356,2.088
2357,0.944
2358,0.992
2359,4.602
2360,0.972
2362,0.98
2363,5.048
2364,3.31
2365,3.476
2366,0.992
2367,0.53
2368,1.004
2369,1.556
2370,5.142
2371,3.98
2372,0.988
2373,2.048
2374,1.068
2375,1.008
2376,0.876
2377,3.018
2378,48.48
2379,1.968
2380,1.9
2381,1.104
2382,0.984
2383,1.532
2384,0.506
2385,0.982
2386,2.848
2387,1.436
2388,131.488
2389,4.908
2390,2.024
2391,2.008
2392,18.018
2393,2.104
2394,1.008
2395,1.004
2396,4.954
2397,43.758
2398,12.128
2399,18.38
2400,2.028
2401,0.96
2402,2.96
2403,1.512
2404,65.684
2405,5.568
2406,2.064
2407,3.46
2408,3.916
2409,5.096
2410,1.936
2411,4.566
2412,2.398
2413,0.496
2414,0.492
2415,4.856
2416,3.044
2417,0.996
2418,0.526
2419,11.88
2420,2.532
2421,1.872
2422,0.988
2423,0.972
2424,2.39
2425,0.5
2426,1.008
2427,12.034
2428,1.378
2429,2.538
2430,9.204
2431,4.562
2432,0.538
2433,0.994
2434,2.664
2435,1.368
2436,0.952
2437,12.718
2438,3.402
2439,0.0
2440,0.972
2441,2.602
2442,1.94
2443,2.12
2444,2.56
2445,0.964
2446,1.374
2447,2.414
2448,1.56
2449,4.86
2450,0.466
2451,1.032
2452,0.98
2453,0.926
2454,1.984
2455,7.022
2456,1.048
2458,0.992
2459,1.06
2460,1.012
2461,1.072
2462,0.988
2463,1.936
2464,6.44
2465,0.496
2466,2.02
2468,1.08
2469,0.96
2470,5.08
2471,1.032
2472,14.828
2473,1.952
2474,0.502
2475,10.24
2476,3.98
2477,0.972
2478,1.02
2479,0.98
2480,0.0
2481,0.538
2482,0.516
2483,1.544
2484,15.84
2485,40.448
2486,5.052
2487,2.96
2488,0.988
2489,0.958
2490,1.032
2491,2.9
2492,1.036
2493,0.976
2494,5.968
2495,3.438
2496,9.904
2497,0.96
2498,4.546
2499,0.502
2500,0.988
2501,2.244
2502,2.0
2503,0.968
2504,1.108
2505,3.604
2506,0.53
2507,1.456
2508,1.044
2509,1.12
2510,3.032
2511,1.04
2512,2.476
2513,1.454
2514,0.96
2515,0.988
2516,4.444
2517,0.48
2518,1.956
2519,1.048
2520,2.434
2521,3.888
2522,0.484
2523,1.056
2524,17.312
2525,3.032
2526,1.02
2527,0.518
2528,0.508
2529,3.928
2530,0.0
2531,2.606
2532,0.0
2533,0.492
2534,1.068
2535,7.06
2536,8.896
2537,2.948
2538,23.636
2539,1.018
2540,3.88
2541,1.002
2542,1.044
2543,1.062
2544,1.058
2545,1.01
2546,1.466
2547,0.482
2548,1.014
2549,1.482
2550,2.476
2551,0.514
2552,18.112
2553,0.9
2555,1.546
2556,3.068
2557,0.968
2558,8.2
2559,1.048
2561,2.992
2562,2.02
2563,3.172
2564,1.458
2565,28.146
2566,7.35
2567,1.882
2568,4.992
2569,3.556
2570,2.614
2571,2.598
2572,1.04
2573,1.044
2574,5.39
2575,0.952
2576,1.536
2577,0.53
2578,1.896
2579,1.028
2580,5.102
2581,1.868
2582,2.472
2584,1.554
2585,5.498
2586,1.048
2587,2.096
2588,2.4
2589,5.672
2590,10.48
2591,1.036
2592,3.862
2593,5.558
2594,4.388
2595,0.492
2596,0.49
2597,1.08
2598,1.064
2599,1.916
2600,78.884
2601,2.512
2602,0.968
2603,2.062
2604,0.484
2605,4.824
2606,1.896
2607,1.978
2608,1.036
2609,3.028
2610,5.024
2611,0.988
2612,3.864
2613,0.524
2614,3.54
2615,1.036
2616,1.012
2617,0.0
2618,2.036
2619,0.0
2620,1.0
2621,1.508
2622,2.11
2623,1.906
2624,1.024
2625,113.096
2626,2.032
2627,0.988
2628,4.796
2629,1.572
2630,2.418
2631,3.948
2632,3.086
2633,1.432
2634,0.466
2635,69.2
2636,6.75
2637,0.976
2638,0.98
2639,1.516
2640,0.488
2641,1.032
2642,410.042
2643,0.984
2644,3.628
2645,0.948
2646,4.28
2647,50.504
2648,1.052
2649,1.004
2651,1.008
2652,2.084
2653,0.532
2654,5.022
2655,1.056
2656,1.508
2657,5.016
2658,26.842
2659,0.98
2660,0.948
2661,11.486
2662,1.41
2663,1.512
2664,0.972
2665,2.516
2666,1.532
2667,1.04
2668,1.484
2669,2.008
2670,4.658
2671,1.496
2672,4.932
2673,0.482
2674,5.34
2675,1.926
2676,3.464
2677,2.612
2678,2.014
2679,3.028
2680,4.644
2681,2.068
2682,4.892
2683,4.122
2684,3.066
2685,0.948
2686,4.466
2687,0.486
2688,17.416
2689,0.984
2690,0.476
2691,3.606
2692,2.384
2693,5.51
2694,1.876
2695,1.014
2696,1.008
2697,0.504
2698,0.542
2699,1.526
2700,4.46
2701,2.552
2702,3.122
2703,1.018
2704,1.484
2705,1.016
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,17.748
2711,3.01
2712,2.024
2713,2.156
2714,0.954
2715,0.98
2716,6.284
2717,2.018
2718,1.032
2719,0.996
2720,2.038
2721,1.02
2722,0.0
2723,2.43
2724,3.348
2725,63.44
2726,6.22
2727,0.996
2728,25.518
2729,0.976
2730,5.476
2731,6.888
2732,4.996
2733,21.302
2734,0.504
2735,1.482
2736,1.02
2737,1.486
2738,1.92
2739,2.096
2740,1.534
2741,0.488
2742,3.952
2743,0.0
2744,1.0
2745,1.486
2746,2.07
2747,1.0
2748,1.016
2749,0.978
2750,1.04
2751,2.498
2752,0.972
2753,0.0
2754,2.98
2755,18.394
2756,0.992
2757,3.274
2758,3.06
2759,1.016
2760,0.482
2761,2.856
2762,4.072
2763,30.17
2765,1.044
2766,1.068
2767,8.84
2768,1.892
2769,1.596
2770,4.536
2771,0.956
2772,1.984
2773,0.472
2774,1.88
2775,19.2
2776,0.94
2777,16.442
2778,5.626
2779,1.536
2780,17.082
2781,2.476
2782,5.728
2783,1.016
2784,22.64
2785,1.0
2786,0.992
2787,1.036
2788,1.96
2789,3.558
2790,1.044
2791,1.012
2792,0.968
2793,0.988
2794,0.948
2795,12.702
2796,1.012
2797,1.016
2798,0.984
2799,1.96
2800,1.96
2801,2.584
2802,1.378
2803,5.896
2804,1.924
2805,10.89
2806,2.02
2807,2.104
2808,3.98
2809,3.654
2810,0.892
2811,1.004
2812,7.726
2813,1.916
2814,1.02
2815,0.526
2816,0.892
2817,2.476
2818,2.152
2819,6.072
2820,0.53
2821,4.328
2822,19.854
2823,2.792
2824,0.932
2825,3.412
2826,1.028
2827,0.932
2828,2.804
2829,3.928
2830,0.948
2831,0.968
2832,1.032
2833,1.016
2834,0.514
2835,60.424
2836,0.988
2837,3.61
2838,2.864
2839,9.624
2840,5.706
2841,0.996
2843,1.052
2844,2.192
2845,3.38
2846,1.02
2847,2.072
2848,23.228
2849,0.98
2850,1.08
2851,5.506
2852,3.012
2853,0.988
2854,0.984
2855,0.508
2856,1.008
2857,2.418
2858,1.984
2859,10.106
2860,2.548
2861,16.33
2862,1.996
2863,0.0
2864,0.508
2865,2.036
2866,2.05
2867,4.996
2868,1.452
2869,1.024
2870,2.14
2871,1.104
2872,1.486
2873,2.028
2874,3.108
2875,3.848
2876,5.972
2877,1.504
2878,9.924
2879,0.486
2880,18.148
2881,1.052
2882,1.056
2883,0.508
2884,1.872
2885,1.968
2886,0.0
2887,1.93
2888,2.028
2889,4.786
2890,1.016
2891,2.988
2892,10.964
2893,1.482
2894,1.518
2895,2.008
2896,2.984
2897,54.994
2898,5.112
2899,1.008
2900,1.016
2901,7.076
2902,1.04
2903,13.038
2904,1.458
2905,2.032
2906,5.332
2907,0.916
2908,1.984
2909,1.956
2910,4.536
2911,0.494
2912,0.948
2913,2.064
2914,0.976
2915,4.516
2916,3.052
2917,0.528
2918,1.47
2919,0.984
2920,0.968
2921,0.0
2922,1.51
2923,2.02
2924,0.94
2925,2.064
2926,0.0
2927,0.524
2928,4.924
2929,3.326
2930,0.956
2931,1.012
2932,0.516
2933,2.488
2934,43.53
2935,0.0
2936,0.984
2937,3.088
2938,0.512
2939,2.076
2940,7.686
2941,1.092
2942,126.094
2943,13.848
2944,9.232
2945,1.57
2946,1.072
2947,0.5
2948,7.632
2949,0.94
2950,4.096
2952,4.486
2953,0.496
2954,1.0
2955,1.992
2956,1.008
2958,8.418
2959,1.056
2960,1.562
2961,15.62
2962,8.544
2963,8.558
2964,1.456
2965,0.512
2966,3.158
2968,0.496
2969,4.432
2970,0.0
2971,1.02
2972,0.508
2973,2.42
2974,0.476
2975,0.964
2976,1.868
2977,17.392
2978,1.036
2980,1.554
2981,4.454
2982,1.412
2983,1.008
2984,0.976
2985,0.552
2986,0.502
2987,8.916
2988,0.48
2989,1.012
2990,0.506
2991,0.964
2992,1.508
2993,2.996
2994,0.936
2995,1.02
2996,0.0
2997,0.968
2998,1.948
2999,1.016
3000,31.122
3001,8.096
3002,6.606
3003,5.708
3005,4.428
3006,12.318
3008,1.446
3009,1.036
3010,1.024
3011,0.972
3012,0.976
3013,28.604
3015,2.53
3016,3.368
3017,0.928
3018,66.938
3019,1.024
3020,11.902
3021,1.536
3022,0.0
3023,6.874
3024,1.9
3025,1.014
3026,0.988
3027,0.984
3028,0.54
3029,8.364
3030,0.534
3031,1.46
3032,1.06
3033,2.542
3034,1.076
3035,1.52
3036,6.88
3037,5.594
3038,1.052
3040,33.18
3041,1.08
3042,0.96
3043,1.956
3044,6.04
3045,7.484
3046,1.0
3047,8.868
3048,0.488
3049,0.498
3050,4.196
3051,0.502
3052,0.498
3053,0.98
3054,3.048
3055,0.992
3056,2.052
3058,0.496
3059,0.498
3060,2.534
3061,0.0
3062,4.364
3063,6.256
3064,1.008
3065,1.42
3066,0.554
3067,2.016
3068,0.478
3069,1.076
3070,1.092
3071,0.0
3072,1.466
3073,0.458
3074,1.096
3075,0.988
3076,2.824
3077,1.052
3078,1.964
3079,1.052
3080,0.964
3081,1.036
3082,1.952
3083,1.028
3084,2.068
3085,1.428
3086,16.086
3087,5.126
3088,1.056
3089,0.98
3090,1.068
3091,0.972
3092,1.972
3093,3.092
3094,1.028
3095,0.472
3096,0.972
3097,0.524
3098,1.028
3099,40.228
3100,0.548
3101,2.012
3102,2.012
3103,2.678
3104,2.564
3105,10.274
3106,3.578
3107,25.244
3108,0.0
3109,0.0
3110,3.092
3111,1.892
3112,0.984
3113,15.416
3114,0.992
3115,0.952
3116,1.004
3117,0.522
3118,0.5
3119,9.828
3120,4.052
3121,1.048
3122,2.996
3123,2.076
3124,0.984
3125,1.008
3126,0.98
3127,2.488
3128,1.056
3129,114.272
3130,0.524
3131,0.508
3132,0.514
3133,0.484
3134,0.482
3135,0.94
3136,9.418
3137,1.976
3138,0.964
3139,1.012
3140,1.036
3141,1.016
3142,2.43
3143,1.514
3144,0.0
3145,0.98
3146,10.42
3147,1.02
3148,3.168
3149,0.456
3150,0.96
3151,1.0
3153,3.898
3154,0.474
3155,3.028
3156,0.508
3157,1.012
3158,0.996
3159,0.0
3160,4.812
3161,22.012
3162,0.53
3163,0.978
3164,1.1
3165,5.56
3166,2.016
3167,0.0
3168,10.088
3169,1.056
3170,0.472
3171,1.594
3172,7.036
3173,0.99
3174,0.928
3175,1.04
3176,0.464
3177,0.51
3178,0.464
3179,0.506
3180,0.94
3181,1.068
3182,3.684
3183,1.836
3184,1.964
3185,8.844
3187,0.988
3188,0.466
3189,4.048
3190,2.928
3191,1.416
3192,0.94
3193,2.844
3194,5.92
3195,13.564
3196,2.416
3197,7.588
3198,2.558
3199,1.512
3200,0.468
3201,0.5
3202,1.936
3203,2.028
3204,7.102
3205,0.964
3206,1.908
3207,3.956
3208,8.938
3209,3.924
3210,1.0
3211,2.556
3212,0.5
3213,0.5
3214,4.426
3215,1.024
3216,0.976
3217,2.832
3218,0.912
3219,46.508
3220,2.072
3221,2.956
3222,0.936
3223,20.408
3224,0.506
3225,3.864
3226,0.96
3227,1.824
3228,0.518
3229,13.336
3230,0.972
3231,3.872
3232,0.52
3233,12.15
3234,0.98
3235,0.47
3236,5.9
3237,11.914
3238,0.996
3239,16.97
3240,1.008
3241,1.984
3242,4.776
3243,1.024
3244,1.088
3245,0.964
3246,4.024
3247,1.004
3248,2.044
3249,1.076
3250,3.446
3251,1.96
3252,2.48
3253,0.96
3254,2.932
3255,2.028
3256,0.506
3257,3.852
3258,0.98
3259,2.514
3260,15.876
3261,1.484
3262,1.908
3263,0.98
3264,1.936
3265,1.964
3266,0.518
3267,1.028
3268,4.85
3269,2.548
3270,4.458
3271,0.996
3272,3.586
3273,7.636
3274,2.488
3275,1.972
3276,1.012
3277,2.068
3278,5.86
3279,0.968
3280,1.068
3281,1.004
3282,0.476
3283,2.522
3284,0.478
3285,3.02
3286,0.944
3287,1.924
3288,0.494
3289,0.996
3290,1.028
3291,0.538
3292,3.024
3293,1.068
3294,0.46
3295,2.526
3296,3.504
3297,2.084
3298,2.092
3299,1.016
3300,2.576
3301,0.98
3302,1.988
3303,1.076
3304,1.916
3305,0.486
3306,1.092
3307,0.524
3308,1.032
3309,4.104
3310,1.528
3311,1.84
3312,0.49
3313,1.876
3314,0.504
3315,1.816
3316,9.53
3317,9.194
3318,1.454
3319,17.084
3320,2.028
3321,5.072
3322,0.956
3323,2.948
3324,0.542
3325,0.504
3326,8.998
3327,6.232
3328,2.492
3329,1.936
3330,0.0
3331,1.0
3332,1.0
3333,1.454
3334,0.968
3335,9.794
3336,2.02
3337,1.948
3338,1.59
3340,0.96
3341,1.864
3342,4.88
3343,1.536
3344,0.992
3345,42.494
3346,2.384
3347,3.524
3348,2.068
3349,6.612
3351,1.028
3352,2.53
3353,13.722
3354,1.568
3355,2.076
3357,2.012
3358,1.008
3359,2.558
3360,0.968
3361,2.12
3362,0.442
3363,2.406
3364,0.494
3365,1.016
3366,42.884
3367,2.512
3368,0.996
3369,1.542
3370,1.832
3371,0.0
3372,0.0
3373,0.0
3374,12.598
3375,0.51
3376,0.0
3377,6.46
3378,1.036
3379,2.43
3380,4.924
3381,4.52
3382,1.584
3383,1.44
3384,0.0
3385,3.912
3386,0.502
3387,1.04
3388,2.956
3389,11.732
3390,1.048
3391,5.226
3392,3.084
3393,0.494
3394,5.368
3395,0.94
3396,1.52
3397,9.072
3398,0.464
3399,0.48
3400,1.016
3401,1.008
3403,0.0
3404,10.176
3405,5.008
3406,1.522
3407,1.0
3408,7.594
3409,0.0
3410,1.032
3411,0.976
3412,2.952
3413,5.678
3414,3.4
3415,0.984
3416,0.51
3417,3.988
3418,1.024
3419,1.052
3420,1.048
3421,1.964
3422,5.604
3423,1.048
3424,0.498
3425,1.532
3426,0.494
3427,19.382
3428,0.974
3429,41.894
3430,1.036
3431,0.0
3432,0.0
3433,2.38
3434,0.948
3435,2.9
3436,0.528
3437,0.488
3438,2.004
3439,1.516
3440,1.032
3441,2.384
3442,1.518
3443,0.996
3444,3.046
3445,23.094
3446,0.452
3447,0.49
3448,2.46
3449,2.98
3450,3.428
3451,95.898
3452,45.184
3453,5.4
3454,1.49
3455,3.028
3456,2.49
3457,0.452
3458,2.06
3459,3.544
3460,0.996
3462,4.778
3463,4.03
3464,2.136
3465,36.398
3466,2.86
3467,0.956
3468,0.98
3469,0.968
3470,12.208
3471,1.024
3472,0.486
3473,0.0
3474,2.088
3475,3.244
3476,7.864
3477,0.98
3478,1.916
3479,2.554
3480,0.51
3481,4.628
3482,0.96
3483,1.396
3484,1.012
3485,0.506
3486,0.476
3487,9.77
3488,3.5
3489,3.688
3490,6.242
3491,0.46
3492,1.466
3493,1.408
3494,1.868
3495,0.956
3496,1.56
3497,0.956
3498,4.55
3499,1.052
3500,6.724
3501,2.554
3502,0.514
3503,2.012
3504,5.52
3505,1.024
3506,5.012
3507,1.024
3508,1.536
3509,2.956
3510,3.38
3511,4.184
3512,10.1
3513,3.53
3514,1.454
3515,2.874
3516,0.0
3517,1.016
3518,1.048
3519,2.558
3520,2.944
3521,2.486
3522,3.048
3523,0.988
3524,2.116
3525,0.98
3526,3.816
3527,28.072
3528,6.076
3529,1.028
3531,11.906
3532,0.462
3533,5.96
3534,3.598
3535,1.864
3536,0.992
3537,0.956
3538,4.012
3539,5.84
3540,2.492
3541,2.02
3542,0.96
3543,4.296
3544,0.956
3545,29.574
3546,0.896
3547,8.95
3548,2.418
3549,8.878
3550,0.992
3551,1.494
3552,6.946
3553,1.004
3554,0.946
3555,0.47
3556,3.3
3557,1.016
3558,0.978
3559,0.484
3560,0.0
3561,2.0
3562,1.548
3563,1.504
3564,1.058
3565,2.478
3566,1.07
3567,0.984
3568,2.84
3569,0.948
3570,0.99
3571,16.9
3572,22.49
3573,3.04
3574,6.54
3575,1.052
3576,0.49
3577,2.124
3578,45.542
3579,1.056
3580,1.956
3581,7.682
3582,2.576
3583,6.148
3584,1.406
3585,2.398
3586,2.072
3587,0.486
3588,1.956
3589,1.036
3590,5.966
3591,2.024
3592,3.04
3593,8.23
3594,0.948
3595,0.928
3596,2.482
3597,2.596
3598,77.248
3599,1.012
3600,11.766
3601,1.02
3602,1.032
3603,2.416
3604,0.988
3605,2.036
3606,0.466
3607,1.008
3608,0.996
3609,2.92
3610,3.614
3611,11.074
3612,0.992
3613,1.048
3614,0.51
3615,2.564
3616,0.54
3617,0.948
3618,2.036
3619,0.522
3620,5.04
3621,7.656
3622,0.976
3623,3.112
3624,7.016
3625,0.988
3626,2.546
3627,1.012
3628,4.196
3629,5.092
3630,23.992
3631,1.008
3632,2.024
3633,0.48
3634,0.504
3635,0.984
3636,0.504
3637,0.51
3639,1.06
3640,31.024
3641,13.818
3642,32.428
3643,0.992
3644,0.492
3645,2.084
3646,9.44
3647,1.028
3648,4.484
3649,97.944
3650,1.98
3651,1.008
3652,0.984
3653,27.77
3654,0.992
3655,10.428
3656,20.008
3657,1.024
3658,0.944
3659,1.502
3660,5.19
3661,2.028
3662,1.052
3663,1.466
3664,2.012
3665,2.532
3666,9.96
3667,1.552
3668,2.016
3669,36.078
3670,1.574
3671,1.006
3672,0.0
3673,1.028
3674,1.056
3675,1.024
3676,0.996
3677,1.904
3678,0.972
3679,2.004
3680,0.988
3681,2.068
3682,5.056
3683,1.996
3684,0.988
3685,0.504
3686,0.996
3687,0.948
3688,1.008
3689,2.994
3690,0.486
3691,0.474
3692,0.472
3693,0.476
3694,1.506
3695,2.944
3696,3.104
3697,4.448
3698,0.53
3699,48.78
3700,1.024
3701,1.0
3702,1.068
3703,3.694
3704,2.796
3705,1.044
3706,1.008
3707,40.466
3708,1.012
3709,0.996
3710,1.016
3711,0.514
3712,0.984
3713,4.608
3714,35.742
3715,9.936
3716,0.944
3717,0.916
3718,1.542
3719,48.906
3720,1.526
3721,1.008
3722,49.8
3723,5.856
3724,9.696
3725,13.658
3726,0.458
3727,1.012
3728,0.482
3729,1.552
3730,1.888
3731,1.884
3732,1.02
3733,0.992
3734,6.296
3735,133.482
3736,2.558
3737,0.964
3738,17.882
3739,1.38
3740,2.072
3741,0.504
3742,1.02
3743,2.034
3744,12.352
3745,1.068
3746,19.14
3747,0.948
3748,1.514
3749,1.988
3750,14.256
3751,0.996
3752,1.012
3753,0.518
3754,0.512
3755,1.036
3756,4.944
3757,4.138
3758,1.468
3759,4.068
3760,4.034
3761,1.006
3762,1.036
3763,0.988
3764,6.208
3765,3.462
3766,4.082
3767,12.42
3768,2.61
3769,3.49
3770,1.0
3771,1.004
3772,5.148
3773,0.512
3774,1.048
3775,0.98
3776,5.482
3777,0.992
3778,0.98
3779,0.968
3780,0.992
3781,26.454
3782,0.518
3783,3.228
3784,1.972
3785,1.05
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.502
3796,2.952
3797,5.532
3798,2.872
3799,1.464
3800,5.474
3801,3.784
3802,2.076
3803,6.816
3804,34.488
3805,0.916
3806,1.828
3807,2.38
3808,2.892
3810,8.82
3811,0.472
3812,0.0
3813,5.016
3814,2.008
3815,19.326
3816,1.56
3817,1.51
3818,0.472
3819,0.952
3820,50.742
3821,3.028
3822,0.976
3823,1.964
3824,6.872
3825,1.92
3826,4.958
3827,0.946
3828,102.87
3829,1.532
3830,6.526
3831,0.924
3832,2.346
3834,1.036
3835,1.004
3836,0.988
3837,48.068
3838,1.012
3839,0.478
3840,0.94
3841,3.0
3842,1.048
3843,2.056
3844,2.884
3845,2.888
3846,5.216
3847,3.908
3848,0.976
3849,1.46
3850,4.428
3851,5.622
3852,2.0
3853,0.96
3854,14.892
3855,0.968
3856,3.128
3857,0.992
3858,1.008
3859,0.496
3860,2.08
3861,1.988
3862,1.92
3863,2.048
3864,7.398
3865,1.512
3866,0.0
3867,0.94
3868,0.992
3869,3.014
3870,0.52
3871,1.014
3872,2.62
3873,1.98
3874,0.952
3875,5.092
3876,0.46
3877,0.486
3878,55.296
3879,3.016
3880,27.382
3881,1.024
3882,1.02
3883,1.004
3884,4.636
3885,3.078
3886,1.008
3887,7.356
3888,1.484
3889,0.0
3890,1.008
3891,0.952
3892,23.612
3893,4.506
3894,0.952
3895,0.482
3896,0.956
3897,99.378
3898,5.238
3899,1.084
3900,0.976
3901,6.068
3902,2.048
3903,29.946
3904,26.212
3905,0.968
3906,0.48
3907,1.068
3908,0.488
3909,1.896
3910,8.406
3911,1.012
3912,1.032
3913,1.024
3914,1.422
3915,6.224
3916,68.858
3917,2.08
3918,2.61
3919,12.434
3920,0.48
3921,0.444
3922,2.868
3923,7.694
3924,2.992
3925,2.488
3926,18.73
3927,2.0
3928,9.404
3929,1.044
3930,0.516
3931,0.48
3932,0.49
3933,0.496
3934,0.5
3935,17.694
3936,0.518
3937,0.512
3938,0.516
3939,0.504
3940,0.542
3941,0.518
3942,0.51
3943,0.522
3944,0.51
3945,0.476
3946,0.54
3947,0.476
3948,1.016
3949,0.496
3950,0.536
3951,0.508
3952,1.002
3953,0.478
3954,0.49
3955,0.502
3956,1.02
3957,2.956
3958,0.5
3959,0.5
3960,1.544
3961,0.51
3962,0.5
3963,0.516
3964,0.494
3965,0.512
3966,4.4
3967,0.496
3968,0.924
3969,0.48
3970,0.472
3971,4.59
3972,5.948
3973,1.008
3974,1.896
3975,0.504
3976,25.654
3977,0.984
3978,1.0
3979,0.548
3980,8.832
3981,8.976
3982,9.836
3983,1.0
3984,1.012
3985,1.076
3986,8.714
3987,0.98
3988,132.974
3989,4.522
3990,4.592
3991,1.436
3992,2.644
3993,0.0
3994,1.048
3995,2.456
3996,1.49
3997,0.488
3998,1.012
3999,1.984
4000,1.916
4001,1.96
4002,5.612
4003,2.004
4004,14.716
4005,3.164
4006,0.98
4007,3.31
4008,2.0
4010,1.04
4011,8.156
4012,0.496
4013,1.02
4014,1.622
4015,0.976
4016,2.132
4017,4.028
4018,0.988
4019,0.972
4020,1.024
4022,3.076
4023,0.482
4024,4.024
4025,1.084
4026,13.328
4027,4.324
4028,0.972
4029,1.008
4030,1.514
4031,8.418
4032,4.136
4033,1.45
4034,1.016
4035,3.936
4036,4.264
4037,0.534
4038,26.708
4039,0.984
4040,1.052
4041,1.04
4042,2.436
4043,1.012
4044,2.1
4045,0.988
4046,0.51
4047,2.068
4048,1.952
4049,1.776
4050,0.992
4051,1.02
4052,2.08
4053,2.016
4054,1.04
4055,2.84
4056,0.5
4057,1.984
4058,2.582
4059,1.024
4060,1.434
4061,1.04
4062,0.984
4063,0.474
4064,1.454
4065,0.484
4066,0.498
4067,1.524
4068,0.46
4069,0.502
4070,0.478
4071,0.494
4072,0.488
4073,0.508
4074,2.066
4075,6.878
4076,4.1
4077,1.068
4078,5.086
4079,0.936
4080,1.452
4081,0.0
4082,1.056
4083,0.522
4084,11.258
4085,1.108
4086,2.486
4087,0.504
4088,6.794
4089,1.512
4090,2.936
4091,0.904
4092,2.008
4093,0.972
4094,0.478
4095,1.044
4096,1.036
4097,2.842
4098,6.932
4099,1.02
4100,0.0
4101,2.024
4102,0.964
4103,2.474
4104,0.49
4105,2.084
4106,1.04
4107,47.03
4108,0.956
4109,1.032
4110,1.012
4111,0.992
4112,1.032
4113,4.43
4114,17.042
4115,3.046
4116,1.552
4117,0.968
4118,8.0
4119,22.024
4120,0.536
4121,1.008
4122,7.596
4123,1.012
4124,4.16
4125,6.5
4126,2.088
4127,1.008
4128,2.6
4129,0.506
4130,0.494
4131,7.904
4132,0.522
4133,1.498
4134,2.012
4135,1.536
4136,12.14
4137,1.84
4138,0.0
4139,4.53
4140,1.848
4141,1.068
4142,1.068
4143,0.508
4144,1.032
4145,2.068
4146,0.996
4147,0.49
4148,0.936
4149,1.912
4150,1.076
4151,1.066
4152,3.08
4153,1.032
4154,0.972
4155,2.024
4156,0.952
4157,0.99
4158,1.98
4159,4.144
4160,0.518
4161,1.0
4162,2.0
4163,14.678
4164,2.48
4165,0.928
4166,1.012
4167,2.088
4168,1.008
4169,6.118
4170,0.98
4171,0.956
4172,199.818
4173,0.506
4174,6.03
4175,1.526
4176,2.416
4177,1.024
4178,1.51
4179,5.454
4180,0.502
4181,6.076
4182,0.0
4183,1.0
4184,4.874
4185,1.988
4186,1.0
4187,1.02
4188,4.05
4189,11.406
4190,1.052
4191,0.988
4192,1.442
4195,2.504
4196,3.0
4197,197.334
4198,12.036
4199,0.996
4200,0.98
4201,2.064
4202,1.956
4203,3.522
4204,11.392
4205,25.058
4206,5.032
4207,1.016
4208,0.948
4209,13.752
4210,3.932
4211,3.614
4212,1.492
