dst,peertrust_score
4353,0.6666666262626286
4360,0.6931817761708015
4361,0.6787878376492219
4363,0.7070706642179395
4365,0.7041846615068459
4370,0.7552447094723486
4379,0.6556473431839075
4381,0.6666666262626286
4382,0.6340325956064161
4385,0.6524063775725191
4389,0.6787878376492219
4398,0.6767676357514564
4400,0.6891133140155791
4402,0.6998556574402054
4406,0.5303029981634546
4409,0.6818181404958702
4411,0.6666666262626286
4419,0.6818181404958702
4421,0.4969696668503231
4424,0.6616161215182148
4427,0.2222222087542096
4431,0.6666666262626286
4434,0.5734265386734498
4450,0.48484845546372995
4452,0.7045454118457326
4458,0.37037034792368256
4459,0.7070706642179395
4478,0.5818181465564759
4482,0.757575711662078
4487,0.6666666262626286
4489,0.7012986587957523
4490,0.6303029921028489
4499,0.7224879944903607
4511,0.689393897612491
4515,0.7117987963190929
4518,0.7505827050928896
4519,0.6831955508807104
4521,0.7542087084991355
4522,0.7333332888888915
4524,0.48484845546372995
4530,0.6666666262626286
4531,0.048484845546373036
4532,0.7033975698583658
4543,0.48484845546372995
4546,0.515151483930213
4553,0.6899766481599234
4554,0.6813590037009235
4559,0.6496673663911868
4562,0.7039626612983002
4569,0.6666666262626286
4570,0.6424242034894422
4584,0.6839826425291905
4592,0.4949494649525576
4594,0.6666666262626286
4599,0.5984848122130416
4601,0.7030302604224083
4604,0.757575711662078
4605,0.6787878376492219
4608,0.6926406506624714
4611,0.7188551752882385
4618,0.828282778083872
4622,0.4444444175084192
4625,0.5555555218855238
4632,0.6909090490358152
4635,0.5228185152289618
4638,0.6060605693296625
4645,0.15384614452214507
4646,0.6969696547291118
4648,0.6936026515661692
4649,0.7290293804979997
4650,0.6666666262626286
4654,0.15515150574839356
4659,0.36363634159779745
4661,0.14718613826577517
4666,0.13852813013249426
4667,0.2727272561983481
4668,0.07575757116620781
4669,0.07575757116620781
4672,0.03703703479236824
4673,0.19949493740434723
4675,0.18181817079889873
4676,0.10526315151515188
4677,0.07843136779560342
4678,0.13333332525252575
4679,0.12698411928811973
4680,0.12698411928811973
4681,0.12121211386593249
4682,0.13333332525252575
4683,0.32506885082227344
4684,0.1999999878787886
4686,0.20121210901744793
4687,0.2222222087542096
4688,0.20289853842775654
4693,0.6060605693296625
4694,0.6371211735078076
4698,0.3515151302112042
4701,0.07843136779560342
4707,0.3930210964743871
4708,0.2575757419651065
4709,0.6767676357514564
4729,0.0
4732,0.5515151180899928
4733,0.4200626704664212
4735,0.5575757237832893
4739,0.0
4743,0.08333332828282858
4744,0.035087717171717325
4746,0.3801652662158792
4747,0.0
4748,0.23376621959858407
4753,0.7333332888888915
4756,0.5818181465564759
4762,0.6839826425291905
4771,0.6767676357514564
4779,0.6936026515661692
4787,0.6858053810835654
4788,0.7548208908923978
4791,0.48484845546372995
4795,0.5757575408631793
4814,0.3999999757575772
4828,0.6753246343959095
4833,0.7250280144203
4838,0.6839826425291905
4840,0.6249999621212143
4841,0.709956666929033
4844,0.5075757268135923
4851,0.6666666262626286
4852,0.7212120775022983
4857,0.6060605693296625
4860,0.7242423803489466
4862,0.6666666262626286
4867,0.6812956744878274
4870,0.07792207319952807
4875,0.6980919891167593
4883,0.515151483930213
4884,0.7201425588505401
4890,0.5425685096856026
4893,0.6868686452402841
4897,0.718614675062314
4898,0.48484845546372995
4899,0.5268064948788603
4907,0.6161615788184901
4921,0.7147334990025673
4922,0.7393938945821881
4925,0.6969696547291118
4937,0.7052341170381526
4938,0.7030302604224083
4965,0.4999999696969715
4983,0.6195285819814327
4986,0.4935064635970108
4988,0.5757575408631793
4991,0.30303028466483123
4996,0.533333301010103
5013,0.6944444023569049
5021,0.32727270743801773
5025,0.6762360036730971
5027,0.3409090702479351
5028,0.7196969260789742
5029,0.8606060084481206
5041,0.6787878376492219
5059,0.6424242034894422
5064,0.6753246343959095
5065,0.7234848046372845
5067,0.5454545123966962
5068,0.5757575408631793
5069,0.5984848122130416
5070,0.5833332979798
5071,0.6287878406795248
5072,0.5281384961301343
5086,0.6424242034894422
5103,0.6060605693296625
5115,0.30303028466483123
5139,0.6767676357514564
5146,0.6666666262626286
5157,0.7226106788161359
5175,0.7012986587957523
5186,0.5555555218855238
5193,0.14814813916947306
5195,0.3939393700642806
5197,0.16666665656565716
5198,0.19047617893217964
5200,0.20202018977655412
5201,0.24242422773186498
5202,0.24242422773186498
5203,0.24242422773186498
5212,0.7445886994621567
5217,0.2575757419651065
5224,0.6787878376492219
5227,0.687830646143982
5228,0.6320345937295051
5231,0.4983164681155002
5237,0.5818181465564759
5249,0.6666666262626286
5251,0.6818181404958702
5255,0.6969696547291118
5259,0.7878787401285612
5269,0.6666666262626286
5280,0.6839826425291905
5286,0.7272726831955949
5294,0.6868686452402841
5296,0.7359306913288758
5298,0.6545454148760355
5312,0.5194804879968535
5316,0.7116324104387004
5317,0.7012986587957523
5353,0.7138046705438247
5363,0.5131312820324475
5367,0.36363634159779745
5384,0.5606060266299377
5403,0.6994949071013187
5408,0.7212120775022983
5411,0.7878787401285612
5413,0.7037036610549969
5440,0.6936026515661692
5443,0.6753246343959095
5449,0.7212120775022983
5450,0.6818181404958702
5457,0.6887051924200709
5458,0.8311687807949657
5466,0.6666666262626286
5471,0.19191918028772645
5472,0.6320345937295051
5473,0.6363635977961456
5476,0.661156984723268
5479,0.3549783334645165
5480,0.37229434973107833
5481,0.7151514718090017
5482,0.6666666262626286
5501,0.4444444175084192
5506,0.709956666929033
5508,0.6694214470323089
5510,0.6839826425291905
5523,0.6926406506624714
5524,0.6926406506624714
5525,0.6347687015610675
5528,0.6666666262626286
5529,0.7205386768697098
5541,0.6666666262626286
5551,0.7515151059687815
5553,0.2857142683982694
5565,0.6868686452402841
5569,0.7609427148250206
5576,0.0
5577,0.6666666262626286
5578,0.7070706642179395
5590,0.8969696426079005
5591,0.7159090475206638
5596,0.6262625883073178
5602,0.8484847970615274
5606,0.7979797496173888
5608,0.4675324391971682
5609,0.5281384961301343
5611,0.40404037955310823
5612,0.7272726831955949
5613,0.6753246343959095
5614,0.7272726831955949
5623,0.9023568476686086
5631,0.533333301010103
5635,0.4444444175084192
5649,0.6926406506624714
5654,0.37037034792368256
5655,0.5959595598408347
5661,0.8727272198347139
5689,0.6909090490358152
5691,0.7393938945821881
5712,0.6569696571533541
5729,0.8585858065503552
5759,0.7999999515151544
5801,0.2575757419651065
5806,0.8658008133280891
5825,0.6742423833792495
5827,0.6909090490358152
5845,0.7705627238619994
5917,0.6787878376492219
5921,0.6806526394010054
5943,0.7878787401285612
5949,0.8121211629017476
5965,0.6787878376492219
5969,0.6666666262626286
5983,0.757575711662078
