dst,eigentrust_score
1073,7.062997016896938e-15
1074,1.059887937917693e-15
1075,1.2906987228248317e-15
1076,2.060269567604545e-15
1077,1.1459152926004774e-15
1078,3.3887551627231384e-14
1079,3.167753186161357e-15
1080,3.167753186161357e-15
1081,3.167753186161357e-15
1082,3.167753186161357e-15
1083,3.167753186161357e-15
1084,4.909808394990841e-15
1085,3.167753186161357e-15
1086,3.167753186161357e-15
1087,3.167753186161357e-15
1088,3.167753186161357e-15
1089,3.167753186161357e-15
1090,3.545455597640785e-15
1091,1.2065871364870175e-15
1092,1.3244274283183145e-14
1093,6.189909655959839e-16
1094,3.484344444878722e-14
1095,3.470775149891397e-15
1096,2.5747464588474933e-15
1097,8.824543860658231e-16
1098,1.0144102797540158e-14
1099,0.0
1100,1.6306326797558205e-14
1101,1.335778953209888e-15
1102,1.3197476455366087e-15
1103,1.3534963215279958e-15
1104,5.754320762914638e-15
1105,3.1075542826168293e-15
1106,2.424276056718434e-15
1107,8.865703133749666e-15
1108,1.335778953209888e-15
1109,1.398241449819267e-15
1110,2.7723324652756897e-15
1111,1.893139318881471e-15
1112,1.7565332549206023e-15
1113,4.726084351921316e-15
1114,1.954769918805872e-15
1115,2.1568615565649717e-15
1116,9.861021029192135e-16
1117,1.335778953209888e-15
1118,1.4444611075796819e-15
1119,1.1836285578166311e-14
1120,1.1992996402774933e-15
1121,2.666927099571939e-15
1122,1.414462247784389e-15
1123,1.7872547012499323e-15
1124,1.0247825942924612e-15
1125,1.3461308223473892e-15
1126,1.5495246687002264e-15
1127,2.1585752420227093e-15
1128,9.225303324990525e-15
1129,5.080451637237557e-15
1130,2.7934450972601675e-15
1131,2.4719357822866735e-15
1132,2.7140888121219456e-15
1133,6.009441765007611e-15
1134,5.175631634327542e-15
1135,1.3548365081783496e-15
1136,6.894226118479684e-16
1137,6.894226118479684e-16
1138,1.3377766434915284e-15
1139,1.7605843681446675e-15
1140,4.551125906541983e-16
1141,3.6204789877001105e-16
1142,3.6204789877001105e-16
1143,3.6204789877001105e-16
1144,9.306469188418727e-17
1145,9.306469188418727e-17
1146,2.6687498322249753e-15
1147,1.9970510674890023e-15
1148,9.487249143365138e-16
1149,6.844582566572487e-16
1150,1.391740633159416e-15
1151,1.391740633159416e-15
1152,1.467118385795953e-15
1153,3.3021273525604228e-15
1154,9.217772458241384e-15
1155,1.0384373379797354e-15
1156,1.0247825942924612e-15
1157,1.3169036959957417e-15
1158,3.5149252330365325e-15
1159,9.307991586636978e-15
1160,1.9141017764970594e-15
1161,1.2771410883407872e-15
1162,9.183871222222941e-14
1163,4.005687842302639e-15
1164,2.893768909222162e-15
1165,4.502954603788577e-15
1166,5.418816123978849e-15
1167,1.467118385795953e-15
1168,7.264964471025113e-15
1169,2.6687498322249753e-15
1170,3.727055625318148e-15
1171,1.3236815790987347e-15
1172,1.3607026608327613e-15
1173,1.155682244070478e-15
1174,3.772201252270441e-15
1175,1.441208110460299e-15
1176,4.155405262919081e-15
1177,1.236161477380868e-15
1178,6.020245489166743e-16
1179,2.628664199853029e-15
1180,8.824543860658231e-16
1181,3.293990218705326e-15
1182,1.1509043447296602e-15
1183,2.350300331816419e-15
1184,1.6559871395367813e-15
1185,3.868943987643698e-14
1186,3.2752018758577593e-15
1187,3.571894393406636e-15
1188,1.836317028799273e-15
1189,1.6682076718245678e-15
1190,3.5250321745221885e-15
1191,1.525451016459669e-15
1192,3.3559194335113915e-15
1193,8.626419696980076e-16
1194,1.6675196762604802e-15
1195,1.3489839896804856e-15
1196,6.770627572310383e-15
1197,3.4807912780647756e-15
1198,1.1072684320182435e-14
1199,2.450599606029259e-15
1200,6.557151090882634e-15
1201,6.22623993379196e-14
1202,5.077011807448444e-15
1203,1.0247825942924612e-15
1204,1.5912761598192915e-14
1205,1.3489839896804856e-15
1206,3.1834688360351688e-15
1207,1.326828195529958e-14
1208,1.3489839896804856e-15
1209,2.5779812777970668e-15
1210,1.3484170398162377e-15
1211,0.0
1212,1.3484170398162377e-15
1213,3.4807188761727775e-15
1214,1.1039345381119071e-15
1215,1.3489839896804856e-15
1216,2.6101004795149273e-15
1217,9.091607118532218e-14
1218,5.561078349634277e-15
1219,1.0529228489974793e-14
1220,1.9523487254815476e-15
1221,1.3489839896804856e-15
1222,1.468872486414544e-14
1223,2.4403500328547704e-15
1224,1.3489839896804856e-15
1225,2.532277855352209e-15
1226,6.362032895277072e-15
1227,5.04786814557203e-15
1228,1.013612006625882e-15
1229,2.613980895832668e-15
1230,4.159560453659027e-15
1231,4.160230985940836e-15
1232,1.398241449819267e-15
1233,1.4584659722985732e-15
1234,1.397185116126204e-15
1235,1.0247825942924612e-15
1236,5.661341396621368e-15
1237,2.3389761097422013e-15
1238,2.204297054413015e-15
1239,8.966098671485983e-15
1240,1.4828978545646767e-15
1241,3.637866004592862e-15
1242,4.3748994013606536e-15
1243,6.0599537697260376e-15
1244,6.7950714081320254e-15
1245,4.309036823595138e-14
1246,1.104091614649405e-15
1247,3.83595286491638e-15
1248,1.3489839896804856e-15
1249,2.8616615987136256e-15
1250,1.5685129491101256e-15
1251,4.183442417246718e-15
1252,1.5095764783878576e-14
1253,2.2384611533238377e-15
1254,1.6313138344071897e-15
1255,1.4711851361186878e-15
1256,1.3461308223473892e-15
1257,2.255213059807104e-14
1258,3.54577481912809e-15
1259,1.1832938656717232e-15
1260,5.251970352275273e-15
1261,1.800031304287697e-15
1262,3.820832862598183e-15
1263,4.283903591776932e-15
1264,2.532277855352209e-15
1265,1.3489839896804856e-15
1266,2.3733143695776406e-15
1267,2.3428154975530202e-14
1268,1.7418672714770776e-14
1269,6.265642424275728e-15
1270,4.712420572459343e-15
1271,1.921395866176706e-14
1272,1.0938720600556974e-14
1273,1.124723005245702e-15
1274,1.448651713133618e-15
1275,7.357118112098595e-15
1276,1.448651713133618e-15
1277,1.1484198199920259e-14
1278,1.7837060301094666e-15
1279,2.281591764342585e-15
1280,1.543317764772749e-15
1281,5.920799144514995e-14
1282,3.1298368524568558e-15
1283,1.3169036959957417e-15
1284,2.1507149265050434e-15
1285,1.398241449819267e-15
1286,5.2271022972841646e-15
1287,6.844582566572487e-16
1288,1.7142052061404296e-15
1289,1.3628412009879325e-14
1290,1.2434540236083626e-14
1291,4.528376962874032e-15
1292,6.424376455092093e-15
1293,1.968015442511993e-15
1294,6.894226118479684e-16
1295,7.310435179365674e-15
1296,3.022020904946644e-15
1297,1.1872813813262582e-15
1298,1.155682244070478e-15
1299,3.180883809128334e-15
1300,2.519072818881611e-15
1301,5.351383889479931e-15
1302,1.0913399020046605e-14
1303,1.0979718966920798e-15
1304,1.335901172114035e-15
1305,6.894226118479684e-16
1306,2.910505317937407e-15
1307,2.4672710472232437e-15
1308,0.0
1309,2.264353351112155e-15
1310,3.809576517072602e-15
1311,2.264353351112155e-15
1312,1.3114526604237793e-14
1313,1.1182870575427582e-15
1314,6.894226118479684e-16
1315,6.2189119602947496e-15
1316,5.6138212606102616e-14
1317,1.2467276677901106e-13
1318,1.9237771724875137e-14
1319,5.786918824272429e-15
1320,2.773184649834827e-15
1321,1.2528260293645524e-15
1322,9.309950196021266e-15
1323,1.3489839896804856e-15
1324,3.4758868960942044e-15
1325,6.237463256826573e-15
1326,6.307605303189216e-16
1327,0.0
1328,5.805329415943019e-15
1329,0.0
1330,1.3489839896804856e-15
1331,5.056639610479665e-15
1332,1.0203276560129157e-14
1333,1.3489839896804856e-15
1334,1.6916614565973519e-13
1335,1.2774669430253662e-15
1336,1.1832938656717232e-15
1337,2.067110142977681e-15
1338,3.4812535052530607e-15
1340,1.2341982399945639e-15
1341,9.113624020126013e-16
1342,2.3829854044134158e-15
1343,9.062712618079497e-16
1344,2.2080764599641846e-15
1345,9.29997798613713e-15
1346,2.6655192720538113e-15
1347,1.2068519667655148e-15
1348,3.63008487957611e-14
1349,2.589781997007339e-15
1350,1.1237000817965697e-15
1351,1.2528187079351725e-15
1352,1.1462904302512078e-13
1353,8.908515036320053e-15
1354,4.468639613201171e-15
1355,8.876075775747987e-16
1356,1.813122693644538e-15
1357,4.360672315264819e-15
1358,5.2584377460195695e-15
1359,3.1907176339003547e-15
1360,9.159765735755335e-16
1361,6.894226118479684e-16
1362,1.813122693644538e-15
1363,3.2947121434826696e-14
1364,1.3042228329173711e-15
1365,1.1237000817965697e-15
1366,4.9234874617945376e-14
1367,1.29803761202275e-15
1368,2.2956532538702864e-14
1369,3.4512109163157073e-15
1370,4.3834409426365545e-15
1371,1.1237000817965697e-15
1372,1.1447173871303205e-15
1373,1.3489839896804856e-15
1374,1.4016780304677571e-15
1375,5.5249414169184844e-15
1376,7.27949650292956e-15
1377,1.6601416155306083e-14
1378,1.422469380611798e-15
1379,6.290700734084797e-15
1380,2.3905673100821052e-15
1381,1.3884697355789646e-15
1382,6.894226118479684e-16
1383,5.830673787428362e-14
1384,8.274557450409957e-15
1385,2.764118888822608e-15
1386,1.417305459808845e-13
1387,0.0
1388,1.422469380611798e-15
1389,2.5941149320119978e-15
1390,1.422469380611798e-15
1391,2.059200343267883e-15
1392,2.5027009232588992e-15
1393,0.0
1394,1.3703209039103908e-14
1395,4.222765610494591e-16
1396,1.2538311671346283e-13
1397,1.2678373331066636e-15
1399,1.3039813969289596e-15
1400,1.5417446374379948e-14
1401,3.225206701743028e-15
1402,4.715488510718407e-15
1403,2.3046035728981908e-14
1404,3.453464111444723e-15
1405,6.894226118479684e-16
1406,5.487367508601375e-15
1407,1.0247825942924612e-15
1408,1.3884697355789646e-15
1409,1.022134003663887e-15
1410,2.628664199853029e-15
1411,2.673815400752708e-15
1412,2.2593051641274627e-14
1413,7.800444951896953e-15
1414,6.894226118479684e-16
1415,2.4157626886435777e-15
1416,1.2528187079351725e-15
1417,2.85663764503937e-15
1418,8.290421436351444e-16
1419,1.2678373331066636e-15
1420,2.5101755397900633e-15
1421,1.1565701009115098e-15
1422,1.9827213105021484e-15
1423,1.2528187079351725e-15
1424,1.2423062247048658e-15
1425,1.0247825942924612e-15
1426,3.1111603056672878e-15
1427,1.6038816055605676e-15
1428,1.2774669430253662e-15
1429,1.2528187079351725e-15
1430,1.2528187079351725e-15
1431,1.1244646204536927e-15
1432,1.4625038014639001e-15
1433,7.518757158707971e-16
1434,6.894226118479684e-16
1435,1.4016780304677571e-15
1436,4.9291722117186605e-15
1437,9.52903591295227e-15
1438,3.886226960107966e-15
1439,5.8480316598977165e-15
1440,6.894226118479684e-16
1441,1.5245594092846223e-15
1442,2.1969058722976055e-15
1443,0.0
1444,2.2120808187853476e-15
1445,6.894226118479684e-16
1446,1.5664249969561625e-15
1447,4.161571778213214e-15
1448,9.223259660556184e-16
1449,1.3489839896804856e-15
1450,6.894226118479684e-16
1451,8.7874504239957e-15
1452,6.894226118479684e-16
1453,1.3266887075785258e-14
1454,1.0247825942924612e-15
1455,1.2907552397924467e-15
1456,3.236686686395594e-15
1457,1.988563195062893e-15
1458,4.975191020574017e-15
1459,6.894226118479684e-16
1460,6.894226118479684e-16
1461,5.313702979008445e-15
1462,2.8974990718121528e-15
1463,4.139040708743168e-15
1464,7.61888809582955e-15
1465,4.216905508996189e-15
1466,1.2934597846009186e-15
1467,1.3884697355789646e-15
1468,2.277687777608776e-15
1469,4.173602534617952e-15
1470,8.77002385108194e-16
1471,8.026287917606307e-15
1472,1.2788771242218754e-15
1473,1.8035181881427237e-14
1474,6.894226118479684e-16
1475,3.045132407948389e-15
1476,2.9555425368748327e-15
1477,1.08981187765657e-14
1478,1.3854122669201498e-14
1479,2.1934246829775366e-15
1480,3.656204151167337e-15
1481,1.1832938656717232e-15
1482,4.90653519239271e-15
1483,6.894226118479684e-16
1484,6.894226118479684e-16
1485,9.223259660556184e-16
1486,5.930698128575098e-15
1487,2.835308741976965e-14
1488,1.1565701009115098e-15
1489,2.6394041004823044e-16
1490,1.1618593105129328e-14
1491,1.1775083509610483e-15
1492,3.0177975070472064e-15
1493,1.1775083509610483e-15
1494,1.1244646204536927e-15
1495,1.4006853925005825e-15
1496,1.1565701009115098e-15
1497,6.894226118479684e-16
1498,6.894226118479684e-16
1499,3.308852129475924e-14
1500,2.2914444431578315e-15
1501,1.0190345542886789e-15
1502,3.356116938199476e-14
1503,1.0247825942924612e-15
1504,3.435673347379198e-15
1505,6.894226118479684e-16
1506,1.6614720760990402e-15
1507,3.527474989287514e-15
1508,3.0545496624854e-14
1509,1.2079609076675993e-15
1510,3.788713714046434e-15
1511,1.1565701009115098e-15
1512,2.4810099952563012e-14
1513,5.856312438351633e-15
1514,3.010740283803473e-15
1515,1.938978714467028e-15
1516,1.1565701009115098e-15
1517,7.676329688626975e-15
1518,3.421361928924187e-15
1519,1.6419409695004655e-15
1520,3.8905218358954214e-15
1521,5.161917390702291e-15
1522,2.4061262035305697e-15
1523,6.894226118479684e-16
1524,2.0396099070728835e-15
1525,7.103678174552009e-15
1526,6.5570141230264464e-15
1527,6.774506789138561e-15
1528,2.7868381499974974e-14
1529,4.2187982997205935e-14
1530,8.77002385108194e-16
1531,8.830398061613738e-16
1532,1.1723737584848803e-15
1533,1.8523057016773726e-15
1534,6.894226118479684e-16
1535,2.2436019142069542e-15
1536,1.1565701009115098e-15
1537,1.1628830898294042e-15
1538,9.159765735755335e-16
1539,1.495900535122093e-14
1540,6.894226118479684e-16
1541,5.99403002648906e-15
1542,2.2411102705304543e-15
1543,3.227708612671357e-14
1544,5.12331933223186e-15
1545,5.214942949365309e-16
1546,4.096120932723944e-15
1547,6.894226118479684e-16
1548,2.0010284238651506e-14
1549,1.1832938656717232e-15
1550,3.9921777204605975e-15
1551,1.2618622647381784e-15
1552,6.894226118479684e-16
1553,1.1565701009115098e-15
1554,4.50359277213168e-15
1555,7.337981486205015e-14
1556,1.599457884839131e-14
1557,1.7643003302950106e-14
1558,6.894226118479684e-16
1559,3.046761308945864e-15
1560,6.894226118479684e-16
1561,6.894226118479684e-16
1562,3.230402324984965e-14
1564,1.1430357178646974e-15
1565,1.06166567861351e-13
1566,1.1302113360269735e-13
1567,0.0
1568,1.1907144084593e-14
1569,6.443666540224912e-16
1570,1.145348539893536e-15
1571,9.223259660556184e-16
1572,0.0
1573,1.759257066562175e-15
1574,2.9817842215886796e-15
1575,2.3927284885469486e-15
1576,1.2537266051865785e-14
1577,5.888256484160446e-16
1578,1.1199640097078448e-15
1579,3.941514226648846e-15
1580,1.145348539893536e-15
1581,6.894226118479684e-16
1582,2.0862734729496634e-15
1583,3.557914151525906e-15
1584,2.2455717434269668e-14
1585,7.862554933260219e-14
1586,2.3505105859112743e-15
1587,2.387617839999747e-15
1588,1.2495561026190597e-15
1589,1.0364494828187982e-15
1590,2.0263392278389016e-15
1591,1.049232115176284e-14
1592,1.0247825942924612e-15
1593,5.465198032862087e-15
1594,6.894226118479684e-16
1595,3.8989688177193595e-15
1596,7.655408165552799e-15
1597,1.938978714467028e-15
1598,1.893922756641551e-15
1599,1.1244646204536927e-15
1600,0.0
1601,6.894226118479684e-16
1602,1.0247825942924612e-15
1603,1.0364494828187982e-15
1604,6.193415878348827e-16
1605,4.867115494395173e-15
1606,1.1431723859278893e-15
1607,1.893922756641551e-15
1608,1.7897151939160273e-15
1609,1.232080781143359e-15
1610,1.0364494828187982e-15
1611,7.280265984093993e-15
1612,4.574785386203445e-14
1613,6.894226118479684e-16
1614,1.2495561026190597e-15
1615,5.928922166349845e-14
1616,4.459329455027705e-15
1617,1.148638867267093e-15
1618,3.7665917058370745e-15
1619,2.508290797590204e-15
1620,4.295868076319243e-14
1621,2.160914103272491e-15
1622,1.1832938656717232e-15
1623,2.078896066967128e-15
1624,1.2743545178398928e-14
1625,1.938978714467028e-15
1626,2.2517893825431834e-15
1627,6.894226118479684e-16
1628,6.6149419555956135e-15
1629,4.8468746536513534e-14
1630,7.344744722697137e-16
1631,1.1622942680379422e-15
1632,1.0368545820660266e-15
1633,2.0928212365811204e-15
1634,3.5104016275869523e-15
1635,2.1538321886175975e-15
1636,1.4843858255978743e-14
1637,2.0733040648848248e-15
1639,1.8251293045227288e-14
1640,6.894226118479684e-16
1641,1.1335843375419617e-15
1642,1.4140440694090718e-15
1643,9.352669163572644e-16
1644,1.8130800158848853e-15
1645,2.834835684131932e-15
1646,1.2495561026190597e-15
1647,3.3492342840318758e-15
1648,5.348747917260816e-15
1649,6.894226118479684e-16
1650,2.9027566946652402e-15
1651,1.619329831779326e-15
1653,7.558575572466087e-15
1654,3.598433642155996e-15
1655,3.598433642155996e-15
1656,3.1411502601425405e-14
1657,8.353388107801575e-15
1658,1.1244646204536927e-15
1659,1.2495561026190597e-15
1660,1.2495561026190597e-15
1661,9.228839188006005e-16
1662,2.491613116581556e-15
1663,6.443666540224912e-16
1664,6.3920600582094916e-15
1665,4.434836296025476e-15
1666,3.3932500345511784e-15
1667,3.0910595877286046e-15
1668,2.3981949698861527e-15
1669,6.762543439200059e-15
1670,2.860866132236305e-14
1671,0.0
1672,2.496805186620041e-15
1673,2.2374979221728836e-15
1674,8.143740266553237e-15
1675,6.016428500034015e-14
1676,5.391396639321886e-15
1677,2.3226413122465296e-14
1678,6.894226118479684e-16
1679,1.0505544192721372e-15
1680,1.6026530097277232e-15
1681,8.77002385108194e-16
1682,1.1565701009115098e-15
1683,1.2495561026190597e-15
1684,6.502561004184567e-16
1685,3.1620984694742066e-15
1686,1.1794919093992317e-14
1687,2.1939060811039356e-15
1688,2.5103277552922678e-15
1689,1.7500753703197134e-14
1690,3.5050660666939424e-14
1691,6.894226118479684e-16
1692,1.8910445731812236e-15
1693,5.532197263897662e-14
1694,6.894226118479684e-16
1695,7.705886168949161e-16
1696,9.228839188006005e-16
1697,5.61001469941405e-15
1698,1.2495561026190597e-15
1699,6.894226118479684e-16
1700,4.06804675323406e-15
1701,1.6469416472963073e-14
1702,4.383338370935576e-15
1703,3.4766352132174533e-15
1704,4.122630107395153e-15
1705,0.0
1706,8.77002385108194e-16
1707,6.443666540224912e-16
1708,1.0456949102586252e-15
1709,6.894226118479684e-16
1710,7.705886168949161e-16
1711,7.344744722697137e-16
1712,3.1603818409734835e-15
1713,8.773915032953789e-15
1714,4.2233983357146276e-14
1715,3.1260161985740185e-15
1716,6.443666540224912e-16
1717,1.0247825942924612e-15
1718,6.443666540224912e-16
1719,5.427786469709536e-15
1720,2.8628440734075224e-15
1721,1.9869952888568725e-15
1722,2.422502232476443e-15
1723,8.671673464122639e-16
1724,1.4600112287428845e-15
1725,7.766579335915752e-15
1726,1.9653522989008007e-15
1727,7.958164393220147e-15
1728,9.613062904822937e-16
1729,9.94874797185172e-16
1730,1.145348539893536e-15
1731,9.408181783546915e-14
1732,6.894226118479684e-16
1733,9.845893021564677e-15
1734,6.894226118479684e-16
1735,3.7533058620921037e-14
1736,1.1757262438316673e-14
1737,3.4766352132174533e-15
1738,2.350676948867061e-15
1739,0.0
1740,1.9419393310313953e-15
1741,1.8093866215558134e-15
1742,0.0
1743,9.06842064865359e-15
1744,8.455269349340567e-14
1745,1.013612006625882e-15
1746,2.0614603682973442e-14
1747,2.9423612773834763e-15
1748,1.013612006625882e-15
1749,1.372314849348579e-15
1750,7.885961584025679e-16
1751,8.14285030852682e-15
1752,1.8374641558544715e-14
1753,6.674447402352987e-15
1754,1.769941398533207e-14
1755,4.201830416842737e-15
1756,0.0
1757,9.080004689743437e-15
1758,1.1509043447296602e-15
1759,7.705886168949161e-16
1760,7.344744722697137e-16
1761,1.013612006625882e-15
1762,3.1960320453433383e-15
1763,2.174575062117098e-15
1764,4.446775038555475e-14
1765,1.5388060949578968e-14
1766,9.303801896638787e-16
1767,2.1101968753794248e-15
1768,7.344744722697137e-16
1769,1.4033669934976537e-14
1770,1.1509043447296602e-15
1771,7.12575052416223e-14
1772,3.3443518995867797e-15
1773,6.136543472429912e-15
1774,2.9012142787513567e-15
1775,2.9270033394981762e-15
1776,2.2618770068230135e-15
1777,1.1629837775969286e-15
1778,7.096782833692552e-15
1779,9.336981874684589e-15
1780,2.180612483170278e-15
1781,6.894226118479684e-16
1782,1.8897687731260875e-15
1783,0.0
1784,6.894226118479684e-16
1785,3.04223295839513e-15
1786,1.787889933001333e-15
1787,1.2000396107905551e-15
1788,1.8585853209587517e-14
1789,2.2447936168441388e-15
1790,3.507171006029167e-15
1791,1.0424194904142912e-15
1792,2.004561342269704e-15
1793,2.4175366867167487e-15
1794,4.242159579337659e-15
1795,6.894226118479684e-16
1796,6.894226118479684e-16
1797,1.8403269565776286e-15
1798,1.7239094561632546e-15
1799,4.307206043466013e-15
1800,5.987030021933125e-15
1801,1.297572677008904e-15
1802,6.971055228647927e-14
1803,7.719702544180883e-15
1804,3.033313364881536e-15
1805,1.0319325565128744e-15
1806,1.1746604612210511e-14
1807,1.297572677008904e-15
1808,2.992786760392808e-15
1809,3.473830176823129e-15
1810,2.9870671233397607e-13
1811,1.0629554416278288e-14
1812,6.894226118479684e-16
1813,4.464755127389843e-16
1814,7.344744722697137e-16
1815,1.8663923564502657e-14
1816,1.29803761202275e-15
1817,4.626434609748453e-15
1818,1.29803761202275e-15
1819,2.303529308436262e-14
1820,5.471823971805472e-15
1821,1.013612006625882e-15
1822,1.29803761202275e-15
1823,1.859557713626153e-15
1824,1.1960723760641796e-15
1825,1.297572677008904e-15
1826,1.924589932392865e-15
1827,2.663195707654732e-15
1828,1.3260204896861962e-15
1829,1.1721547790914788e-14
1830,1.297572677008904e-15
1831,1.013612006625882e-15
1832,1.1580909935428052e-13
1833,2.0625435424010543e-15
1834,1.9869952888568725e-15
1835,1.013612006625882e-15
1836,6.894226118479684e-16
1837,2.284463207759791e-15
1838,3.960288220455482e-15
1839,4.2339830625135164e-15
1840,2.5303655754264856e-14
1841,1.1199640097078448e-15
1842,2.8306971534658467e-15
1843,1.0569270308993287e-14
1844,4.51887376237561e-15
1845,4.95267665299385e-15
1846,2.5109363815930438e-14
1847,1.9019028422686286e-15
1848,1.2587346949711444e-15
1849,3.7071178167063e-15
1850,2.907594881295088e-14
1851,2.404866001169036e-15
1852,1.0319325565128744e-15
1853,0.0
1854,7.663609598910494e-16
1855,1.5898345411735268e-15
1856,3.1926002078165137e-15
1857,1.7277477329526734e-15
1858,1.2774669430253662e-15
1859,1.2742354115667043e-14
1860,6.908598918445143e-14
1861,2.269295764537174e-15
1862,0.0
1863,1.0884648345990686e-15
1864,5.2380633798499144e-15
1865,1.0319325565128744e-15
1866,1.0319325565128744e-15
1867,3.3489663512282556e-15
1868,1.3260204896861962e-15
1869,6.894226118479684e-16
1870,1.3461308223473892e-15
1871,2.3295052335217783e-15
1872,5.456350731761883e-15
1873,1.3696813856198276e-14
1874,1.0319325565128744e-15
1875,1.7161528368912768e-15
1876,6.680942703142393e-15
1877,3.0324571743191753e-15
1878,5.87994247954327e-15
1879,4.811895332109663e-15
1880,3.1627551057523676e-15
1881,1.0059365139784965e-15
1882,1.0319325565128744e-15
1883,1.0364494828187982e-15
1884,1.7213551683608428e-15
1885,2.3089696746703024e-14
1886,5.702263878272548e-15
1887,1.032213281500418e-15
1888,5.752101356399898e-15
1889,4.087902861211608e-15
1890,2.0592642390007645e-14
1891,1.8034396534518163e-15
1892,5.3615221543397195e-15
1893,7.678307492445753e-15
1894,4.314216020410929e-15
1895,1.0368545820660266e-15
1896,2.148246905325392e-14
1897,6.894226118479684e-16
1898,1.5565899582602323e-15
1899,1.434812371955216e-13
1900,2.5296923815848052e-15
1901,1.7212853076648028e-15
1902,2.441727941453389e-15
1903,1.8034396534518163e-15
1904,1.0319325565128744e-15
1905,1.738571863227901e-14
1906,1.959194066515236e-15
1907,2.5438610938255266e-15
1908,1.0072250285676687e-15
1909,1.1628830898294042e-15
1910,1.1628830898294042e-15
1911,6.7478604271886424e-15
1912,1.780042460985528e-14
1913,3.2348767905179953e-15
1914,1.8034396534518163e-15
1915,4.729950289172777e-15
1916,3.0146187859180744e-14
1917,1.4335325800164341e-15
1918,3.816645949990338e-15
1919,1.1934430644734109e-14
1920,2.5563073719800484e-15
1921,4.1106441633526107e-14
1922,2.5276868071838555e-14
1923,6.11450113616955e-15
1924,1.1644991980519465e-15
1925,1.0364494828187982e-15
1926,6.894226118479684e-16
1927,7.632631486485447e-16
1928,6.894226118479684e-16
1929,1.1025470943223192e-15
1930,1.2587346949711444e-15
1931,2.9644529039456166e-15
1932,1.3260204896861962e-15
1933,8.113183938635213e-15
1934,2.1668255835541313e-15
1935,1.297572677008904e-15
1936,3.479191290780649e-15
1937,1.0571411038502573e-14
1938,7.262474437903433e-15
1939,1.6882199851324324e-14
1940,3.688517768980863e-15
1941,1.1644991980519465e-15
1942,1.1244646204536927e-15
1943,2.398527160301119e-15
1944,3.145475525277936e-15
1945,2.3402454592067595e-15
1946,5.488892079072341e-15
1947,2.5322341312011636e-14
1948,3.7897211090939953e-14
1949,2.422427738714381e-15
1950,1.2587346949711444e-15
1951,7.08029517090439e-15
1952,1.2587346949711444e-15
1953,1.5413901354459002e-13
1954,3.310920139880256e-15
1955,7.515666123963799e-15
1956,0.0
1957,3.590586435798891e-15
1958,1.6171535416730953e-15
1959,6.894226118479684e-16
1960,1.8380614791150612e-15
1961,1.2307129391592166e-15
1962,1.173524274908528e-15
1963,1.1644991980519465e-15
1964,1.3485460498503936e-14
1965,1.1644991980519465e-15
1966,3.233737155203406e-15
1967,2.6805377212187368e-14
1968,3.0075507672269977e-15
1969,1.5461870094823068e-15
1970,1.7213551683608428e-15
1971,1.052737616819202e-14
1972,2.91071239082177e-15
1973,5.448243595094379e-15
1974,2.3319327329388164e-15
1975,1.2587346949711444e-15
1976,8.326446781207877e-15
1977,3.957694514645406e-15
1978,4.0348939395732575e-15
1979,1.2201638426377653e-15
1980,1.1832938656717232e-15
1981,8.338666368759206e-15
1982,1.2774669430253662e-15
1983,6.894226118479684e-16
1984,3.3788451779906196e-15
1985,1.0884648345990686e-15
1986,4.349509833175138e-15
1987,1.148638867267093e-15
1988,3.2965449831810153e-15
1989,2.136562054312334e-15
1990,1.1856315782766065e-14
1991,1.910529074504144e-14
1992,3.404954765145833e-15
1993,3.5448060683792896e-15
1994,7.25977831447014e-15
1995,1.0840544021955815e-15
1997,1.021238442818697e-14
1998,1.6886770773411404e-14
1999,1.1644991980519465e-15
2000,2.7415751995950753e-15
2001,9.720494642510718e-16
2002,1.0339380216786968e-15
2003,1.2587346949711444e-15
2004,8.044618323909676e-15
2005,6.894226118479684e-16
2006,5.927349224647938e-15
2007,7.344744722697137e-16
2008,0.0
2009,1.0319325565128744e-15
2010,9.482117355689756e-16
2011,1.940058424474276e-15
2012,1.7425279662382965e-14
2013,5.92363638034419e-15
2014,1.148638867267093e-15
2015,9.545826245199818e-16
2016,6.429490832249013e-15
2017,7.989551430668742e-15
2018,6.1502753738558175e-15
2019,1.2587346949711444e-15
2020,3.4126591247666935e-15
2021,1.148638867267093e-15
2022,2.0484147290659134e-15
2023,4.2123740935891033e-16
2024,1.1018040911093924e-15
2025,6.894226118479684e-16
2026,9.22963323093595e-16
2027,7.344744722697137e-16
2028,2.4614970939878447e-13
2029,6.894226118479684e-16
2030,1.8255155385478027e-14
2031,1.1199640097078448e-15
2032,2.4174983877239302e-15
2033,3.0328733136285212e-15
2034,1.7235657875846704e-14
2035,2.0743520469271658e-15
2036,1.1199640097078448e-15
2037,1.0319325565128744e-15
2038,1.5394464309540467e-15
2039,6.894226118479684e-16
2040,1.181325831451217e-14
2041,1.1629439807084052e-15
2042,4.927210261606624e-15
2043,2.001553826179706e-15
2044,1.038631882445189e-14
2045,1.0762109043968367e-13
2046,8.943682519616608e-15
2047,3.2747945531381057e-15
2048,3.615040268016937e-15
2049,6.7839151336387646e-15
2050,3.748110098267933e-15
2051,2.3424000688319774e-15
2052,2.805093232442231e-15
2053,5.343666163778911e-15
2054,9.222842098463047e-15
