dst,repulink_full_bepp_score
2764,0.000274291135034139
109,0.0002742598129600422
1239,0.00027416125027644825
2629,0.00027415711013859244
2256,0.0002739963354214013
1608,0.00027397679140743367
1200,0.000273918326352178
1584,0.00027382611892922434
1389,0.0002735606580041997
615,0.00027354570829356636
257,0.0002734673788812524
2333,0.00027344764408200167
588,0.000273366801087132
2725,0.0002733156208139226
90,0.00027329145680729896
2731,0.00027320025611879975
784,0.00027310164492559057
1369,0.00027308787300694504
368,0.0002730407800476973
1965,0.0002729184850545256
197,0.00027290270186777885
166,0.00027289712194891665
1492,0.0002728708903909437
7331,0.00027285422624482236
1104,0.00027283680317115647
2202,0.0002727231484233264
669,0.00027267352607748065
341,0.00027263863166045134
1098,0.0002726281207479894
769,0.0002725566004403756
7359,0.000272514168969242
2735,0.0002724436634969764
408,0.00027236267061312434
1995,0.0002722895922445782
443,0.0002722475496407432
764,0.0002721562667072338
7564,0.00027215552792945433
7550,0.00027215190777050464
7525,0.0002721514769195202
7570,0.0002721514441612151
7553,0.0002721513157007087
7558,0.00027215130179786783
7520,0.000272151284644869
7560,0.00027215128031326787
7523,0.0002721512777543146
7554,0.0002721512738325391
7540,0.0002721512693713332
7515,0.00027215126288717903
7557,0.0002721512551234351
7542,0.0002721512551234351
7548,0.0002721512551234351
420,0.00027214635417964895
2071,0.0002721371217475399
333,0.00027208053988640567
1204,0.0002720769354271123
865,0.00027199557371694805
225,0.0002719738908621444
2854,0.0002719476456038355
2363,0.0002719339375101699
1593,0.00027191910790383563
728,0.0002718786450214697
1235,0.00027187140199147415
2104,0.000271588922254431
2860,0.00027154973161459383
2962,0.00027147035425615143
823,0.0002714151170117612
2388,0.000271339868135991
3265,0.00027131764455721075
2678,0.00027123638189683794
1319,0.0002711408565474411
3105,0.0002711249483806035
234,0.00027108312716925384
3377,0.0002710765860863745
2887,0.0002710759652885176
3185,0.0002710047477939694
2964,0.00027074548220085983
3385,0.00027073864540353825
60,0.00027073548150373215
7502,0.0002707175464522907
57,0.00027070918521679486
964,0.0002706901961036479
803,0.00027066727454139156
25,0.00027060775375612573
1612,0.00027057646970392703
7443,0.00027049358840722454
2732,0.00027044641449821253
841,0.00027043807088173854
1356,0.00027038665136509447
1270,0.0002703783949775692
2580,0.0002702975057239987
413,0.00027026994435525
7533,0.00027025355997778943
3325,0.0002701397158820829
720,0.0002700145670951431
1478,0.000269999582844654
46,0.00026995954682563567
1887,0.00026988362756978743
1218,0.00026980472269250817
1933,0.0002697704174326354
1696,0.0002696696147371167
2445,0.00026965645194295643
1170,0.00026963693724958845
399,0.00026963176124687965
2916,0.0002695943578635531
2938,0.00026951714617682747
7373,0.00026948967610974353
7375,0.0002694896219649026
7370,0.00026948952220553986
636,0.0002694644401105567
956,0.00026944020747008606
3127,0.00026941938912053
403,0.0002693818180756794
1293,0.00026937122655834307
1047,0.0002693675290454783
3349,0.00026930674676379227
2826,0.00026929538177151714
2763,0.00026917301999618883
1231,0.00026901988141699663
3110,0.00026901868173846873
1105,0.00026901153965851264
618,0.00026879395084098535
2019,0.0002687837702247233
410,0.00026868875977576016
3128,0.00026861149998727026
1284,0.000268540229520415
2540,0.00026853556747730254
3159,0.00026851112188083255
2098,0.00026847116626532697
3356,0.00026845269981842323
581,0.00026844959219167155
981,0.0002683640400875682
731,0.00026832134180981626
105,0.0002682663408918561
2514,0.0002682284950889739
2450,0.00026821539572503936
3165,0.0002682038304267219
3158,0.00026818251939986063
1166,0.0002681792851503753
2393,0.00026806932520934015
373,0.0002680358232538081
250,0.00026801574939235717
1343,0.0002679175132005752
400,0.0002679106509240445
2017,0.0002678872120415747
189,0.0002678519625569851
2914,0.0002677536077395126
610,0.0002677375127258963
2477,0.00026766031245068877
1249,0.00026755757186225517
2148,0.00026753465992389617
363,0.00026750305594039337
2769,0.0002674506812699521
651,0.00026732435453332717
1449,0.00026729670143756773
2131,0.00026729184594281917
2909,0.0002672534568284296
1587,0.00026697538092823955
1853,0.0002669643118381775
748,0.00026695693353490844
1159,0.0002669528642683761
493,0.0002668312695276742
906,0.00026682356176215087
1258,0.0002667830331929609
1197,0.00026674798711526237
719,0.000266740007396665
680,0.00026663760573484907
81,0.00026661725480192026
345,0.0002665767778969961
3088,0.0002665599008805219
1153,0.0002665319357861566
1133,0.000266514170703282
223,0.00026643663408668127
2782,0.00026641768507674665
434,0.0002663970531491471
2684,0.0002663036700511147
2336,0.00026626156134956905
3248,0.0002661970658551243
2843,0.00026613170130016704
3215,0.0002659811091151739
2467,0.0002659470200150752
1077,0.0002659466461988036
1117,0.0002659460525123355
677,0.0002659365713594357
86,0.0002658926548146442
1352,0.0002658573906271952
712,0.00026564131900897603
2913,0.0002656370489654896
7361,0.0002656362935312795
3247,0.000265601049972242
1573,0.0002655858352604556
407,0.00026551694483943606
418,0.0002654652733483159
699,0.00026543710546312086
3209,0.00026540157695572984
3238,0.00026540156817900327
2884,0.00026519882795707667
1848,0.00026519544953014593
154,0.00026518752416573177
1181,0.0002651503521576799
2224,0.00026509588446264117
1331,0.0002650806107767331
1673,0.0002649713650972847
2657,0.00026495545467594933
1767,0.0002649183115326913
508,0.0002648763129315242
1127,0.0002648514964238521
175,0.00026479062474908666
7516,0.00026478510476456494
1575,0.00026474223955997103
519,0.0002647338770190071
386,0.0002647118209841433
2550,0.0002646958330944548
2340,0.0002646728099936205
483,0.0002646259505291455
639,0.00026461442080259707
323,0.00026459944758212703
2398,0.00026453276868594806
2542,0.0002644930703330707
2558,0.0002644903026936976
417,0.0002644500194798224
2389,0.0002644495368537202
3154,0.0002643740261384571
91,0.00026434814039651567
2930,0.0002643417067123703
1897,0.0002642344441031082
473,0.00026417693603856504
788,0.00026417038988355604
2531,0.000264154371943897
3425,0.00026411701695477376
190,0.0002641133372607877
2619,0.0002640666943161807
192,0.0002640660291668179
632,0.0002640531213998351
2571,0.00026402912667153404
1137,0.000263905535581646
759,0.0002638794694544747
272,0.00026386334251113597
727,0.0002638561639571166
377,0.00026382551336080344
3270,0.00026381511134372843
172,0.000263542129897589
1157,0.00026332225136531086
2356,0.0002632973957187539
1224,0.0002632762273843927
1252,0.00026327079763776537
2491,0.0002631729229434077
3372,0.00026317062281076343
2592,0.0002631285270840491
2257,0.000263091667672473
1881,0.0002630524220739406
3383,0.0002630500371918441
1921,0.0002629851178096674
7497,0.0002629567662893079
3091,0.0002629184093454463
2611,0.00026277937558743446
529,0.0002627669538518933
609,0.00026275086344755387
427,0.00026274833537248536
2766,0.0002626455163278732
68,0.000262642411143762
654,0.000262642108269108
2933,0.00026252136169865577
1463,0.0002625212067594158
2505,0.0002624854014961517
1759,0.0002623920702317815
106,0.00026237783325402703
1928,0.00026235721415455163
1089,0.0002622477124409337
2759,0.00026223527550526475
614,0.00026222435455256984
979,0.000262138877123975
743,0.00026211242463959367
2409,0.0002620631827949702
2168,0.0002619826755469321
2900,0.00026191545580122943
2583,0.0002619091461679752
3015,0.000261893061007197
2016,0.00026180682202434156
2957,0.0002617559750332433
2508,0.0002616955156174607
570,0.00026165086928988735
1173,0.00026160929312265727
3329,0.0002615863401957438
1109,0.00026155418840441457
805,0.0002615380947996734
2133,0.0002614953702664927
444,0.0002614385821373251
655,0.0002614371568059749
2965,0.00026143082733198503
2569,0.0002613220631138996
7585,0.00026126452264861453
1945,0.0002612545087167948
1264,0.0002612029947128246
1046,0.0002611211903449831
1351,0.0002610895992116417
2163,0.0002610805756870461
2260,0.00026105783857472006
773,0.00026101101264335724
1996,0.0002610090537560051
7363,0.00026096768860660633
1174,0.0002608396581625755
2522,0.0002606843858419428
1005,0.00026065404429848846
2713,0.00026057281690961535
1238,0.00026044132870710904
7537,0.00026043954700850447
886,0.00026042018792027415
1998,0.0002604118913895094
558,0.00026039227174695786
755,0.00026038299482611496
425,0.0002603714548060641
2086,0.000260355716990322
1248,0.0002603327324995086
2659,0.00026028385883637283
678,0.0002602802370986469
7563,0.00026021648288293233
1049,0.00026021375668664295
3153,0.00026018235591116016
277,0.00026012021517736445
167,0.0002601026067839554
660,0.0002601000066812163
2856,0.000260080746331124
2679,0.00026005310915105397
2686,0.0002600530648839219
584,0.0002600151521594999
2365,0.00025988922152186733
2771,0.00025988244842560526
1454,0.00025980380047181954
2994,0.00025979524892093416
3365,0.0002597205427065417
1733,0.00025968406209655266
2585,0.00025953511210574117
670,0.0002595276302342904
2929,0.0002594722493649635
8,0.0002594110053890007
436,0.0002594043520163778
3160,0.00025938946119138034
1321,0.0002593723885854827
1246,0.00025933336713797827
1201,0.000259276395051493
1468,0.0002592717868338761
3032,0.00025926246005045017
2616,0.00025911387601182845
1930,0.00025904615143497965
1206,0.00025904321218055343
2093,0.0002590355399380762
2520,0.00025889664033450596
1460,0.00025888697958376794
2258,0.00025876764295251813
7372,0.0002587597193339783
1094,0.00025873347281105266
836,0.0002587055248624371
300,0.00025867608421728045
1938,0.00025856284689692867
212,0.0002584966448165586
193,0.0002584820739796368
751,0.0002584510455255345
7126,0.000258422274956004
1365,0.00025835656807467357
1265,0.000258339667992077
2190,0.00025833434373076736
138,0.0002583282742247219
492,0.0002583239904683685
2630,0.0002581761712000858
702,0.0002581710638529349
675,0.00025814170752522085
198,0.00025810441947955417
262,0.00025804772957635556
676,0.0002580383430021276
625,0.00025799281212838756
67,0.0002579224734092746
2847,0.0002579206264169803
3180,0.00025791075854389125
426,0.0002578947771519856
287,0.0002578290632019878
689,0.0002578000828131439
2804,0.00025779779827543895
2150,0.0002577544862338699
1085,0.0002577536933592406
1927,0.0002577499804962489
703,0.0002577170204678975
1360,0.00025762694771404407
268,0.00025762434281019464
2739,0.00025760948633141894
348,0.0002576076920867765
284,0.0002576035768049298
3260,0.00025758501165312335
1953,0.00025758159866083835
860,0.0002575481227559431
1724,0.0002575199038335288
1314,0.00025746914444149227
2738,0.00025745193723724784
1142,0.00025742258300105275
3328,0.00025738025836229063
2310,0.0002573667162799588
1653,0.00025734777359763756
405,0.0002573461438687488
2073,0.00025733055797288144
445,0.0002573010437506709
1915,0.00025727938944788417
1349,0.0002572560416342385
2773,0.0002572506235834509
119,0.00025693032401566667
829,0.0002568892325113705
2811,0.00025687874568718457
3019,0.00025686598415985686
208,0.00025685753612228734
7571,0.0002568278808990869
3347,0.000256826566735573
195,0.0002568132996087348
2614,0.0002567738066873891
1968,0.0002567426168620255
141,0.0002567256857240498
2453,0.00025670317850238415
1717,0.0002567024177711316
206,0.0002566876498068603
7,0.000256681112633299
1866,0.0002566528010388764
251,0.0002566456829605997
2096,0.000256635724690898
7541,0.0002565990195564992
3083,0.0002565506880451381
2002,0.000256543711428389
2039,0.00025651022539002576
2627,0.0002564538420579258
42,0.00025643318618851467
201,0.00025642809463754905
2470,0.0002563084520431962
2656,0.00025622062937163574
2551,0.00025621462981448805
1215,0.00025620011263042343
2341,0.00025615245510818415
2208,0.0002561096672417417
575,0.00025610546633205036
78,0.0002561038683859004
56,0.0002561018851725862
2177,0.00025607769213229696
3068,0.0002560158318250289
2425,0.0002559969075877424
422,0.0002558762363059135
671,0.00025584971026364065
813,0.0002558198033524838
2561,0.00025579807260831075
168,0.0002557484053538497
2547,0.0002557371784168285
1211,0.00025573212240853323
39,0.00025570326605636913
357,0.00025565926517104125
214,0.0002556460228788481
27,0.00025563436846942655
2925,0.0002556329400652905
2538,0.0002556311381320796
2591,0.00025559327369586017
31,0.0002555046053656955
2114,0.00025548774930384227
2908,0.0002554537214810964
2555,0.0002554300161137843
640,0.0002553985395368087
1364,0.0002553650931703402
540,0.0002551881003152634
1391,0.00025514519042736916
2046,0.00025509488097150384
469,0.00025506916104619674
2092,0.0002550677785846789
5660,0.00025504703027881185
37,0.0002550344136431792
1808,0.0002550031082416759
1541,0.0002549679327211804
708,0.00025494459559311075
563,0.0002549294097153443
1990,0.0002549129908477787
2488,0.0002548377801677626
3060,0.0002548240690155546
2459,0.00025479604449848097
176,0.00025476884326536975
2577,0.00025468025127631336
516,0.00025464965874563266
1285,0.00025461932957915605
2527,0.00025461560270303616
266,0.00025457773951496844
2604,0.0002545633452481705
1120,0.0002545614842511773
776,0.0002545060414520922
293,0.00025447673486102344
1237,0.0002544623526733725
481,0.00025442240525196694
1221,0.00025440755680066434
2797,0.0002543640403615114
99,0.0002543198186222441
385,0.00025431269713941946
255,0.0002542914428027697
6336,0.00025428666434642607
1628,0.00025427251556147605
3311,0.00025410444800055235
2754,0.0002540742673170026
1180,0.00025404417723869175
3313,0.0002540430438301121
2544,0.00025403767338686784
1217,0.0002540248134535563
332,0.0002539817573692127
1650,0.00025396297255722344
459,0.00025395206464353347
2681,0.00025392021320364564
3373,0.00025387440923987166
3440,0.0002538626319463582
2317,0.00025384525051425256
43,0.000253827124763274
3361,0.0002538166156796369
1244,0.0002537903457877507
3022,0.00025375910212657493
215,0.00025375044866381163
3129,0.00025367063332544726
692,0.00025363847896395204
2625,0.0002535936669986182
2182,0.00025357884373931476
765,0.00025356016934813714
1707,0.00025354961545834005
3161,0.0002535298044171992
2855,0.00025349659111165255
1242,0.0002534576046904056
2391,0.0002533893568863343
601,0.0002533401582140866
1257,0.00025332968283872464
2145,0.00025326804539054724
663,0.0002532225491622862
356,0.00025318469699171266
1290,0.000253149439587796
222,0.00025313011095446405
2328,0.00025312101858690267
2472,0.0002531183246733112
442,0.00025300730130040127
1091,0.0002529988901365493
919,0.0002529898683746671
2040,0.00025295322728697287
1721,0.00025294890079172167
58,0.0002528932998759744
156,0.00025275825436958356
2829,0.00025271290075766885
2882,0.0002526817181356012
1014,0.000252667097199654
2496,0.0002526575675027262
929,0.0002524634060462467
173,0.000252459745150413
3304,0.00025232702969142076
1001,0.0002523175164993824
732,0.00025225068088617034
1976,0.0002521500632122081
2836,0.00025209086891353634
1633,0.00025203318754397506
2312,0.00025203221086658744
1272,0.00025200042386529757
375,0.0002518120678753816
1685,0.00025181148491818314
1425,0.00025172186988529314
2906,0.00025164779695806375
1375,0.00025164054736877663
330,0.000251635396997751
3366,0.00025162493164126114
2142,0.0002516208737829662
2325,0.0002514803165087015
3239,0.0002514775291608267
872,0.00025147535485333414
1642,0.0002514699733630478
715,0.00025142440613980547
3139,0.00025140821612962565
2676,0.00025140780772443127
623,0.00025134139161353303
2593,0.00025133398461245414
745,0.00025128327854154604
1216,0.00025117619650059296
1378,0.0002511470993917495
82,0.0002511272651208112
1007,0.00025111358157088923
950,0.00025107510036016795
2314,0.00025107368420302235
1315,0.0002510486041335662
3352,0.0002509668432262198
2053,0.00025095098129348283
1082,0.00025088430775136827
79,0.00025084262317400137
2736,0.00025081916673104694
7409,0.00025070990233642997
2475,0.00025069489004788184
1657,0.0002506835725061702
2302,0.0002506537844585167
1542,0.0002506040205644031
202,0.00025060128484294647
2479,0.00025058042633311565
2115,0.00025057972736015297
2175,0.0002505562501743995
2377,0.00025055271716793373
1594,0.0002505275656808165
510,0.00025051090039984264
6290,0.00025050378663838297
447,0.0002504628668123012
433,0.0002504464011663051
2541,0.00025043713686053126
694,0.0002504269229992526
2417,0.0002504152822295742
280,0.00025041144442014616
6644,0.00025029674940310885
1870,0.00025016692031367934
2971,0.0002501566506067978
2500,0.0002501429567716991
2878,0.0002501209894715859
942,0.0002501192705816453
1152,0.00025009703008376405
2139,0.0002500963519847173
2799,0.00024998506395590756
3267,0.00024985681178150716
1060,0.00024985652230837533
898,0.00024979182866830246
288,0.0002497663788160242
2594,0.0002497631112567371
1525,0.0002496664496895688
684,0.00024966470968998975
2274,0.00024963580060393954
888,0.00024961496264590597
832,0.0002495662088578637
308,0.0002495539850959829
2207,0.00024955351038195064
7499,0.00024953348748573827
5679,0.0002495327928143393
647,0.00024946666956481115
2051,0.0002494535183087697
7575,0.00024939359684118253
2507,0.0002492434678192043
451,0.000249243398726492
1136,0.00024921248641084694
1560,0.00024918896264825393
3224,0.00024915093589547994
1713,0.0002491325568686232
7519,0.0002490245056117854
2361,0.0002489990635902869
34,0.0002489568221652781
3125,0.0002489429893963492
1970,0.00024889584083318775
1879,0.0002487689136361523
1432,0.0002487530845481177
2556,0.0002487228559635045
1207,0.00024869650891939514
1683,0.000248695247626442
1461,0.0002486657828044085
1228,0.0002485995167834959
1701,0.00024858440919955276
1178,0.0002485587880313756
629,0.0002485493186363401
2744,0.0002485474351904787
3049,0.0002485421134215841
1418,0.0002485263267126771
3069,0.0002485019760942698
1878,0.00024849526550576
2072,0.0002484396581376537
1128,0.0002484163812495567
2276,0.00024841188681318547
7483,0.00024831080139792834
617,0.0002482783234749748
1052,0.0002482547092592684
1760,0.00024824103584404844
666,0.0002481850218315565
125,0.0002481789149954309
3174,0.0002481263914934291
1033,0.0002481258822389949
2928,0.000248068027130589
7531,0.00024804718527889617
1548,0.0002480331566990912
147,0.00024801897589128686
3183,0.00024801313452933125
1073,0.0002479963446138364
325,0.00024799196745815767
2460,0.000247968023747482
723,0.0002479556953060705
1039,0.00024794755052068713
1158,0.0002478805209170379
3371,0.0002478762709853767
1452,0.00024785962678343414
1027,0.00024780312187298685
1277,0.00024780099706286083
1306,0.0002477856796156509
2935,0.0002477632341973181
2309,0.0002477495574646624
917,0.0002477473260387556
264,0.00024774663615611734
2920,0.0002477388842568534
2793,0.0002476295894449206
3222,0.00024762092164378336
1538,0.000247593311643845
3362,0.0002475911206201702
879,0.00024759071318377897
1682,0.00024758287680193226
1075,0.0002475637544087042
5446,0.0002474807914097621
191,0.0002473573670777581
514,0.0002473261293713196
1165,0.0002472794692012401
16,0.0002472248932102812
7591,0.0002471688706293352
7586,0.00024716873373778454
340,0.0002471627930914655
2747,0.00024709743861321416
1765,0.00024708910277762954
3358,0.00024707076357088854
1036,0.00024705208820868254
1316,0.0002470264636828109
3103,0.0002468876391038145
1590,0.0002468641568314147
1040,0.0002468473827495869
1160,0.000246839521430905
1156,0.00024681355917497517
686,0.00024677550927852204
3151,0.00024671466848472307
984,0.00024669767861247496
946,0.00024666406048928644
2045,0.0002466385773550865
2156,0.00024657283471616416
1497,0.00024654753443733793
746,0.00024649413059342604
966,0.0002464774072069057
453,0.00024641965542854493
552,0.00024641410767075136
3192,0.00024637946189063107
2109,0.0002463743043026837
3067,0.0002463615118305309
3282,0.00024635935693516266
2543,0.00024635102698081164
2978,0.0002463326007102689
1812,0.00024628986894297894
1890,0.00024628236417407367
1068,0.0002462625358863839
142,0.00024621244100361974
2366,0.00024620850890435386
2415,0.00024616175142580293
591,0.00024612317479137197
2772,0.0002460943092082982
3144,0.0002460914008824128
136,0.0002460546425175608
2103,0.0002460251347951465
970,0.00024599331418104524
1279,0.0002459435060715031
71,0.00024590946586819753
2917,0.00024585427203404177
2117,0.00024583217664552446
49,0.0002457857718270311
1424,0.0002457768568000354
2675,0.00024574777923032034
62,0.0002457004422120864
2582,0.00024564618748084267
2504,0.0002456407034425838
2000,0.00024556830235207474
3188,0.00024551789786284343
785,0.0002454982725290722
3999,0.00024543366638943157
2242,0.0002454171561447021
1485,0.00024540276851401976
911,0.0002453922821334066
2537,0.000245343609672252
2851,0.00024532841316115406
2895,0.00024526759555611394
2454,0.0002452661576152377
169,0.0002452155181951109
3214,0.00024507868563194377
2290,0.00024507132062938846
1963,0.00024506910450340744
2870,0.00024502001060959614
840,0.0002450109488057187
3336,0.00024500838142112554
7436,0.00024495053816619647
1179,0.00024487040818771004
762,0.0002448386938680247
607,0.00024481218224068306
3229,0.0002447935672414336
174,0.0002447864226165979
1958,0.00024471650220259366
1662,0.0002447162256625034
3253,0.00024468276946775424
3106,0.000244664853515545
3392,0.0002446251424226922
440,0.00024459935058431957
3315,0.00024456169541476626
3186,0.0002445394527038155
3427,0.00024452889511315025
3059,0.00024445403772469534
2405,0.00024439975414818614
36,0.00024439523030530007
1102,0.0002443743219382777
2419,0.00024435171922864026
934,0.0002443095702269916
2308,0.00024430915233566444
912,0.0002442226099817893
2632,0.0002441936045208427
2360,0.00024408613235488283
297,0.0002440453934321782
1670,0.0002440326996295012
1737,0.00024402352382825037
2499,0.00024400159544601586
3348,0.00024398221314807963
2979,0.00024390953711936735
1223,0.0002438906447797734
3109,0.0002438865582436692
1054,0.00024387271490600507
1546,0.00024387222767093108
216,0.0002438564204414762
2402,0.0002438521709886066
2195,0.0002437931604021833
815,0.0002437814059443832
3212,0.0002437771518798818
94,0.00024372185219525893
2638,0.00024371717592570365
1829,0.0002437151417855247
2495,0.00024369482773709032
1093,0.00024367963734769983
302,0.0002436783274658246
2253,0.00024367742015410905
1251,0.00024361488674546635
2525,0.00024360334438414393
2949,0.0002435829923358907
4910,0.00024357857415468863
761,0.00024357232863157915
1480,0.000243550130999951
1141,0.00024349423545070705
794,0.00024341297362039398
809,0.0002434127778262668
557,0.00024340635851133368
1676,0.0002433026396764522
1086,0.00024324476535257772
2084,0.0002431680904473531
1652,0.00024316571310489498
1069,0.00024306708857723173
259,0.000243065085407484
1955,0.0002430389810471727
429,0.00024299177147305115
3176,0.00024298603515257982
2734,0.00024296352106524841
3227,0.00024288290085199484
2204,0.0002428785176992302
7360,0.00024282673837563241
526,0.00024278490199192024
245,0.00024278484080425926
2362,0.0002427734718792914
3095,0.00024275669417466345
6317,0.00024262798345578247
28,0.00024259549859109505
1509,0.00024259260380783877
318,0.0002425487844650457
279,0.0002425449799986108
3082,0.00024253659159630817
22,0.00024253628102080587
606,0.00024253432558922372
907,0.00024246944938353102
3340,0.00024244429280144574
3162,0.0002424311797674754
2922,0.00024241859960801444
2673,0.00024240511112005314
3136,0.00024236270820749401
7358,0.0002423618244031362
903,0.00024234469514941857
2691,0.00024228118555063574
668,0.00024226112100599303
749,0.0002422028822823535
635,0.00024220030136053113
2879,0.0002421435122756435
1688,0.00024213702295999387
1045,0.00024210498571723457
66,0.00024209173884225286
596,0.0002420344257342673
415,0.00024195909383977287
7163,0.0002418750478500894
423,0.00024181325488068108
2078,0.00024175177596722245
3076,0.00024162945353942502
853,0.00024159506798014616
1974,0.00024159324544063428
3079,0.00024156204843181183
2331,0.000241529442969934
1805,0.000241455630142153
3216,0.00024142634827908408
2351,0.0002413767764071484
1514,0.0002413417522504828
656,0.00024133662193505316
1582,0.00024132785654675077
2701,0.0002413222222716935
2905,0.00024125947760375205
2526,0.00024123665978095427
1065,0.00024121201271899527
2512,0.00024113974756955479
1171,0.00024111442465847286
1668,0.00024110794788385426
3207,0.0002410517256727362
3197,0.0002410127927863286
1537,0.00024098509049955426
2324,0.00024090591322909318
351,0.00024086861132643615
2958,0.0002408410174054294
1212,0.00024082160328039664
3360,0.00024082132753539597
45,0.00024079861345242026
452,0.0002407823145266481
2349,0.0002407664047427064
1477,0.00024071341203578056
137,0.00024068350266008093
1505,0.00024068296667902932
576,0.00024068100976231576
1067,0.00024065909492467237
1189,0.00024065554124996425
709,0.0002405576830929587
286,0.00024055766830997726
586,0.00024055287691742108
2976,0.00024052186590386827
1044,0.0002405041472763752
350,0.00024045640470437462
3087,0.00024044379082336072
3223,0.00024042652222824106
1372,0.00024037911602589366
261,0.00024034301418218227
75,0.0002403371916822839
1323,0.0002402767120761633
2998,0.00024025593944320507
523,0.00024021093954880774
2948,0.0002402035854242877
564,0.0002401209879387807
315,0.00024009647435932016
1563,0.00024008031086615098
2961,0.00024007009011419014
2857,0.0002400286370765487
2171,0.00024001027818941004
3312,0.00023998822307365577
2912,0.00023992392168160616
3367,0.0002399170291016109
290,0.00023990890885569247
569,0.00023988514530372067
2105,0.0002398346664728592
2669,0.00023978025037345066
3011,0.00023976511309262955
833,0.00023974869781516036
132,0.00023970782279111733
2606,0.00023967782335393797
3141,0.00023967755795445422
1029,0.0002396494209965688
3407,0.0002396255633952716
1855,0.00023959301017052994
2423,0.0002395627016426293
2386,0.00023954063434310403
1482,0.000239477739058948
2536,0.0002394656485666382
2319,0.00023945304682526533
1467,0.00023938569186797169
1026,0.00023938008379760845
2967,0.00023937916460187733
1627,0.00023932134412849764
1714,0.0002393050871313822
312,0.00023926751552485787
2939,0.00023925416327588665
1671,0.00023923988110634485
1111,0.00023920764380995653
3226,0.00023917867930179756
194,0.0002391593560470596
1147,0.0002391580424532869
294,0.0002391141980112027
1961,0.0002391053811733377
1705,0.0002390082685264381
35,0.000239007045183964
2981,0.00023894777533660358
3036,0.0002388381493572194
2387,0.00023881533443411554
1616,0.00023880208207728635
2889,0.00023876597125678463
915,0.00023873915076947
1838,0.00023873539347940345
2080,0.00023873231162683872
7510,0.0002387099288239897
2511,0.00023870597529383682
239,0.00023866625233168482
2238,0.0002386581154612353
2516,0.0002386532513548593
839,0.0002385854301496357
3120,0.00023857423545174282
209,0.00023853532947819484
157,0.00023848103251854265
2294,0.00023847021420215933
3090,0.00023843979997604758
7567,0.00023841389865644603
2973,0.00023837621882491516
289,0.00023834262264691198
1276,0.00023834260852205038
2155,0.00023825908146072537
2422,0.00023825778022444895
7488,0.00023821080010698662
2465,0.0002382025997028163
466,0.0002381585560335376
2094,0.00023814776776554352
2022,0.00023814526238941084
2408,0.0002381362907350758
2680,0.00023810660988134296
2968,0.00023808794117162932
724,0.00023802438674141034
965,0.00023800105273997775
3142,0.00023797783749533247
2862,0.00023789342643118895
450,0.00023788616284920906
1009,0.00023787542155093196
2960,0.00023787083341846586
2947,0.0002377679076424397
2608,0.0002377472553793978
2682,0.00023770608125939027
7566,0.00023767335989862177
3210,0.00023763905859462602
2974,0.00023752489650803393
2699,0.0002375038913362163
1241,0.00023749415124645274
3387,0.00023739119000180622
968,0.00023738286880552526
145,0.0002373688328759415
2795,0.00023736767199288453
7404,0.00023735418841177197
814,0.00023732809547400956
285,0.00023732310371192374
2411,0.000237305772079221
2369,0.00023728179606547067
85,0.00023726266903987962
1601,0.0002372398859637344
7351,0.0002372269927067929
342,0.00023720279751989707
2658,0.00023714034397442262
2490,0.00023711185570085967
7604,0.00023698877321045523
2056,0.00023696887121223704
354,0.00023696037994781915
84,0.00023694770512163894
2791,0.00023690251881706823
219,0.00023688594733675903
3146,0.00023687280859785125
1107,0.00023683583368138382
3187,0.00023681054197179666
1545,0.00023677734056559347
1986,0.0002367132451228071
1745,0.0002366966285507517
1234,0.00023666887137014636
404,0.00023663345741530123
2075,0.00023662479803360668
3386,0.00023661201389054855
787,0.0002365923913454341
891,0.00023656895016710013
1462,0.00023652163492536416
3131,0.00023649435790970062
960,0.00023646069754607399
1112,0.0002364299724021465
5392,0.00023641930017956133
1654,0.00023639942990087782
1126,0.00023639626922241903
3044,0.00023630193461283747
3241,0.00023630039039572424
3388,0.0002362749646426866
329,0.00023626575852959855
1557,0.0002362546683862475
1520,0.0002362249488069398
2549,0.000236221609884976
3364,0.00023618187954950982
2548,0.00023615792286819768
3389,0.00023614438643291958
2999,0.00023612189187493726
1484,0.0002360876299996596
679,0.00023607999499057194
2469,0.0002360610509896151
901,0.00023605369613348835
539,0.0002360131020960554
900,0.00023599340582681049
7426,0.00023598829895429764
802,0.00023596597570084524
3016,0.00023592249398745813
1649,0.0002359049759054588
768,0.00023589053114506222
395,0.00023584571012059984
2311,0.0002358238134386763
2144,0.00023581286358684443
1510,0.00023577187939493962
59,0.00023576599664826484
2048,0.00023573840188633528
883,0.00023568249729267855
3098,0.00023567629164830033
2506,0.00023565798925975222
1186,0.00023560721422148827
1450,0.00023555528328445048
2792,0.00023553927752064825
704,0.00023547342388835084
1236,0.0002354640603138381
1704,0.00023543686298969715
828,0.00023538144724879806
3030,0.00023531580218612603
782,0.00023531107084315747
863,0.00023519620948263232
2367,0.0002351788500011435
1076,0.00023502371467849225
2206,0.00023498149174063995
3116,0.0002349498622649901
590,0.00023494190672045185
23,0.00023493278455658954
7479,0.00023479728852009228
95,0.0002347922693171802
2201,0.0002347881164012548
3170,0.00023476097819459632
2273,0.00023470401634991935
1531,0.0002346722117533819
2672,0.00023466784094805228
1353,0.0002346076746071067
2796,0.00023457732605637987
1568,0.0002345354540881877
