dst,repulink_forward_score
1184,0.00010071672844125721
1294,0.0001006306936970976
496,0.00010062666967314896
1281,0.00010052457321261161
2561,0.00010040745042831501
2066,0.00010025785239389969
1404,0.00010019891868293316
1121,0.00010019270916355062
3133,9.999606536913397e-05
841,9.975130970682185e-05
1125,9.940192149948362e-05
1718,9.935045106410195e-05
1350,9.929536523183439e-05
1748,9.918773673731502e-05
919,9.904951514217281e-05
896,9.89851310498734e-05
2042,9.885608549067406e-05
583,9.853890976071077e-05
1305,9.851774896879245e-05
1397,9.848924241955581e-05
2867,9.838994720610229e-05
601,9.825980562784107e-05
1090,9.805084175530532e-05
1469,9.798851405580717e-05
662,9.795945391464544e-05
1546,9.76472130150657e-05
3428,9.736140000565604e-05
7341,9.698458343365097e-05
867,9.679967256583422e-05
1921,9.676738630153876e-05
752,9.644468231488158e-05
1436,9.64108617320067e-05
1235,9.629776521457813e-05
1761,9.62956920314606e-05
753,9.627909881006091e-05
1895,9.620357457228108e-05
1280,9.61855475836789e-05
7579,9.616417520955031e-05
605,9.614382339701002e-05
857,9.609387715502875e-05
1429,9.60415590865326e-05
950,9.603018899759939e-05
2063,9.602552450177933e-05
870,9.598483629224578e-05
855,9.589643441529623e-05
1581,9.581843378212972e-05
899,9.569047602547913e-05
2025,9.567732363460418e-05
2757,9.557519626036368e-05
595,9.554093872766424e-05
830,9.548846190061424e-05
1292,9.542855064388666e-05
938,9.534270823521457e-05
430,9.522150434542323e-05
813,9.491927319749993e-05
1762,9.488557699395452e-05
7415,9.484626664759609e-05
991,9.477190820405732e-05
757,9.471772420762342e-05
1741,9.462045969548223e-05
2061,9.436806089305193e-05
1105,9.428648706828424e-05
1521,9.426616741117585e-05
875,9.413657259507817e-05
2376,9.402067950465476e-05
840,9.400091436641338e-05
827,9.399902955220273e-05
1579,9.39372403299001e-05
1296,9.362001387917843e-05
884,9.360800963204363e-05
1346,9.325898223451565e-05
814,9.321455709237496e-05
794,9.318267307737108e-05
1196,9.314171604487238e-05
1246,9.303686501621608e-05
1532,9.292829902263761e-05
1605,9.260645469687888e-05
1455,9.210292312453487e-05
2969,9.1929122346296e-05
2408,9.187850060982608e-05
891,9.185744744135882e-05
1483,9.163463789530067e-05
1012,9.155450906396572e-05
962,9.136385774331375e-05
771,9.124023724297234e-05
931,9.117342927942606e-05
1407,9.104770820275821e-05
1596,9.100458151951445e-05
805,9.099021923950618e-05
604,9.09652599894271e-05
1051,9.060719222552161e-05
666,9.052558223553845e-05
2057,9.021341240588934e-05
7591,8.999772856307479e-05
652,8.998745466141283e-05
1278,8.970483979231802e-05
5533,8.964367266519585e-05
1446,8.952756841063263e-05
1144,8.952090978936453e-05
1328,8.945982040985725e-05
1100,8.92039116297986e-05
1034,8.91428103270003e-05
964,8.910023533691681e-05
1063,8.892662483731674e-05
1233,8.884198895364566e-05
1130,8.87933949318299e-05
7373,8.834664826383147e-05
2056,8.81883642114216e-05
1277,8.815176077436364e-05
821,8.80262559770202e-05
2280,8.790843073829479e-05
985,8.790036985288708e-05
2215,8.775854556115383e-05
1133,8.769605321988307e-05
799,8.759212134811166e-05
839,8.755978733616533e-05
1658,8.752650803907583e-05
988,8.747049865319139e-05
1210,8.745190153782944e-05
1118,8.742110494502579e-05
741,8.718707955655826e-05
944,8.698756606601493e-05
646,8.68751677469826e-05
969,8.669096225516677e-05
882,8.659248177914939e-05
823,8.658975128976287e-05
1779,8.653609345127592e-05
832,8.642598126716138e-05
1053,8.633699732645958e-05
1503,8.618880068394925e-05
520,8.615322365336417e-05
770,8.611885178161718e-05
1892,8.609522989595302e-05
1117,8.563025508180174e-05
2444,8.560195147367479e-05
1189,8.556269256421062e-05
1155,8.549348122689444e-05
1324,8.517611369925025e-05
750,8.514585117808369e-05
2710,8.505401613835147e-05
935,8.488949331772024e-05
3174,8.479319940700202e-05
1368,8.468512139030892e-05
898,8.432013796343025e-05
959,8.418801098963753e-05
1019,8.408015183169806e-05
807,8.402735369032521e-05
1273,8.386186083193838e-05
936,8.376458731058192e-05
987,8.364216508913326e-05
1563,8.345255508999101e-05
810,8.32718533319357e-05
1908,8.320570095045968e-05
1057,8.316250267154549e-05
1776,8.313694596027911e-05
953,8.30350782528442e-05
874,8.298117030518443e-05
1496,8.276209474242572e-05
1717,8.272588591954492e-05
967,8.261323747952247e-05
1434,8.251829877162566e-05
2067,8.233165114313436e-05
869,8.231048392024463e-05
2234,8.224771290852941e-05
1911,8.211446196910728e-05
932,8.208165740068242e-05
2478,8.193276277325976e-05
2379,8.18984647129886e-05
977,8.164489372264491e-05
1750,8.161971507389854e-05
1244,8.160650262972528e-05
1049,8.160628601372595e-05
3184,8.153710681856954e-05
2424,8.14312196527232e-05
1056,8.140784431863646e-05
1453,8.133891334137307e-05
1087,8.129713427934669e-05
461,8.120145740195165e-05
1740,8.116418161931847e-05
939,8.103210691726831e-05
960,8.102128189068896e-05
1043,8.095504773108109e-05
2373,8.082513496910092e-05
2318,8.066864265466185e-05
1113,8.058012536779597e-05
1301,8.057003987415257e-05
970,8.056422913931733e-05
2328,8.027172291784962e-05
3065,8.022927797441792e-05
808,8.019885368527375e-05
1896,8.016507512646815e-05
7397,8.010674762047492e-05
1783,7.961505942626332e-05
2563,7.939097264278066e-05
788,7.938747677221374e-05
1674,7.922239930397283e-05
2511,7.915153241202041e-05
2631,7.911093022012084e-05
1250,7.90433837793651e-05
1367,7.90371773079952e-05
7583,7.898835357837416e-05
915,7.896461070701832e-05
803,7.892402826422738e-05
1257,7.889415363087066e-05
885,7.878010928319938e-05
1626,7.858274286841218e-05
2031,7.856333605962914e-05
966,7.797139920804545e-05
1379,7.796049700896581e-05
3281,7.794222140725575e-05
940,7.791337486074318e-05
1160,7.760953933179538e-05
1411,7.747418584035977e-05
7335,7.739538724299171e-05
1578,7.734630060156705e-05
2540,7.72137310586934e-05
1661,7.719916226684456e-05
2495,7.719187593223919e-05
774,7.701600042533232e-05
2232,7.698380472943027e-05
3284,7.686315380400188e-05
1899,7.683705994217336e-05
2055,7.683530949717323e-05
1072,7.643518466257532e-05
1112,7.64106373784225e-05
797,7.636976664351072e-05
861,7.636001620734931e-05
1905,7.625684713296546e-05
1648,7.606854810790713e-05
949,7.597779264409783e-05
1431,7.594627724135437e-05
1857,7.575823130763411e-05
806,7.573356605450138e-05
2871,7.563338880694984e-05
1370,7.553484629056295e-05
1365,7.551837137023622e-05
1551,7.54411818642405e-05
1073,7.511701774708609e-05
1484,7.509191966763078e-05
1914,7.502262401373175e-05
1279,7.492666965990723e-05
3420,7.483837778105782e-05
2265,7.479788445186383e-05
2036,7.478594534500517e-05
1675,7.46153431308227e-05
2201,7.458681416318356e-05
1064,7.448409880265748e-05
658,7.447009976311304e-05
2217,7.432018113849521e-05
749,7.418039401107153e-05
992,7.407071440866191e-05
1302,7.40393094654625e-05
1060,7.393487736312866e-05
2956,7.387323051548729e-05
7371,7.386167826906364e-05
2713,7.381794681505663e-05
7582,7.381662161341267e-05
1395,7.370244259881993e-05
606,7.357644378193292e-05
2065,7.341402378268735e-05
2446,7.338993273221427e-05
1131,7.334318298085144e-05
1373,7.325689887341978e-05
928,7.301654814731835e-05
1656,7.298005590326433e-05
1209,7.296897455575303e-05
897,7.295787730617883e-05
2995,7.292220773596152e-05
525,7.289255784115633e-05
1030,7.281262458905858e-05
1510,7.271916093415395e-05
1047,7.244672048880154e-05
1318,7.233912990879447e-05
1237,7.224633352505645e-05
1474,7.213552445722366e-05
1343,7.210019232339033e-05
2397,7.209008607209677e-05
2573,7.191227178293303e-05
1673,7.188619318612058e-05
2113,7.18789245749953e-05
1406,7.185415674109303e-05
998,7.181821577390705e-05
1046,7.167485113952414e-05
1780,7.162773905749489e-05
3249,7.154561939302748e-05
2033,7.138164657292526e-05
1275,7.133052292886178e-05
886,7.129186152642235e-05
1450,7.128311027552377e-05
1468,7.127624872890527e-05
1068,7.119132168312316e-05
859,7.092403629001043e-05
1198,7.09139154119601e-05
878,7.089961165267801e-05
1332,7.084682767112029e-05
1099,7.082012761507919e-05
1504,7.078821651249771e-05
3410,7.07671944796677e-05
7394,7.070430595286304e-05
914,7.059877310590086e-05
1156,7.053995524982704e-05
1252,7.048264064130736e-05
2151,7.039717396299501e-05
1353,7.039501799680106e-05
1586,7.038523062676563e-05
1297,7.025357030466628e-05
636,7.02375366769479e-05
1088,7.020381921384859e-05
589,7.018037738087797e-05
2049,7.007480834799479e-05
1558,6.996213772084545e-05
902,6.99160025813149e-05
1394,6.98691736293238e-05
1618,6.985804078720043e-05
1509,6.981430409016241e-05
1204,6.977912729426341e-05
2226,6.963032171002007e-05
1430,6.9616769724285e-05
1135,6.9589869080174e-05
837,6.951425367809986e-05
1417,6.948307484035215e-05
7589,6.94435920949361e-05
1485,6.942368637694596e-05
1212,6.941853104344033e-05
2255,6.939951724208355e-05
772,6.932360402151472e-05
3173,6.925449002378323e-05
2933,6.921670355222097e-05
1168,6.908476531400438e-05
1071,6.897201534891114e-05
2035,6.886193911573464e-05
1437,6.883447970065192e-05
1230,6.881686787592254e-05
499,6.876384678565527e-05
2058,6.864677905286969e-05
7509,6.863083232121702e-05
1061,6.861034421499373e-05
1589,6.855971905667699e-05
1285,6.851620188810096e-05
2174,6.844058545824052e-05
1629,6.839335109267989e-05
7517,6.834723885672745e-05
2391,6.83212909990086e-05
1048,6.814585090579482e-05
1564,6.810587567671792e-05
1891,6.803823717103321e-05
2435,6.803142779016152e-05
1239,6.800620857224716e-05
984,6.787194424085487e-05
1145,6.779602854439784e-05
2249,6.775515397685961e-05
910,6.773522150240615e-05
2245,6.76936330432366e-05
1065,6.762475425858318e-05
1038,6.761837145812914e-05
7444,6.757492016940668e-05
1342,6.756958048047006e-05
2732,6.750268614231692e-05
1195,6.724789624794892e-05
3104,6.724727577101357e-05
1893,6.722951343263349e-05
900,6.715941980981103e-05
1284,6.71157086024803e-05
1898,6.70976436701945e-05
755,6.696356719568806e-05
2045,6.686704243076322e-05
1260,6.682971163565201e-05
3114,6.682540942197789e-05
2047,6.681357167395608e-05
2276,6.667902145125637e-05
2608,6.659374220961905e-05
1317,6.65694882527601e-05
1098,6.654584676252079e-05
1680,6.646982532361708e-05
2116,6.643104663538724e-05
1240,6.638679930416443e-05
1295,6.638288723091495e-05
1561,6.631091210929271e-05
2560,6.62849060793908e-05
1270,6.622450544722538e-05
2381,6.619190412274347e-05
906,6.605783871974468e-05
1241,6.604406673479341e-05
2043,6.596238742515362e-05
1457,6.595232244206703e-05
1000,6.585905196118608e-05
2821,6.580720977613112e-05
2897,6.57494077896238e-05
7514,6.573681769995642e-05
1773,6.5677988322709e-05
2010,6.566250332598938e-05
2440,6.560979255901267e-05
1962,6.560239390555909e-05
2744,6.558271590569503e-05
1333,6.557930915381216e-05
1175,6.552690100652261e-05
1066,6.536780267438463e-05
1647,6.526839961291893e-05
2501,6.50739537023458e-05
1310,6.500413264300223e-05
1439,6.496042102599792e-05
1441,6.495888587603815e-05
2222,6.483967699960581e-05
2367,6.472602623220214e-05
2339,6.472446881432048e-05
1742,6.453092113040393e-05
644,6.452873774275129e-05
1374,6.444242473329677e-05
1904,6.438475617736656e-05
1058,6.427457105491721e-05
1290,6.42500023136379e-05
1817,6.42243692667232e-05
1226,6.417323146762835e-05
1475,6.40395566206433e-05
1059,6.393145590301552e-05
1180,6.386568702551207e-05
2685,6.378756480199921e-05
1393,6.359628672010265e-05
1188,6.347347035288379e-05
7390,6.346154453985496e-05
1165,6.332609787986377e-05
2904,6.331671307877761e-05
2053,6.328050790234687e-05
1709,6.325934258491784e-05
1132,6.322873475649732e-05
2229,6.321120389822409e-05
1286,6.312959344283425e-05
1646,6.299905060818398e-05
1492,6.298600240752779e-05
1091,6.289367421748988e-05
1146,6.274339571858811e-05
1902,6.267556698947766e-05
2917,6.262209298834842e-05
7389,6.259833300031194e-05
1652,6.259444691125252e-05
880,6.256989782966427e-05
2248,6.256123941003471e-05
1229,6.252988756669473e-05
1641,6.237457568642583e-05
2650,6.231066688147455e-05
2861,6.230716311027287e-05
7518,6.217592843144214e-05
2366,6.21339135422638e-05
1298,6.188356539073636e-05
1320,6.186543440536653e-05
1781,6.181887477304234e-05
2026,6.177801790423474e-05
1912,6.175026605349004e-05
1454,6.173640494395146e-05
1630,6.172739102551739e-05
3264,6.152775300309236e-05
1085,6.151314047909443e-05
924,6.149001102006905e-05
1901,6.148721509113333e-05
1153,6.117568112099658e-05
1162,6.105671421848795e-05
1813,6.092994930811782e-05
933,6.0917698502762615e-05
7401,6.0739649691519166e-05
1412,6.0735372303956484e-05
1517,6.0636007663666326e-05
709,6.055830058530578e-05
2729,6.053302291975149e-05
2694,6.050086679566422e-05
1449,6.048056646892631e-05
2051,6.045870692158068e-05
761,6.043325487755904e-05
2461,6.0339013343334554e-05
901,6.026840242057182e-05
2619,6.015226495835701e-05
2635,6.0130576925463046e-05
1603,6.007571751814925e-05
2075,6.005743475583898e-05
1076,5.994734981572768e-05
1334,5.9898142755029506e-05
1906,5.97206784157123e-05
1054,5.97122449822987e-05
1095,5.9702937882199955e-05
1423,5.9679674417565775e-05
892,5.96641611316353e-05
1519,5.9619674777543154e-05
2342,5.9596717514623525e-05
1700,5.938138702448857e-05
1169,5.925253474084045e-05
3047,5.924027909027094e-05
2675,5.922554008931876e-05
1331,5.918916729556839e-05
1502,5.9022417735479215e-05
2559,5.8983594215421464e-05
921,5.8939543267250575e-05
963,5.88168808946456e-05
1070,5.879800604987794e-05
1214,5.870276770402182e-05
1426,5.869372493789338e-05
1420,5.868113728716627e-05
1494,5.861575929316873e-05
1084,5.846804221136171e-05
1612,5.844775985726163e-05
1361,5.842885718568512e-05
1242,5.8353180141010055e-05
2370,5.833437763752528e-05
1197,5.8199020572655236e-05
5389,5.799534564254635e-05
1077,5.7983828586742937e-05
3327,5.7886601351049713e-05
1445,5.783748029352694e-05
7536,5.779688915795454e-05
1433,5.779473152612083e-05
835,5.7640200397659e-05
2351,5.760112893386831e-05
2007,5.7517608642634134e-05
929,5.745288144481106e-05
2640,5.738401660700778e-05
7375,5.72655269863212e-05
1522,5.72552341467424e-05
1498,5.7229331994740215e-05
7402,5.7203482300581215e-05
2244,5.715861668448288e-05
1791,5.709375210909533e-05
2678,5.701684794080709e-05
2341,5.682928738667689e-05
2896,5.6808103105556735e-05
1697,5.677357623998313e-05
1459,5.675126465563358e-05
2386,5.6725455270990405e-05
1139,5.670430204653458e-05
1601,5.661117019046856e-05
1624,5.6569211869824494e-05
2224,5.652229958081564e-05
1371,5.649826327121433e-05
1885,5.6403150017449616e-05
2558,5.639483798361444e-05
1582,5.632214036896938e-05
2421,5.626276699699255e-05
1442,5.6206086332499645e-05
1915,5.619956593757631e-05
2230,5.6197640170260854e-05
2161,5.6117624644846595e-05
2712,5.6099181647687085e-05
1150,5.601962301203026e-05
834,5.600906597095602e-05
1463,5.5958586919040036e-05
2637,5.571449336074515e-05
2343,5.57028118869341e-05
2470,5.5692124066436264e-05
1507,5.5680038630750985e-05
1381,5.56613157646955e-05
1549,5.5660453433620436e-05
1151,5.5615842708209416e-05
1136,5.553363948849857e-05
1788,5.553239975281387e-05
1527,5.546319994135547e-05
1687,5.5428865611550014e-05
1900,5.5352295176420586e-05
2064,5.522897090117205e-05
1883,5.520959030615133e-05
1041,5.5140687797781705e-05
1116,5.511116570443735e-05
1148,5.505207582731746e-05
2281,5.49926842376576e-05
2251,5.484028685192436e-05
1202,5.483932411574468e-05
1149,5.4758960260093555e-05
1321,5.441585326779931e-05
2775,5.441041262223368e-05
1159,5.435477754885765e-05
1587,5.431331578724495e-05
978,5.430884739724657e-05
1508,5.42368600328205e-05
2198,5.3944621464491356e-05
2714,5.392337939860852e-05
1161,5.3915457423972684e-05
1359,5.388205726095899e-05
1786,5.382820612761901e-05
2160,5.381030974411525e-05
2412,5.373819655636098e-05
7398,5.368715964583359e-05
1045,5.367219569306102e-05
1137,5.365994998983301e-05
1289,5.363725871067906e-05
1050,5.354050682252658e-05
1529,5.341000153721918e-05
3276,5.330274674636938e-05
1537,5.330204885119907e-05
2377,5.329407437524883e-05
2498,5.329295104701974e-05
2237,5.3211423259024884e-05
1465,5.312587952252076e-05
1234,5.3039281406972314e-05
2639,5.303676384661415e-05
2247,5.2990724318435084e-05
2863,5.295793093154194e-05
756,5.291225003317184e-05
1303,5.289204754335914e-05
4934,5.288259565371625e-05
2630,5.2860138650331354e-05
2197,5.284738769722586e-05
1533,5.277778400186355e-05
758,5.275050661508672e-05
1850,5.270988875915858e-05
1232,5.267774562566881e-05
2605,5.262690941569271e-05
1569,5.2400695391928366e-05
1690,5.233794862359854e-05
2128,5.230376905727426e-05
1695,5.2265956583670906e-05
1291,5.219278997542832e-05
1389,5.205632669053377e-05
1655,5.183575998501728e-05
1814,5.18078441456511e-05
2006,5.171534098107861e-05
1101,5.1709368544127944e-05
470,5.169091150275011e-05
7410,5.161040940456439e-05
2860,5.160192213743948e-05
7484,5.1580603526547414e-05
1535,5.156647495142541e-05
3172,5.148539752718607e-05
1694,5.146229555571245e-05
2687,5.1456809221720574e-05
1187,5.132426373464722e-05
1269,5.130449096570015e-05
1800,5.126237894319514e-05
5140,5.116013763010664e-05
2279,5.113741766009383e-05
1376,5.1099865679288195e-05
1369,5.109477817019785e-05
2735,5.108917390558106e-05
2231,5.098372230531266e-05
1336,5.096984918360723e-05
1482,5.0949892960668505e-05
2496,5.0946247304513846e-05
1737,5.090788692761336e-05
1540,5.087556582745465e-05
1518,5.0755258194723744e-05
2554,5.074589710196523e-05
1378,5.072444985008798e-05
2866,5.072222103137058e-05
903,5.069129682791081e-05
2338,5.067153622716541e-05
1566,5.066226200451537e-05
1094,5.0606254658298995e-05
1772,5.045593137804662e-05
2096,5.045266550253422e-05
2054,5.040450049699388e-05
1325,5.038719684750707e-05
760,5.036637651913057e-05
1327,5.0358897942695014e-05
1042,5.0297402586048106e-05
2272,5.029317838513697e-05
1245,5.025932005553567e-05
2430,5.024048767398897e-05
1639,5.019698784961777e-05
1311,5.012177235080648e-05
1552,4.997227554453584e-05
1789,4.979932591868105e-05
922,4.978487020455062e-05
1470,4.976313417363529e-05
1340,4.973627592028868e-05
2088,4.9724251513571526e-05
1299,4.9675303400426786e-05
1784,4.958625999597221e-05
1138,4.957872529532221e-05
1775,4.95717257092294e-05
1362,4.954759122293399e-05
1665,4.952933715029354e-05
1089,4.946957809560312e-05
1134,4.944071738381291e-05
2219,4.938625907459537e-05
3138,4.932559695775557e-05
1531,4.930363504260177e-05
1300,4.9271165239910496e-05
2579,4.92428343009557e-05
2961,4.920279520681238e-05
995,4.920017903305695e-05
2220,4.919258535164769e-05
1158,4.916435487538791e-05
1363,4.906341286944133e-05
1360,4.9035090620942046e-05
2223,4.9011428712414577e-05
1752,4.8866324981462364e-05
1337,4.886110953116419e-05
1863,4.8835509978100117e-05
1979,4.878579149166075e-05
1705,4.877270405023375e-05
1542,4.8751430560766214e-05
1349,4.874804565859379e-05
2804,4.8727591817632894e-05
2415,4.860477259422645e-05
1443,4.851065583992355e-05
3178,4.8467706337227974e-05
2069,4.846009851597597e-05
3388,4.8404043656796656e-05
1971,4.837646556061557e-05
1039,4.813922593277438e-05
1352,4.813750453996832e-05
1721,4.810114465815845e-05
1583,4.801342312646953e-05
1782,4.796318692321008e-05
1862,4.795332751128168e-05
1222,4.778354110302264e-05
1495,4.776924025106112e-05
1777,4.7575792451016765e-05
2865,4.7463249283606794e-05
1559,4.744616632936652e-05
2517,4.743142476598409e-05
3106,4.7392867041142506e-05
1375,4.7349300966720055e-05
631,4.725945206388096e-05
1526,4.7255753850023794e-05
1851,4.725511968155946e-05
1774,4.72489653138264e-05
1571,4.7214718193971056e-05
2301,4.7163356534175605e-05
1806,4.7158650579473064e-05
2183,4.71354862167761e-05
1726,4.705182839341559e-05
1632,4.703779072611172e-05
1553,4.695235139033276e-05
1201,4.691272196645758e-05
1636,4.6888537747523325e-05
3338,4.687985849970158e-05
2651,4.687864583399016e-05
795,4.681238548019836e-05
1366,4.674137164131755e-05
1480,4.670756770146058e-05
2711,4.670011389713809e-05
1067,4.6660485326587746e-05
1415,4.660861167789085e-05
3278,4.659319530936525e-05
2516,4.642769954880398e-05
1335,4.640114511956738e-05
2562,4.639452821952595e-05
2350,4.637976583710399e-05
1766,4.6353120089491535e-05
3162,4.634544276838958e-05
2101,4.62922127475303e-05
2786,4.628460624803171e-05
1640,4.6234343592851644e-05
2191,4.6233935774200454e-05
1550,4.6117271497203814e-05
1666,4.6113097604185426e-05
2800,4.611057614755271e-05
1684,4.602483870722458e-05
1344,4.595185951296903e-05
2361,4.5951570250302065e-05
2671,4.586741474629207e-05
2087,4.586000210189284e-05
1528,4.5686691646481796e-05
1444,4.5681911817243467e-05
2910,4.5669966291899516e-05
1711,4.566978525843171e-05
1602,4.564729393528059e-05
1805,4.5640031931691087e-05
2555,4.563750659386155e-05
2873,4.560565765764954e-05
2344,4.558735503837021e-05
1380,4.548439259086771e-05
2044,4.546853276726155e-05
1500,4.546754834740355e-05
1358,4.546613152132675e-05
1573,4.5430416522190196e-05
2980,4.5388909674061914e-05
1200,4.5383431070226155e-05
2337,4.533574176945433e-05
3181,4.5333675516154245e-05
2109,4.530209041642445e-05
1481,4.5240746339518684e-05
1307,4.50742595854176e-05
1467,4.502342422181262e-05
1354,4.4990538903479466e-05
1514,4.491585874558053e-05
1683,4.480014235097693e-05
1758,4.477180524619703e-05
1794,4.472604806837086e-05
3440,4.468564106880841e-05
2641,4.46255532872746e-05
1523,4.462277135434705e-05
1287,4.460537130882059e-05
2364,4.458369241476719e-05
2146,4.4579771416172566e-05
2649,4.455671113205282e-05
2104,4.4543794280925994e-05
2577,4.4542357560380916e-05
2092,4.4529714245143275e-05
2022,4.4494848527283855e-05
2068,4.448709085027929e-05
1154,4.448243162220735e-05
1308,4.4473727079687384e-05
1633,4.445284688236403e-05
1790,4.443127691838842e-05
1466,4.442439610405531e-05
1676,4.4375136316571835e-05
1955,4.4299503167401574e-05
2602,4.424948588040133e-05
1849,4.423401653052213e-05
908,4.422476507707675e-05
2289,4.405615515325299e-05
1282,4.403045743733029e-05
3112,4.39045704336702e-05
1140,4.3890083539811436e-05
1659,4.3810658383168787e-05
2124,4.372988843413829e-05
1785,4.367622762026185e-05
1677,4.366588824900453e-05
889,4.361785736675664e-05
2633,4.3611643300277644e-05
2514,4.3568444187234534e-05
2362,4.3568021845523044e-05
2813,4.352429692223794e-05
2905,4.350290783600027e-05
1266,4.3474295502683904e-05
2023,4.3456295036987e-05
1356,4.3426297875451126e-05
1554,4.339794676115445e-05
2039,4.327542437088932e-05
3324,4.327503166947783e-05
1649,4.317839618406409e-05
1506,4.3164606685102914e-05
1678,4.3134639716742656e-05
1882,4.311680782145056e-05
1329,4.3052671942168695e-05
2241,4.3006692147766444e-05
1338,4.295392613953938e-05
1787,4.288091677719799e-05
3285,4.287099478468464e-05
1357,4.280451696201579e-05
2557,4.2778348147164285e-05
1348,4.2759569107671906e-05
1339,4.274299094472325e-05
1764,4.2694308384833655e-05
1592,4.2684630314344454e-05
1221,4.262540288064542e-05
1530,4.258286164789109e-05
3255,4.2560825235409175e-05
2050,4.2557338977609646e-05
2984,4.255118723966663e-05
1560,4.2443958841245084e-05
7499,4.236630533434457e-05
1562,4.2354608417448775e-05
2195,4.2351864556193294e-05
1699,4.2290755324940225e-05
1219,4.2248692359396594e-05
1424,4.2242716315213274e-05
1934,4.221738128046748e-05
7412,4.2213188876534446e-05
2899,4.2196480796399344e-05
1702,4.216305708517874e-05
1960,4.2060386073625117e-05
3352,4.203831173062149e-05
1493,4.1988525842258644e-05
1544,4.194066357209207e-05
1827,4.188019711344978e-05
2189,4.183881485388331e-05
1743,4.1804195969964494e-05
833,4.180391289399043e-05
2750,4.178678167064839e-05
2048,4.177709711007377e-05
2089,4.17664145893164e-05
2335,4.1744128242330016e-05
2580,4.173845948897933e-05
2548,4.1675689201632596e-05
2696,4.164897906422152e-05
1565,4.163939528842685e-05
2741,4.162595978643676e-05
2153,4.161557497883682e-05
2169,4.1596523403442596e-05
1513,4.1536813120427466e-05
2419,4.1498968666390076e-05
1473,4.149647646675503e-05
7411,4.149245711680375e-05
1801,4.147584747699636e-05
2083,4.1455279804112716e-05
1391,4.136158964780191e-05
1845,4.1336711557933864e-05
1478,4.1306556009840315e-05
2324,4.1198423423958284e-05
1505,4.119620380555215e-05
2380,4.1159536424618006e-05
1556,4.109795204485089e-05
1730,4.108766125528448e-05
1634,4.1061333434100465e-05
1408,4.0983793035635563e-05
1907,4.09660339103489e-05
1330,4.0935686054285844e-05
2553,4.091122755283899e-05
3115,4.0886650177390864e-05
1501,4.083299837336002e-05
1143,4.077662358880897e-05
7403,4.0678731322209265e-05
2235,4.0630030239703356e-05
3306,4.062485540204236e-05
2242,4.055467537988073e-05
2977,4.054417694516876e-05
1692,4.047335388575014e-05
2180,4.0459047313246345e-05
1724,4.045489256944607e-05
1479,4.039094174364841e-05
1079,4.0374153915976586e-05
1703,4.035555100958262e-05
1865,4.027735206930086e-05
2728,4.026918042829884e-05
2634,4.017583301771233e-05
2718,4.015967283829836e-05
1720,4.013539742115902e-05
2991,4.012647845479864e-05
907,3.99875257574242e-05
2508,3.992596258913074e-05
2909,3.9874521267717e-05
1654,3.987447993880447e-05
2348,3.9861295464320724e-05
2960,3.981569528262943e-05
2285,3.971955599652989e-05
2401,3.970096940772014e-05
1458,3.9700832394091456e-05
1534,3.964140703217915e-05
1515,3.963053014953875e-05
7346,3.954255863402821e-05
2257,3.951785245692687e-05
7387,3.946124082433959e-05
1347,3.945145465856729e-05
3004,3.935673900082247e-05
1142,3.919414275112642e-05
2095,3.912911065427784e-05
3340,3.911139266603441e-05
1757,3.908648521355546e-05
2316,3.904608853879283e-05
3374,3.8970774101286064e-05
2305,3.88122582037529e-05
1585,3.880724140884241e-05
3280,3.8805356112790805e-05
1822,3.879533885152135e-05
1657,3.878140091151709e-05
1461,3.8742291092730753e-05
2307,3.869803788644276e-05
2469,3.864627392162093e-05
2182,3.857578891826662e-05
2549,3.854765395329189e-05
7506,3.8473591368840476e-05
1897,3.843435488465533e-05
1541,3.84242252439298e-05
1876,3.839616474853445e-05
2275,3.838720906755651e-05
1689,3.828967621642567e-05
1326,3.825098161563429e-05
2108,3.822445052279495e-05
2704,3.8219231482593627e-05
2024,3.8214568103849564e-05
2284,3.819646018656436e-05
2288,3.819166627421411e-05
1524,3.818657799328845e-05
2615,3.8109889259774436e-05
1816,3.809118160481854e-05
2310,3.8081139252076135e-05
527,3.8069843331091e-05
1669,3.804620015155829e-05
1771,3.8040434512061655e-05
2638,3.8034753641329636e-05
1662,3.797252999767003e-05
2648,3.7966867482722125e-05
1055,3.794181223326472e-05
1538,3.7896386265642983e-05
338,3.786968529260032e-05
3341,3.78088757993746e-05
1650,3.776411816321846e-05
2654,3.7733168506868696e-05
1732,3.772782619515463e-05
2448,3.7719648645878216e-05
3062,3.770472023399521e-05
2079,3.767772181431619e-05
1637,3.7662190524919625e-05
1627,3.766178364930136e-05
1688,3.7659955801630544e-05
1792,3.7642466804175456e-05
1536,3.7641293733487926e-05
1497,3.7641119105261794e-05
1932,3.76192427606855e-05
2499,3.752666523028868e-05
2256,3.747548017887122e-05
3286,3.7371448724531265e-05
1491,3.736414760063747e-05
2385,3.7344033779954935e-05
1525,3.7257253637974866e-05
2354,3.723794278511918e-05
1511,3.721531054052818e-05
2258,3.7205729748110966e-05
1710,3.711007459329865e-05
2491,3.710121438206858e-05
1062,3.7055096958406775e-05
1795,3.704952383292896e-05
2097,3.699265294168824e-05
3368,3.69637931397838e-05
2908,3.695279609628691e-05
1555,3.690508825346292e-05
1974,3.6896006184863786e-05
2121,3.680167319728301e-05
