dst,eigentrust_score
1038,6.926043190249286e-12
1039,5.145434755503007e-12
1040,7.191965330713841e-12
1041,6.957791319583137e-12
1042,1.1555857700602936e-12
1043,8.79333808956667e-12
1044,3.662204121256568e-12
1045,5.616727676435717e-12
1046,5.674406405135288e-12
1047,2.3488801094806074e-12
1048,4.552869650323875e-12
1049,4.6399962679991834e-12
1050,1.730975353699746e-12
1051,6.1138864986436345e-12
1052,6.8209396703455775e-12
1053,5.684759536365674e-12
1054,4.690286575147742e-12
1055,3.2919206444054346e-12
1056,5.221623421023445e-12
1057,2.4679050101801595e-12
1058,2.2750236921211804e-12
1059,7.579640391693388e-12
1060,7.383451700862155e-12
1061,4.600670448787379e-12
1062,4.712190115993917e-12
1063,6.953516500365169e-12
1064,6.11590209514335e-12
1065,8.360910006266177e-12
1066,5.4240058219218675e-12
1067,2.486683240929259e-12
1068,7.1183299193006545e-12
1069,1.2044058802430687e-12
1070,3.5895826616942595e-12
1071,3.5826513625760924e-12
1072,3.4714075924751936e-12
1073,1.1320978268074066e-12
1074,2.438624627755171e-12
1075,8.879785225892741e-13
1076,3.7099857755238024e-12
1077,4.398537120233002e-12
1078,5.705509162871003e-12
1079,1.4841643079490375e-12
1080,1.5863195993656642e-12
1081,1.2587122458412728e-12
1082,1.5863195993656642e-12
1083,8.615032912793365e-12
1084,5.077215187518745e-12
1085,1.476925698228238e-12
1086,3.0934833342760637e-12
1087,8.913615200991138e-12
1088,5.109367124411563e-12
1089,4.842796593564244e-12
1090,5.426711253311195e-12
1091,2.643188729858398e-12
1092,1.6021210566490592e-13
1093,2.932081992013016e-12
1094,4.467936070812861e-12
1095,7.1139484184531675e-12
1096,3.975752796048853e-12
1097,1.6021210566490592e-13
1098,6.498343578451082e-12
1099,6.41298287309873e-12
1100,5.494027779069691e-12
1101,6.307919664942988e-12
1102,3.0258207663234042e-12
1103,1.3440854447082726e-11
1104,1.0841376974901981e-11
1105,4.640115554343473e-12
1106,6.417104873273238e-12
1107,4.7752244032643686e-12
1108,3.1848457913686964e-12
1109,2.624230701889509e-12
1110,3.234785637334368e-12
1111,6.034323656020958e-12
1112,2.447748430485573e-12
1113,2.1279910443427687e-12
1114,3.504529293148607e-12
1115,5.323123026804164e-12
1116,3.7484803001725156e-12
1117,5.342475256508648e-12
1118,4.294031370047159e-12
1119,4.76391578691968e-12
1120,5.724904227972441e-12
1121,3.264723249122966e-12
1122,3.744698815771648e-12
1123,5.533074724486213e-12
1124,4.962023985459997e-12
1125,3.1733440517501993e-12
1126,1.2488793506838391e-12
1127,8.450814154803824e-12
1128,4.0622503966756534e-12
1129,8.1457685835885e-12
1130,5.403422278736297e-12
1131,5.027394293219015e-12
1132,5.874221616359319e-12
1133,6.252622868255742e-12
1134,4.4595695307874656e-12
1135,2.1664689768744502e-12
1136,6.691162517387632e-12
1137,7.014926469235597e-12
1138,4.745045736332685e-12
1139,6.8353089786063836e-12
1140,6.363158292657961e-12
1141,1.8238603416464985e-12
1142,2.0222616873114445e-12
1143,1.9470487751835484e-12
1144,5.578676374662766e-12
1145,5.970788672745579e-12
1146,5.071648621922156e-12
1147,6.569166964627517e-12
1148,5.874067277425141e-12
1149,7.706405249552512e-12
1150,6.115371855843642e-12
1151,1.2634991299370906e-12
1152,5.06124450497519e-12
1153,3.141647919364664e-12
1154,5.396901780343523e-12
1155,3.7593312371666355e-12
1156,8.25367482427065e-12
1157,5.3870315271233104e-12
1158,2.2453405258133198e-12
1159,4.58771097638418e-12
1160,3.565656626432617e-12
1161,3.025556340060825e-12
1162,7.4313216460556e-12
1163,2.1307846795694283e-12
1164,6.720117614842941e-12
1165,3.2032097095252197e-12
1166,7.755739644971907e-12
1167,5.8653571897369496e-12
1168,2.1378189188652906e-12
1169,1.9149430395038285e-12
1170,2.2930084943075325e-12
1171,4.036187884192294e-12
1172,2.060181033091532e-12
1173,5.579314614953854e-12
1174,2.5850380949914854e-12
1175,5.102807207545382e-12
1176,3.69134372139168e-12
1177,1.7720524699873815e-12
1178,3.757311643233123e-12
1179,5.977503328821399e-12
1180,4.8830998323548986e-12
1181,2.5406718131949607e-12
1182,5.066800378747475e-12
1183,5.923715065418605e-13
1184,5.8117088003039644e-12
1185,4.950279440225459e-12
1186,6.8850784054878674e-12
1187,6.035901926003189e-12
1188,3.7790054219732854e-12
1189,1.869056283808062e-12
1190,5.061865725414359e-12
1191,6.777648183100763e-12
1192,6.0092234553930985e-12
1193,8.519789248985938e-13
1194,1.029237797207427e-11
1195,6.394331777083597e-12
1196,2.298499829996169e-12
1197,4.406922728395535e-12
1198,4.426135427248122e-12
1199,3.2926309292472356e-12
1200,2.0296450966455737e-12
1201,3.476715864838719e-12
1202,4.243224199223465e-12
1203,5.844718914336319e-13
1204,6.490122575693074e-13
1205,2.878833994732536e-12
1206,5.844718914336319e-13
1207,7.981247394552917e-13
1208,8.879785225892741e-13
1209,4.353373188158195e-12
1210,8.814808686759323e-12
1211,1.6021210566490592e-13
1212,3.451211338553789e-12
1213,1.6021210566490592e-13
1214,4.222083961537918e-12
1215,1.6021210566490592e-13
1216,1.6021210566490592e-13
1217,1.6021210566490592e-13
1218,3.842405208051277e-12
1219,1.6582635206250365e-12
1220,1.479498094259112e-12
1221,3.717768000876797e-12
1222,7.386096355219868e-12
1223,1.6021210566490592e-13
1224,5.147251914429118e-12
1225,1.5635216658507196e-12
1226,5.483118684744234e-12
1227,1.6021210566490592e-13
1228,1.6021210566490592e-13
1229,1.0824648186949955e-12
1230,2.9500636279723808e-12
1231,1.6021210566490592e-13
1232,4.374927200965973e-12
1233,2.429702199240841e-12
1234,2.7554398705583363e-12
1235,1.2646265886177934e-11
1236,6.132588792235832e-12
1237,4.66316713067144e-12
1238,1.9285433015860696e-12
1239,2.568432226348472e-12
1240,2.783610694364985e-12
1241,7.030076367361476e-12
1242,1.2834851406165337e-12
1243,4.314433479910426e-12
1244,2.8863320631374948e-12
1245,1.2060315727034978e-12
1246,1.3566461005500941e-12
1247,2.40725459702386e-12
1248,6.72017126415528e-12
1249,1.1084807724423592e-11
1250,3.5946841741163968e-12
1251,4.282107792828039e-12
1252,4.135616998517221e-12
1253,1.5382014074169098e-12
1254,3.850458613846126e-12
1255,4.464548933816629e-12
1256,3.666804490452003e-12
1257,6.7390866096505564e-12
1258,4.916867528219937e-12
1259,3.3381187325652004e-12
1260,3.292436956777315e-12
1261,3.949423471863094e-12
1262,3.5677911790584372e-12
1263,2.0787335894006866e-12
1264,3.5090991760858725e-12
1265,3.284310343538598e-12
1266,1.2651164922242492e-12
1267,3.813778846074064e-12
1268,3.238549383786587e-12
1269,6.722498691077634e-12
1270,3.635840880975553e-12
1271,4.305957980710398e-12
1272,3.0165576100716688e-12
1273,6.3014774373554345e-12
1274,4.339776183742506e-12
1275,2.0431712283088557e-12
1276,6.300944506035868e-12
1277,3.260276960133118e-12
1278,5.251179035951131e-12
1279,5.0239356246378e-12
1280,4.046228467960671e-12
1281,2.6724919072244524e-12
1282,4.397932530842382e-12
1283,4.46106455997813e-12
1284,6.194607283717297e-12
1285,5.181845700962646e-12
1286,3.5157598489618987e-12
1287,4.18697091788004e-12
1288,5.829718615275747e-12
1289,4.046412104531009e-12
1290,5.016705630475771e-12
1291,1.159028268417927e-12
1292,3.4939688903979966e-12
1293,3.441068982046446e-12
1294,3.1560752085621054e-12
1295,4.629392600149759e-12
1296,7.812061609930923e-13
1297,4.236653712534412e-12
1298,6.9236596745236585e-12
1299,1.2001668618796335e-12
1300,2.4504463122644957e-12
1301,2.0174528732884988e-12
1302,3.3926487235664768e-12
1303,7.812061609930923e-13
1304,3.270283064918695e-12
1305,3.1653784170318385e-12
1306,1.208255823780431e-12
1307,4.472920380016608e-12
1308,4.678369863851225e-12
1309,4.234507781347845e-12
1310,3.4491444884144548e-12
1311,2.3948322408859906e-12
1312,1.086087961632299e-12
1313,4.195528128125947e-12
1314,5.439168789393748e-12
1315,1.7998536833167067e-12
1316,8.825821058668843e-13
1317,4.793513040916557e-12
1318,4.12920803588923e-12
1319,1.4309109144879062e-12
1320,4.317451044266438e-12
1321,2.9007574206155994e-12
1322,9.925505462810464e-12
1323,1.8440162790287395e-12
1324,5.485200790839924e-12
1325,3.5107119253242495e-12
1326,4.846874681701472e-12
1327,6.023216311183306e-12
1328,8.196479916042023e-12
1329,3.074220203738494e-13
1330,1.3421378564979088e-12
1331,5.481814634504733e-12
1332,4.769389252969446e-12
1333,5.1673406770478856e-12
1334,1.2298529372815558e-12
1335,5.13355817757848e-12
1336,5.796168016832763e-12
1337,6.421291181199927e-12
1338,1.2585629576964197e-12
1339,4.452048636891137e-12
1340,4.145818253417221e-12
1341,1.2515969036236334e-12
1342,5.35627332931256e-12
1343,4.830194314842113e-12
1344,1.4219358757748266e-12
1345,5.630273389391453e-13
1346,4.631149770362847e-12
1347,2.863387953426145e-12
1348,6.388395970260258e-12
1349,5.241100417225569e-12
1350,2.433442137651922e-12
1351,3.9621711972218006e-12
1352,3.282185670500915e-12
1353,4.463456020090146e-12
1354,2.2342916716787397e-12
1355,2.792010245469839e-12
1356,3.4733176050428264e-12
1357,2.0425464783280966e-12
1358,2.9991300979940426e-12
1359,3.90358003549091e-12
1360,4.86842038761086e-12
1361,3.7523754709924525e-12
1362,2.7525989452663976e-12
1363,5.0758818840232935e-12
1364,2.1772257078410243e-12
1365,3.1497546858115114e-12
1366,4.369996496417403e-12
1367,6.181092576955993e-12
1368,4.378385616079278e-12
1369,1.1216938937223378e-12
1370,4.739514905688872e-12
1371,1.2044058802430687e-12
1372,5.211442508495835e-12
1373,4.1117082388633385e-12
1374,5.0400853311383404e-12
1375,3.786058067119143e-12
1376,6.200301889550335e-12
1377,1.9601496189325245e-12
1378,4.862807728230049e-12
1379,4.288462004001908e-12
1380,4.346658819884957e-12
1381,3.53123584328489e-12
1382,2.4867606292071946e-12
1383,2.3259648300498624e-12
1384,1.292791340817283e-12
1385,5.338029084182747e-12
1386,1.7710122696799837e-12
1387,1.7016265967503908e-12
1388,5.697275457919296e-12
1389,0.03111718557553848
1390,2.3965379614653467e-12
1391,6.257989069294368e-13
1392,2.00776691696842e-12
1393,2.3517573343144537e-12
1394,1.1014702582765027e-12
1395,1.2044058802430687e-12
1396,2.072408299983707e-12
1397,7.534674978364252e-13
1398,2.7428210862640904e-12
1399,2.35670246805355e-12
1400,4.9204791139678214e-12
1401,1.3614651851788688e-11
1402,7.205362991957882e-12
1403,1.6021210566490592e-13
1404,5.47643755981657e-12
1405,5.180188858702724e-12
1406,1.6021210566490592e-13
1407,2.7589296981459454e-12
1408,1.6021210566490592e-13
1409,4.301142553955222e-12
1410,1.6021210566490592e-13
1411,1.6021210566490592e-13
1412,1.6021210566490592e-13
1413,4.999849740907373e-12
1414,1.6021210566490592e-13
1415,3.705015607774753e-12
1416,1.6021210566490592e-13
1417,6.0963454842710005e-12
1418,1.6021210566490592e-13
1419,8.708794401802561e-12
1420,4.688200406403327e-12
1421,3.660133212118322e-12
1422,1.6021210566490592e-13
1423,4.343481804517944e-12
1424,3.844950647543333e-12
1425,4.197500316427058e-12
1426,1.9179037502520876e-12
1427,5.498555715369533e-12
1428,3.4683967613549674e-12
1429,1.2790117705849387e-12
1430,5.186521202411934e-12
1431,3.4948313445252206e-12
1432,3.922446827846358e-12
1433,5.035355683944282e-12
1434,1.3543359781609531e-12
1435,3.0597695003527692e-12
1436,2.2392282064169785e-12
1437,5.635648483590667e-12
1438,2.640953369435177e-12
1439,2.620753303587881e-12
1440,4.0055667017531325e-12
1441,2.7426699290922002e-12
1442,3.135613012799428e-12
1443,2.4945187297172877e-12
1444,3.274549850802182e-12
1445,2.1992956984302164e-12
1446,2.7925313685708086e-12
1447,1.2402612381382667e-12
1448,1.1030757947198203e-11
1449,5.538894046318892e-12
1450,4.4368828736050205e-12
1451,6.37131231690265e-12
1452,5.800762873263352e-13
1453,5.1221984929562785e-12
1454,2.597768685662056e-12
1455,3.1350141956369692e-12
1456,4.722688685834673e-12
1457,5.650991171869352e-12
1458,3.778088628143075e-12
1459,5.015864851487834e-12
1460,2.6826741848821474e-12
1461,4.676308837217034e-12
1462,7.392540420270973e-12
1463,2.364605022120677e-12
1464,4.902314159019389e-12
1465,3.726603021333606e-12
1466,3.733380147668694e-12
1467,2.247431992802256e-12
1468,3.826449643578533e-12
1469,2.5724328971351426e-12
1470,2.5719813781400015e-12
1471,4.137460798971669e-12
1472,6.274970131038465e-12
1473,4.758770300437393e-12
1474,4.673095220598889e-12
1475,4.463654849806652e-12
1476,3.291360174548977e-12
1477,5.0593564936649476e-12
1478,3.6023511645875605e-12
1479,3.972027571908566e-12
1480,1.0447750831521126e-12
1481,1.958211308989209e-12
1482,3.9799464894574064e-12
1483,3.9799464894574064e-12
1484,5.505662753316726e-12
1485,2.9691004938424395e-12
1486,2.27485716640394e-12
1487,7.655090946883322e-12
1488,4.477070401236691e-12
1489,2.9678863281771544e-12
1490,3.85025540820799e-12
1491,3.97875490268869e-12
1492,3.439947560954401e-12
1493,2.8243164889544846e-12
1494,3.4678849294802566e-12
1495,3.5641392441363127e-12
1496,1.9673347763939853e-12
1497,3.3845089366112448e-12
1498,3.0587832935886765e-12
1499,1.2634991299370906e-12
1500,4.403202077065034e-12
1501,3.6737890300030065e-12
1502,3.813367388254682e-12
1503,1.086087961632299e-12
1504,3.405773428056483e-12
1505,3.1506633309267415e-12
1506,2.5719286538864737e-12
1507,2.457915245786192e-12
1508,3.3960789093019715e-12
1509,4.311255771521057e-12
1510,2.155215276410069e-12
1511,3.570033487129784e-12
1512,1.856692159884977e-12
1513,3.041159371317311e-12
1514,1.4831260749637797e-12
1515,9.522637028283415e-13
1516,3.7768555258704036e-12
1517,6.379643549773805e-12
1518,2.1563761967772736e-12
1519,3.2148152844197013e-12
1520,8.825821058668843e-13
1521,1.8547244514112167e-12
1522,4.545907198163241e-12
1523,3.766214588763749e-12
1524,3.5506961689655103e-12
1525,4.247255862927085e-12
1526,3.238392934302618e-12
1527,2.2401054940899998e-12
1528,3.737139644383747e-12
1529,1.1014702582765027e-12
1530,3.4173374651321737e-12
1531,3.0965296936803197e-12
1532,2.060181033091532e-12
1533,2.6688326262478504e-12
1534,1.1014702582765027e-12
1535,4.5478992921047925e-12
1536,3.300419467250292e-12
1537,4.3596734987491774e-12
1538,3.135969046683473e-12
1539,2.3211987056939364e-12
1540,3.4176657174494443e-12
1541,3.1412155931868636e-12
1542,3.3340963604326196e-12
1543,1.2907381019229689e-12
1544,3.81080354116726e-12
1545,1.2585629576964197e-12
1546,1.2044058802430687e-12
1547,1.2585629576964197e-12
1548,2.2108266605247612e-12
1549,3.793358081573723e-12
1550,3.923896313994532e-12
1551,1.4688639373523567e-12
1552,2.2972874709517655e-12
1553,4.2949502330480515e-12
1554,2.363596349445954e-12
1555,2.4629688379394883e-12
1556,3.581462453939649e-12
1557,3.3479070614632106e-12
1558,2.4262254016980366e-12
1559,4.474717937965113e-12
1560,4.7231199232690564e-12
1561,2.5449054159453665e-12
1562,4.7124068652044875e-12
1563,2.1066479661235767e-12
1564,1.9202841092851508e-12
1565,8.560652082460677e-13
1566,2.493812513296032e-12
1567,1.117322042568496e-12
1568,3.3363928168885184e-12
1569,2.8803244027226073e-12
1570,3.2178392313293125e-12
1571,2.493812513296032e-12
1572,1.0043313292665604e-12
1573,3.290413953104254e-12
1574,4.5246042195419565e-12
1575,3.109601194139216e-12
1576,2.3510515990243714e-12
1577,3.35991551562694e-12
1578,2.4145914441544993e-12
1579,3.5790352413793762e-12
1580,4.384753422300094e-12
1581,2.081149067822104e-12
1582,3.1870122120413197e-12
1583,8.825821058668843e-13
1584,0.03111718557553848
1585,1.2936140955590682e-12
1586,7.18748498954406e-12
1587,9.219269341523164e-13
1588,6.45492094921361e-12
1589,2.6405331089857963e-12
1590,2.326773048243554e-12
1591,1.960326224409636e-11
1592,2.3292491258034855e-12
1593,1.3882386382332257e-12
1594,1.5423934739807035e-12
1595,5.844718914336319e-13
1596,1.691865124597561e-12
1597,1.9452416666298596e-12
1598,9.136882080032746e-13
1599,1.3509807714819425e-12
1600,2.7808335720858577e-12
1601,5.202963389203932e-12
1602,1.316713592563332e-12
1603,4.4640921404664165e-12
1604,8.7949547336658e-13
1605,5.8377204204808855e-12
1606,2.2018680944610903e-12
1607,1.7534246068062003e-12
1608,1.6021210566490592e-13
1609,1.6021210566490592e-13
1610,2.5354130640520786e-12
1611,9.289080410803536e-12
1612,2.4538570395330416e-12
1613,3.354650795286828e-12
1614,1.6021210566490592e-13
1615,2.7899437298681884e-12
1616,2.7450845520699937e-12
1617,1.4373547053108295e-12
1618,4.151976314912771e-12
1619,4.23194289291404e-12
1620,3.1712222307286385e-12
1621,2.757912303574797e-12
1622,6.21040820078798e-12
1623,3.94960816016511e-12
1624,5.952084491317988e-12
1625,5.4333576810423125e-12
1626,3.040695333253482e-12
1627,2.6998279782170902e-12
1628,4.1753710414680355e-12
1629,5.242703351423428e-38
1630,3.730534380824278e-12
1631,1.1628155796736492e-12
1632,2.54478002053263e-12
1633,4.086448539835907e-12
1634,2.6062171371553797e-12
1635,4.399258378156944e-12
1636,3.8146984795685846e-12
1637,1.0933816583776221e-12
1638,1.7411802346547787e-11
1639,8.752994922390256e-13
1640,3.805779183919155e-12
1641,2.886152754306934e-12
1642,3.788906723398979e-12
1643,8.945148002046172e-13
1644,2.6404689773675955e-12
1645,2.3405181085483473e-12
1646,4.0525428496618706e-12
1647,3.847909763822013e-12
1648,3.3661162601394172e-12
1649,3.605718547844996e-12
1650,1.3566461005500941e-12
1651,2.833103017561675e-12
1652,2.381947474010634e-12
1653,3.7027448158112436e-12
1654,2.2289446355555507e-12
1655,3.610325231549008e-12
1656,4.112378521061435e-12
1657,3.775657818435229e-12
1658,3.5550199427750038e-12
1659,3.660424505355953e-12
1660,4.1876467848156854e-12
1661,2.457068849113657e-12
1662,5.372908872017291e-12
1663,1.3566461005500941e-12
1664,1.3264751372950654e-12
1665,4.1938140908758895e-12
1666,1.879724826507009e-12
1667,3.3263437435932263e-12
1668,1.2060315727034978e-12
1669,2.5568326935030004e-12
1670,1.3566461005500941e-12
1671,3.2578873644117825e-12
1672,1.3566461005500941e-12
1673,3.897517769159387e-12
1674,1.7783680950868747e-12
1675,2.7993599103852884e-12
1676,1.960132604285254e-12
1677,1.2069889639702732e-12
1678,1.316713592563332e-12
1679,1.612473972531911e-12
1680,2.7708769871378462e-12
1681,1.3566461005500941e-12
1682,1.2060315727034978e-12
1683,2.8603772075245946e-12
1684,2.4357645591150036e-12
1685,2.183390263566811e-12
1686,2.4432267596657537e-12
1687,1.3192859885942059e-12
1688,3.046455259296219e-12
1689,2.6481459416970178e-12
1690,1.955749735194161e-12
1691,1.7703933352929665e-11
1692,2.936269622923215e-12
1693,4.949878841065932e-12
1694,4.137070140246304e-12
1695,4.759485386092294e-12
1696,3.712414133264343e-12
1697,3.3981596354461694e-12
1698,3.3450907140155365e-12
1699,1.5207173290436826e-12
1700,4.3941969984927774e-12
1701,4.108136998451847e-12
1702,2.530022839016709e-12
1703,2.384199321546673e-12
1704,2.8458560822381804e-12
1705,4.370427261885789e-12
1706,1.126543919005509e-12
1707,8.191541475841444e-13
1708,3.400569493510273e-12
1709,3.5371624663104164e-12
1710,2.7668329999727826e-12
1711,3.689946998236314e-12
1712,1.4373547053108295e-12
1713,3.1022817594268392e-12
1714,3.4894853826705808e-12
1715,3.1446926685127193e-12
1716,3.2533379154905547e-12
1717,2.4611943493966546e-12
1718,2.0367393692877913e-12
1719,1.0447750831521126e-12
1720,3.2656255555930806e-12
1721,2.0197265139282896e-12
1722,1.4373547053108295e-12
1723,9.553319293835163e-13
1724,2.172590702296688e-12
1725,1.1785209767410866e-12
1726,5.830643132419589e-12
1727,2.2938280501474573e-12
1728,1.8349365047555585e-12
1729,1.2790117705849387e-12
1730,2.4642289071789164e-12
1731,3.5886315258712452e-12
1732,3.2644308044122057e-12
1733,2.3400995436995343e-12
1734,3.701911228819913e-12
1735,1.166961171647962e-12
1736,2.6410439490399e-12
1737,4.541340415735681e-12
1738,4.300482104416336e-12
1739,1.1775767639179825e-12
1740,3.0653414860428155e-12
1741,4.923440059888803e-12
1742,3.0924901962940725e-12
1743,1.2283768846933783e-12
1744,3.1945744984750598e-12
1745,1.1726241342876282e-12
1746,2.3565280656723462e-12
1747,1.0492815114707991e-12
1748,2.479711504827806e-12
1749,3.3140003494286262e-12
1750,2.1507578248149773e-12
1751,2.676121641627085e-12
1752,1.8990632766342702e-12
1753,3.300427771411364e-12
1754,3.211924849274708e-12
1755,4.1436988609673e-12
1756,1.798704458323385e-12
1757,2.5916376732807418e-12
1758,3.76150614727093e-12
1759,2.429608801620154e-12
1760,1.4192241858155494e-11
1761,3.041325904311443e-12
1762,4.4275296603521395e-12
1763,1.4309109144879062e-12
1764,3.4822586006859457e-12
1765,2.1342569662559e-12
1766,3.3904317845879772e-12
1767,2.19338024814563e-12
1768,1.2634991299370906e-12
1769,2.0472781017113125e-12
1770,2.4304016500084087e-12
1771,2.355752631939927e-12
1772,2.318281379567215e-12
1773,1.847054740179322e-12
1774,3.888450322569766e-12
1775,2.1635715832988417e-12
1776,3.363544045897143e-12
1777,3.1763870749052958e-12
1778,2.1675554369032783e-12
1779,3.768841236063331e-12
1780,2.5963142622917443e-12
1781,3.884550647613585e-12
1782,1.2634991299370906e-12
1783,3.706784689059672e-12
1784,3.9613993246983005e-12
1785,3.6935748852602695e-12
1786,2.589977831498519e-12
1787,1.984259678539982e-12
1788,3.4535743652114378e-12
1789,2.61719173750647e-12
1790,2.6614002229679303e-12
1791,1.112988606677509e-12
1792,2.9432185944030525e-12
1793,3.2557299579288152e-12
1794,5.011535081939019e-12
1795,4.087326366921234e-12
1796,2.9650307023691664e-12
1797,2.1255105881265374e-12
1798,2.4652138260751207e-12
1799,1.085898664404051e-12
1800,1.208255823780431e-12
1801,9.587107748150295e-13
1802,2.471837068009046e-12
1803,1.9950594354038176e-12
1804,2.090927527177206e-12
1805,1.9441019438075923e-12
1806,9.522637028283415e-13
1807,3.0965296936803197e-12
1808,3.372215370063548e-12
1809,2.0290118014707977e-12
1810,1.1014702582765027e-12
1811,6.440565592925403e-12
1812,3.20677338643666e-12
1813,3.2239727095075606e-12
1814,2.122502451231058e-12
1815,3.5735167623167456e-12
1816,2.5752765502597516e-12
1817,1.1014702582765027e-12
1818,1.2585629576964197e-12
1819,2.462245209426342e-12
1820,2.3158114182072986e-12
1821,3.3843461784233993e-12
1822,3.464404274262197e-12
1823,1.0540672539752697e-12
1824,1.2585629576964197e-12
1825,2.05626924711966e-12
1826,3.695032021292529e-12
1827,9.587107748150295e-13
1828,3.11372901675122e-12
1829,1.0688974137260743e-12
1830,2.526751310682168e-12
1831,2.9067467130642798e-12
1832,2.6193379088462593e-12
1833,3.082540395566845e-12
1834,2.487599215105273e-12
1835,3.0934087663916452e-12
1836,2.5479695907493834e-12
1837,3.327267615404391e-12
1838,3.847583870593177e-12
1839,2.141145063563304e-12
1840,3.1659629899307616e-12
1841,1.5827741289590735e-12
1842,1.8550836767224553e-12
1843,3.315365374312417e-12
1844,1.7951311396038255e-12
1845,9.749670448907884e-13
1846,3.302210858341599e-12
1847,2.687099032699556e-12
1848,2.5122697856582145e-12
1849,1.2585629576964197e-12
1850,2.7509332877134988e-12
1851,4.418447528039175e-12
1852,1.2726331705431848e-12
1853,3.3176781983914033e-12
1854,2.4638638210058176e-12
1855,3.4278403140445258e-12
1856,3.241832517719159e-12
1857,2.515081285210586e-12
1858,4.490324877911285e-13
1859,3.568153085612336e-12
1860,3.3438740570805936e-12
1861,2.4104045340044827e-12
1862,2.449944473838232e-12
1863,2.378233786801927e-12
1864,3.931430402971379e-12
1865,3.682982543461804e-12
1866,5.08449223253088e-12
1867,2.908537255276065e-12
1868,3.078807599887497e-12
1869,3.3105965233627653e-12
1870,0.03111718557553848
1871,3.3775966092426566e-12
1872,1.3607749511498395e-12
1873,2.654876670064308e-12
1874,2.236559857727691e-12
1875,3.1037356152158466e-12
1876,2.356280950860048e-12
1877,2.1293793648506756e-12
1878,3.4060797339031212e-12
1879,1.1769489074102025e-12
1880,3.834416281231213e-12
1881,1.9915956416882832e-12
1882,3.2025792351187133e-12
1883,4.259655267384128e-12
1884,3.661916323243629e-12
1885,3.0994874608760125e-12
1886,2.8618053665539e-12
1887,2.256545094597993e-12
1888,2.0765764002300317e-12
1889,2.8760265964865595e-12
1890,3.3390899529381153e-12
1891,2.013466509973134e-12
1892,1.1968845291073694e-12
1893,2.5145980882185283e-12
1894,7.321626568719503e-13
1895,5.191186525114802e-12
1896,1.9438657911847878e-12
1897,6.203680811799206e-13
1898,8.334087674735872e-13
1899,1.2333816556490227e-12
1900,2.8482536076947662e-12
1901,8.825821058668843e-13
1902,1.1648873189957665e-12
1903,1.3866218150037744e-12
1904,2.030201402874384e-12
1905,2.2145075842544735e-12
1906,2.035634072573082e-12
1907,6.26884612940174e-13
1908,2.2888559381076644e-12
1909,2.6774885437131718e-12
1910,2.8972619819445218e-12
1911,1.4261074937007582e-12
1912,1.1141305030005503e-12
1913,1.571357856474343e-12
1914,2.8481840185270326e-12
1915,2.3964249626985092e-12
1916,1.9464898961990268e-12
1917,2.974120620143038e-12
1918,1.5638245740900778e-12
1919,2.635583209312273e-12
1920,2.9265160872847627e-12
1921,9.02538330848487e-12
1922,2.729784697480879e-12
1923,1.7602498914571426e-12
1924,2.300569624604506e-12
1925,1.3264751372950654e-12
1926,1.1414704603468166e-12
1927,3.051490931257108e-12
1928,2.607370278444497e-12
1929,0.09025225719141282
1930,2.3763891499350433e-12
1931,2.1477998611038206e-12
1932,3.9004978141143126e-12
1933,2.60732205117073e-12
1934,9.32567853397087e-13
1935,2.1844704658953237e-12
1936,2.2978243603904306e-12
1937,1.5188772954228122e-12
1938,2.269728625699726e-12
1939,1.3178185065786828e-12
1940,9.32567853397087e-13
1941,2.1582468239499005e-12
1942,1.96504692456188e-12
1943,2.608789533186253e-12
1944,1.5188772954228122e-12
1945,1.5188772954228122e-12
1946,2.8900095322916737e-12
1947,2.3828852029696695e-12
1948,1.798704458323385e-12
1949,3.195518652553682e-38
1950,3.195518652553682e-38
1951,2.588166113892834e-12
1952,8.825821058668843e-13
1953,9.32567853397087e-13
1954,1.6769586112922155e-12
1955,2.4817930742496893e-12
1956,2.5474367888460535e-12
1957,2.7496447354953358e-12
1958,2.3405181085483473e-12
1959,2.4789818038356335e-12
1960,2.695192948853962e-12
1961,9.85391168992563e-13
1962,5.820423030820237e-12
1963,1.0447750831521126e-12
1964,2.691162552414101e-12
1965,2.717325512150953e-12
1966,1.204240308253253e-12
1967,2.513256305192244e-12
1968,1.330996738674866e-12
1969,3.035200348047013e-12
1970,1.8457794764773877e-12
1971,2.7445038087418176e-12
1972,2.3405181085483473e-12
1973,2.7214117858150073e-12
1974,3.2791163052920057e-12
1975,3.4110661018152177e-12
1976,0.1465149910962135
1977,2.0613808936689764e-12
1978,1.931112269837349e-12
1979,1.9435014208134018e-12
1980,7.640371219898695e-13
1981,2.6934514979749743e-12
1982,1.2402612381382667e-12
1983,1.3264751372950654e-12
1984,2.691594159654676e-12
1985,2.6875658049768194e-12
1986,2.439038964522398e-12
1987,1.2939869565236575e-12
1988,2.605822187268022e-12
1989,2.026259528122649e-12
1990,1.3543359781609531e-12
1991,9.295693638656026e-13
1992,2.400119297399359e-12
1993,2.0237000231779178e-12
1994,3.269912464185851e-12
1995,1.571357856474343e-12
1996,1.7678061852990414e-12
1997,3.0613314981058286e-12
1998,2.8553336700305487e-12
1999,2.0070918171848407e-12
2000,2.7144305816096405e-12
2001,2.643188729858398e-12
2002,1.316713592563332e-12
2003,1.3264751372950654e-12
2004,2.7235096794895104e-12
