dst,hybrid_score
1699,0.009375581133527188
5417,0.009374915960185559
4546,0.009369767940461484
372,0.009338938071265138
4320,0.009319136396819921
617,0.009291242188249496
3415,0.00927691849725449
1112,0.009260283561729712
2156,0.009254833743230571
367,0.009246605238501748
5248,0.009244088694342527
2264,0.009244088694342527
5719,0.009240007288887723
4511,0.009239348166820361
5588,0.009238107104827373
3554,0.009234925198667506
3934,0.009234326533262477
4122,0.009229653866925798
2605,0.00920150336068721
1779,0.00914698860276669
1752,0.009144553510186606
3168,0.009139713168748793
359,0.009132395522472232
2425,0.00911897945224145
1750,0.009114823436239263
731,0.009113215863415996
1709,0.009112596255157868
2557,0.009109141851683416
2499,0.009102110040532017
4853,0.009101002122094571
1648,0.0090631677362128
2281,0.009049095264206712
3850,0.009048925850437579
839,0.009045344071957891
2906,0.00902826123106003
3185,0.009018682299265451
2362,0.009000532565862675
1863,0.008992860266995669
3368,0.00899172165089754
2562,0.008989382044417408
938,0.008988509122669753
3440,0.008977185960250248
1883,0.008977172004419746
387,0.008975879569552663
4954,0.008972571199385656
5387,0.00896950968290991
2344,0.008923114373440944
3106,0.008896831844985806
2369,0.008865373602158472
2872,0.008860717360782363
4920,0.008854164509358142
4333,0.00884987321464553
1677,0.008848295991938648
3929,0.008846251882054599
3434,0.008846156973314095
343,0.008842260958338531
2276,0.00883801724372525
3920,0.00883801724372525
5216,0.008828862326857898
1243,0.008812127453608935
2050,0.008783826068300917
2053,0.008782822946145704
705,0.008771683442725988
3391,0.008766851329911722
3204,0.008749992296050314
2939,0.00874288418575521
4940,0.008738806389713949
3076,0.00873494982343821
1184,0.008730362245965729
1157,0.00872880593144705
575,0.008727363237660008
5278,0.008721464588580202
4054,0.008720385702463297
5444,0.008720141479319316
1552,0.008718118937603887
5964,0.008718118937603887
327,0.008717484342461028
5905,0.00870652480454059
3167,0.00870652480454059
3828,0.008691035846208003
291,0.00867617061738657
3506,0.008667908276588641
4620,0.008660987248831343
718,0.008633941164180568
1319,0.008630499746514333
2814,0.008627643954152485
1176,0.008625553212664882
1762,0.008618934347796413
781,0.008609795814532372
1170,0.008605712980449003
1522,0.008595352322932747
581,0.00859238024746592
302,0.008590336931323057
3180,0.008588037721923045
5503,0.008586626498419226
584,0.008586289602961723
3716,0.008585767898703984
1481,0.008584838709024127
1818,0.008584798457803938
2559,0.00858344767423746
1120,0.008582250494415949
832,0.00857770453952875
1840,0.008540709343992689
4360,0.008536917693774404
5428,0.008500154411351152
2728,0.008493589714448309
5679,0.008467044261034921
2792,0.00846459161617657
2602,0.008458675231455895
4413,0.008457214524676899
3116,0.008456545282738386
1022,0.00845546151606294
1445,0.008455134059234566
2339,0.008448202734072806
2535,0.008442491962777075
399,0.00843960591726947
2672,0.008423507658513999
156,0.008404084790951432
1713,0.008402968573754228
926,0.008392112802799674
4274,0.008374029246675413
1515,0.008345679124609396
4397,0.00834405104034794
829,0.008339719053263537
4166,0.008329807314241601
3827,0.008325714773015983
3124,0.008323641620049905
1659,0.0083224908584828
2287,0.008322222515952741
541,0.00832199748709779
1448,0.008316304377541392
707,0.008295736496857954
2977,0.008295489319335441
1249,0.008259559966604076
2950,0.008244149551918468
3885,0.008241493168486274
703,0.008235392619380947
1457,0.008218575215026043
3220,0.008210200681217913
805,0.008204664742164204
1442,0.008200777561344285
3720,0.008199864988367122
3868,0.008194415945724655
3874,0.008192642488482525
2504,0.008191710888404926
2508,0.008191484007523616
1030,0.008190322463296783
1321,0.008189713871532023
5818,0.00818556843864836
4501,0.008180555047801949
4615,0.008149620889250064
4197,0.008135191282431386
2958,0.008114214320013056
700,0.008107784014890575
1900,0.008095217881819603
2145,0.008085888202336727
3927,0.008085763538878707
2162,0.008076379483733099
544,0.008074895134864203
306,0.008071783693472608
2256,0.008070431999537891
1901,0.008069253805845314
1524,0.008067521511048462
1890,0.00806595179105122
4549,0.008064627906989004
3631,0.008060656741680584
2786,0.008060656741680584
2237,0.008058868952285485
1630,0.008057198310475723
2324,0.00805580161621212
5036,0.008049062608617288
4559,0.008022657798124198
4315,0.00802213864674753
1529,0.00801652315950853
1227,0.00800806605437214
4616,0.007970014859830963
2476,0.007967780480920054
592,0.007955623193843029
1352,0.007949908842262004
444,0.007945321990528099
2509,0.007929164302495923
3774,0.007929164302495923
3064,0.007929164302495923
1189,0.00792825604036081
2366,0.007925705871291062
3564,0.007922645912229992
3473,0.007917570169432626
5299,0.00791162798893339
627,0.007901171335243951
4523,0.00788710091330586
1541,0.007865836132683717
3935,0.007855947357198521
4458,0.007845388278847865
2006,0.0078369036653963
1654,0.007828696392563636
3994,0.007823993924180732
3077,0.007812349985365414
2272,0.007809772681722125
3921,0.007803684162615239
2100,0.00780213856150957
2191,0.0077976718633112636
3117,0.0077976718633112636
2024,0.0077974749325056955
2055,0.007797006689969635
4957,0.007796619740939683
2041,0.0077960157081324285
2541,0.00778722960433867
3988,0.007695232576859509
3509,0.007694278009598593
1907,0.007694229046670133
4391,0.0076916840087434355
1404,0.007688658687585279
676,0.007684660893004237
2252,0.0076811953292412315
3832,0.007678555201211263
1551,0.007678315419600488
3274,0.0076761174020110665
456,0.007675423724182725
1015,0.007671518863930941
2869,0.007670540844495676
4455,0.00766713974259721
287,0.00766514614312856
3976,0.007650128630483736
1727,0.007619865786499833
1166,0.007606687358551014
987,0.007596039940072068
560,0.007580687200701013
245,0.007564029986339564
3033,0.007549445499586121
985,0.0075468927144244705
2516,0.007546564577208139
1882,0.007540884344834776
1495,0.007538598396859863
2553,0.0075376001538076075
1564,0.007532982050803555
970,0.007531923131662503
4939,0.007531228553737082
5930,0.00753094105244745
1465,0.007506775103897199
3972,0.0074886693891265555
1851,0.007476778659595655
4918,0.00746760097756611
1253,0.007461729700279656
16,0.007456718249404746
5612,0.007450801924143829
1915,0.007438043406857655
2632,0.007427790524234664
3876,0.007426653509949864
2556,0.0074256517952380665
4418,0.007419878064767048
3780,0.0074140495382623494
1423,0.007408654511581735
3286,0.0074046057692611035
1766,0.007403346627893095
1846,0.007397370069712631
334,0.007394783198653948
2938,0.0073916004126939865
2496,0.007370644953737204
896,0.007367212764366095
448,0.007361251030762306
2430,0.007354019828945875
396,0.007339315174339654
406,0.007325245180114696
3184,0.007297347412657239
599,0.0072959287850241986
314,0.0072868661633341955
3550,0.007280280087629334
1528,0.007279935787182987
159,0.007277573948063969
4797,0.007271963944429606
5061,0.0072712139575031405
3948,0.007270399086450302
660,0.007268909235186356
2112,0.007267784250849664
982,0.007261031058970809
203,0.007257074095570657
2343,0.007199596163040993
643,0.007197680487570338
269,0.007196241391029392
2221,0.0071842002227042005
3433,0.007182850367266053
1102,0.007180492689894827
4419,0.0071779996008071315
4618,0.007177011143264529
3292,0.007175246187119165
425,0.007172235861684873
1855,0.007166789960582994
1394,0.00716233202207954
2104,0.007158191444234295
582,0.007152192552173434
1506,0.007148908323034892
4692,0.0071484269480272915
611,0.007145963416434656
1535,0.007145299543750064
3873,0.007144073152834484
3559,0.0071426434939872805
1694,0.0071402096673879615
3266,0.0071402096673879615
4958,0.007138011166790603
4456,0.007136850172654014
2507,0.007135579169574247
2419,0.00713232546065771
3256,0.007130447506307911
4560,0.007128615534324665
1271,0.007122949073559683
1218,0.007118277055512179
2963,0.007093642040088526
1832,0.007084053189894907
99,0.007081203810147904
1663,0.007062712783299227
5070,0.007056290151868428
1702,0.007053368291288599
3119,0.00703537960966302
279,0.007025577210862031
5939,0.007021226162044554
2904,0.007011874023077182
808,0.0070112337723625216
3692,0.007008717228203301
4343,0.007008717228203301
1632,0.007005953374923861
2279,0.007004086730389587
131,0.007002790006650206
3772,0.006990798951959508
775,0.006982048987170051
129,0.006981840267639853
1526,0.00694161001144804
358,0.006927754718124145
3990,0.006926593062145327
1810,0.006924944865076833
1517,0.006923670214035836
2949,0.006892164453056003
2163,0.006888219986286615
1293,0.006882904069534588
5659,0.006882466907624522
2096,0.006880496317272396
1934,0.006879442552340523
3261,0.006878716405112488
3871,0.006878716405112488
294,0.006876887893561138
3973,0.006876855218739526
4367,0.006876636901702848
2414,0.006872871690010985
5908,0.006871523277311547
4949,0.006870958943355474
5519,0.006870539223361009
241,0.006855890808025365
2083,0.006850245631427152
257,0.006835860549811229
1731,0.006830877464956122
2342,0.00682835837861185
610,0.006817520730403754
3872,0.006805724141979345
4795,0.006800039019060087
840,0.006791708943627801
4564,0.006782574145340316
2754,0.0067785849596050515
1566,0.006771941192393628
2069,0.00676942052701914
2796,0.006757167048791699
1780,0.006756172722754426
2433,0.006753966988163329
325,0.006752815062546308
1233,0.006747158866770954
953,0.0067460970014387505
1678,0.00674573234983398
2448,0.00674573234983398
3177,0.00674573234983398
2109,0.00674573234983398
4374,0.0067443942482093774
4527,0.006743940700117549
5518,0.00674361578905884
481,0.006739826368529343
4340,0.00673597018875393
3938,0.00673597018875393
4921,0.006735235512091391
3432,0.006734138216770684
5778,0.006734138216770684
3854,0.00670988034047044
192,0.006708903626877729
4356,0.0066928750929236445
216,0.006692838717704747
4005,0.0066907327698306615
2629,0.006679261036012748
2082,0.006676758289727907
988,0.006652150722647952
5982,0.0066506487634366215
1447,0.006641135238944808
1180,0.006639910025636244
562,0.006629962550799684
1730,0.0066284420476326045
270,0.006628112074016954
1860,0.006625919772632199
4941,0.0066258122179060075
4486,0.00662386192563921
4276,0.00662249604759741
1490,0.006617652725829999
1523,0.00661423991064932
3752,0.006613870340370205
3883,0.006613751761579838
5961,0.0066123172885076
5542,0.006611483985903352
2988,0.0066114724748946386
336,0.0066058285635459835
4706,0.006602645777586023
2205,0.006595903019435413
1725,0.006588795972506999
1674,0.0065882298011606544
2246,0.006554427654227145
1165,0.006545708381486118
709,0.006534877979655005
41,0.006534255176484004
1527,0.006522363113110051
1026,0.006522187441157229
2377,0.006521964043999087
4538,0.0065214248918903156
5143,0.006518668084035116
4330,0.0065138850740931575
1775,0.0065137194284622495
4945,0.0065098252122510955
4970,0.006508936363696219
2379,0.006504074418092179
1006,0.006491148005339873
1673,0.006489729261013085
332,0.006485893207520452
1126,0.00648585572241503
5722,0.006484805562893918
3075,0.006484420236951693
5055,0.006479054565587936
3485,0.006478395563534126
1313,0.006477634790605568
3555,0.006476014613177915
5276,0.006471153338401364
2367,0.006471153338401364
2219,0.006453480735280212
1544,0.00643849386265929
830,0.006434879875668831
2751,0.006399900205361731
1543,0.006396029853644227
2322,0.006395742190527038
47,0.006387274170127236
5847,0.006383711688557826
424,0.006382842445284697
908,0.006379003666728163
3392,0.0063772712913179996
2500,0.0063716191105274355
4003,0.006370516168766119
1158,0.006370207969224241
3379,0.006368837947847429
2525,0.00636631615521215
4052,0.006364227439186664
2463,0.006361222496715102
2909,0.00636047207165179
5076,0.006356860600465996
4121,0.006353521797139409
3865,0.0063529277977670325
2645,0.006352746648373847
5789,0.006352514976698839
2101,0.006351052614510936
2105,0.006347337176557041
2128,0.006342016322960034
1971,0.0063262978772764145
3429,0.0063225801745041155
2692,0.006311557738617075
1850,0.006284732285657544
655,0.006284347337011207
5139,0.0062627078110084064
2978,0.006260363913515603
691,0.006259587368230164
822,0.006247598195085774
3464,0.006245732982700349
1720,0.006240921723884407
974,0.006232513227816868
4603,0.00622695247210592
4547,0.006226768031721781
323,0.00622227913725456
2547,0.0062197625930953395
5580,0.006219752031641086
3439,0.006217589203874809
3678,0.006217264754925628
4426,0.006216530497684423
2946,0.00621518243986335
344,0.0062134731032986446
4913,0.006208168460032043
5331,0.006208168460032043
15,0.006200481194254965
1788,0.006186110699800105
2119,0.006182230784329768
2291,0.006149916107213548
324,0.00614108359784724
1251,0.006139711266514199
5415,0.006133358097575493
673,0.006132786284517912
2337,0.006127961901339163
4080,0.006121643328000892
4966,0.006104841692092503
4288,0.0061018783748929715
261,0.006100394591908263
3586,0.0060992759744130385
3211,0.006097730394210539
2243,0.006097706361112687
1970,0.006097165900388744
4614,0.006096896213571265
4607,0.006091183322776343
3952,0.006090102125893926
2826,0.006089761770004526
311,0.006088794698615629
636,0.006088663198858384
1691,0.006088270153910679
4696,0.00608799929117795
1278,0.006087989051827701
2965,0.00608760498056905
290,0.00608681605583958
1496,0.006086552606928008
2982,0.0060840872720615705
4465,0.006078705519303184
1565,0.0060786569663830664
2590,0.006061998161763512
4172,0.006055117756287586
701,0.006044005789924015
3583,0.006036082602451193
2178,0.006035162949684241
356,0.006030711674288732
566,0.00603019261394171
2817,0.006004925052795784
5609,0.005994216525185777
1012,0.005992755997048647
5608,0.005975736371578729
1634,0.005973918848121071
881,0.005967698056874309
2420,0.005964781842419325
3886,0.0059599645827110624
352,0.0059589348675223195
5035,0.005955889223709975
2804,0.005954032516797852
1537,0.005953323311251566
4705,0.005952634475814628
4848,0.005951724462504117
5586,0.005950796125210864
4785,0.0059470155536459676
3968,0.0059470155536459676
3969,0.0059470155536459676
1322,0.005907200719229503
4482,0.005897244788250355
2623,0.005893373530529732
3225,0.005888599753845546
3405,0.005863421594953302
1110,0.005860691035144917
1953,0.005850257818987211
2470,0.005838849917426492
339,0.0058352272422813965
1582,0.005828033350671033
281,0.005824210902450518
1684,0.005823840730579657
168,0.005823629120362522
1144,0.005819399902038043
2206,0.005818936795687919
364,0.005817934857091342
3970,0.005815523114461307
3950,0.005815523114461307
3422,0.005776877632536613
2566,0.005747316989756826
3715,0.005746870489030598
2703,0.005739589264292265
4777,0.005737536044742646
2335,0.005731230421634393
3,0.005730743935218608
944,0.005729015593348456
3377,0.005728237660322054
5960,0.005725238603788957
4119,0.005720288247985731
609,0.005718019514808273
956,0.00570997982077006
3544,0.005705004844979359
1789,0.005704534968995673
5761,0.005702554872558724
2376,0.0056998491005271
5766,0.005696490830110782
363,0.00569640301367071
3690,0.005693792836356697
2068,0.005693196444919105
4208,0.005693127663015068
2023,0.005692624559691044
2536,0.005685962226310665
2574,0.005680869007576595
667,0.0056765324070118615
1453,0.005654375215419643
539,0.005652572432079739
628,0.005620246212281114
5642,0.005617948646532407
812,0.0056152976954624905
80,0.005603803471517031
946,0.0056028410357413655
642,0.00559164631936367
2455,0.005578144052794459
5607,0.0055766902712142815
986,0.005575449352511532
4770,0.005574678804706325
890,0.0055729873910152
5674,0.005569414832004387
1484,0.0055623003971720375
2490,0.005558117515322929
2196,0.005557768777369516
3497,0.005557720243940048
831,0.005554457726839573
3964,0.005552538236091987
3931,0.005552538236091987
3059,0.005550706264108741
5316,0.0055500905873905
529,0.005527315775032904
3040,0.005519351218131252
1650,0.0055146027756822575
4406,0.00548771657377533
930,0.005484782631537385
5811,0.005483592878825614
4540,0.005468325764652617
657,0.005461676355054033
1169,0.005461676355054033
2286,0.005457720764700161
3082,0.005455025323177156
4095,0.005453097820420987
2139,0.005451723809278655
416,0.005447789590296679
2905,0.0054454860800415275
1542,0.005442389608544176
1786,0.005441007615875401
5141,0.005438523765489254
692,0.005436677138082882
2422,0.005433721126853041
3083,0.00543248072347441
4804,0.00543106979584436
2972,0.005430807957987377
1831,0.005429629994798218
1228,0.005429629994798218
4679,0.005427432316321029
3542,0.005427376771227206
2748,0.005427349526782516
4951,0.0054222753413998275
4713,0.005421045796907327
3941,0.005421045796907327
5791,0.00541921382492408
1211,0.00541921382492408
1853,0.00541921382492408
4570,0.005411947554038808
1504,0.005391272927652488
616,0.00538411917973271
2415,0.005380912636304869
1019,0.0053468730082592624
3043,0.005341028344532243
2048,0.005333239813325615
2700,0.0053307600198241895
3145,0.00532621419524878
2097,0.005325684392671658
234,0.005323062153328823
3721,0.00531909528946802
3458,0.005310421502796531
2675,0.0053094561635040624
2695,0.005305259463308288
1232,0.005300587011982981
1865,0.0052966171322174835
373,0.0052919651003527
3937,0.0052895533577226655
3933,0.0052895533577226655
5320,0.005287721385739419
635,0.005283727646493021
3146,0.005282642151403633
5280,0.005280300447989484
1236,0.005259560321084864
5691,0.005250832774851066
598,0.005244499677648714
2964,0.005230455477550235
4000,0.0051999588443490475
1056,0.005198303114377396
5073,0.00518813934119629
947,0.00518188057528697
1508,0.005177003616798012
4050,0.005173681525088299
3652,0.005169495845105088
5425,0.005168892445680293
2451,0.005167836402038736
250,0.005167495004330458
3279,0.005166383877335399
5617,0.005165649690397525
1567,0.005156228946554759
2223,0.005156228946554759
2225,0.005156228946554759
4182,0.005156228946554759
687,0.00514631202698287
3511,0.0051324627739471095
4253,0.005120802799536595
3268,0.005120123751559895
1275,0.005116019727307276
1639,0.005109352683352608
200,0.005095064695453448
1777,0.00508772239656116
1676,0.005082140799416993
1252,0.005078060687261274
4530,0.005067717010873295
5667,0.005064785443529863
2888,0.005062833664948315
3992,0.005062544391371522
670,0.005061337730716878
5606,0.005058912001759977
4394,0.005055700880727406
5204,0.00505319498825868
1296,0.005052733519811785
4019,0.005049942392282144
2942,0.005044281239281937
2320,0.005037567272637774
2515,0.005036965168368404
990,0.005036908891262512
2039,0.005036330640433396
3393,0.005036330640433396
3338,0.005034822564430103
4871,0.005034703971805201
1536,0.005034613093450725
4929,0.005033472291228272
1161,0.0050331951004198745
3674,0.005033060227800812
2250,0.005032412784710437
1489,0.005031599078031221
3993,0.005024736507370099
4870,0.005024736507370099
3498,0.005024736507370099
5340,0.005024736507370099
3417,0.004961543411784786
4389,0.004958761268405569
1317,0.004953425299758147
911,0.004950488320098469
293,0.004948829480382187
1353,0.0049434366263389614
3861,0.004943333262625154
2908,0.00494286865986651
3837,0.004942014421640025
2860,0.0049413392189665475
4462,0.004940978736957051
778,0.004936498996402059
2235,0.004935914691043314
1462,0.004934218304079967
2502,0.004928903137330482
5550,0.004927001423337748
3522,0.00492103603648033
4319,0.004919254781319673
3445,0.004915736573892938
3187,0.004915456036173068
2453,0.004913253510130267
5074,0.004912349008145122
3562,0.004909849253561889
671,0.004908016042617193
1891,0.004907196637028698
2798,0.0049069327417596755
2401,0.004904936481947625
1732,0.0049048382012487355
4695,0.004904290977616449
1852,0.004902139814663503
3162,0.004900486293318201
2932,0.004900207703435021
3945,0.004895076040168685
3144,0.004893244068185439
4502,0.004893244068185439
3714,0.004883842557483332
3327,0.004864562476756493
2813,0.0048575197735335925
3349,0.004853005135178612
607,0.004830444709934825
2429,0.004830149470807491
3549,0.004828961049371288
5310,0.0047990700823541035
4420,0.004798764020627894
815,0.004795222498914314
4606,0.0047926035120714775
2428,0.004790183392708504
3085,0.0047880238841182254
2526,0.004784939895127373
2026,0.004783465848688016
5033,0.004781295103633018
1306,0.004780360268489307
52,0.004777056194967907
2975,0.004775018527551108
4552,0.004772781732730215
4989,0.004772457271048032
4834,0.004771851534758708
5895,0.004771837686060782
5795,0.004768993854133541
5678,0.004768906320764351
1145,0.0047688875784507555
4068,0.004763583600984025
4716,0.004763583600984025
2619,0.004761751629000778
5977,0.004761751629000778
3376,0.004761751629000778
4035,0.004740674823120153
2289,0.004733925767286495
4269,0.004733860428685923
208,0.0047079752301862135
2410,0.004695417912063712
4337,0.004693206656800431
2981,0.0046910732897281066
2803,0.004682998474610573
4880,0.00468191873859941
3512,0.004677869717781888
1280,0.004665136006952817
3254,0.004664754394224266
631,0.0046581643275026355
4380,0.004656841113861063
1077,0.004655910818548328
2699,0.004653079652568011
3644,0.0046519858652144044
3149,0.004651380893946621
4917,0.004650205596066874
523,0.004649912228933427
570,0.004649326927154422
3806,0.004648866254409107
1847,0.004648756196618423
1365,0.00464874817971089
3582,0.0046485414168385124
600,0.004647607071926108
951,0.004645834153094111
4199,0.004644120087738823
4961,0.004642115160736397
1680,0.0046420777949337496
1142,0.00464189340718921
1534,0.004641853322879414
1669,0.004641294615626395
4944,0.0046402323929414955
1553,0.004640135775896743
5627,0.0046391391034436135
4545,0.00463862341161972
4425,0.004637599878449203
1360,0.004637115056194594
5587,0.00463587173336426
519,0.004634502904429398
1487,0.004608964116609992
3103,0.004592677620438799
827,0.004592317500594064
1119,0.004582402053492185
3160,0.004579661566909006
3893,0.004569646554598451
242,0.004564359569197002
530,0.004554422479578184
3856,0.004553137314045527
4184,0.004547087636045358
1616,0.004543231233119396
4845,0.004541589318820472
3474,0.004535553187230169
4924,0.004534868107845724
1607,0.004532771431255686
3894,0.0045320847026129015
2788,0.0045315045636217365
2212,0.004529298506240883
1575,0.004526807231662972
1240,0.004525844759880314
2349,0.00452340527731366
316,0.004523262216513711
1695,0.0045224216382109255
3210,0.004517599657738658
2870,0.004516214009392844
5257,0.004512790017534814
1109,0.004511632376875019
5265,0.004510360883694753
2302,0.004510360883694753
5095,0.004510360883694753
4255,0.004508108880033042
5835,0.0045072865278809795
3896,0.00450577968216115
3531,0.004504600616832305
2327,0.004504142935581607
5304,0.004498766750631457
5887,0.004498766750631457
4169,0.004436749839624912
2746,0.004436196282445915
912,0.004431032119165094
4322,0.004425237563556034
2928,0.004423131710203383
2171,0.004423122266325151
1230,0.004422636251031775
2859,0.004416006415020861
658,0.004414590021761513
248,0.004407754962763445
1511,0.004406232507159094
2412,0.004404876707550554
5790,0.004402327408702674
346,0.00440051494505615
3049,0.0044000611906118
2839,0.004397464520072563
2356,0.004396112546463107
626,0.004390419123397445
4453,0.004389134399561999
4007,0.004387644320306755
1350,0.00438576330134157
4351,0.004385232771823093
3482,0.004384685494672764
675,0.004383317452216951
4314,0.004380541209997126
1285,0.004380139937690359
5311,0.00437950195546319
5891,0.004378868444510094
3594,0.004378868444510094
4799,0.004378868444510094
4242,0.004378203271168465
4345,0.004377241775881899
2253,0.004374950588787135
2542,0.004371881807809609
3105,0.004371246093716953
455,0.004369351558731426
3965,0.0043691062834300435
4358,0.0043691062834300435
5462,0.004367274311446797
164,0.004366111861535902
1765,0.004361528450348076
1764,0.0043372311146782205
4421,0.004331311192070937
243,0.004329362339901901
2233,0.004328175378021315
814,0.004328052703173132
795,0.00430942938431173
526,0.004304922755966082
1697,0.004298927612606788
3250,0.004298012506622458
4518,0.004288888304797624
3448,0.004287887083368671
5543,0.004286292293378319
1359,0.004285420214864374
1469,0.004284022590017301
380,0.004282973931197761
4362,0.004282182847377495
5251,0.004281185105453346
4886,0.004274287868951439
3766,0.004273980618742438
2937,0.004269452772242113
4852,0.004267578684832698
2697,0.004266635794703386
2513,0.004265694398964421
3825,0.0042551224945853
1587,0.004254886579460176
5888,0.004254135934762232
180,0.004252906487112035
5228,0.004249447526441587
2791,0.004247376005325433
2107,0.004247076537427772
4685,0.004245716632872646
1124,0.0042455492877569705
641,0.004243749950089772
397,0.0042410865155287384
362,0.004240025586875418
4002,0.0042392121372608355
2307,0.0042391513760595525
905,0.004236906084048693
5973,0.004235781872262137
2706,0.004235781872262137
1701,0.004235246841851428
651,0.0042213485958009465
212,0.004214428646654638
423,0.004200921201015413
251,0.004193932865178143
3591,0.004168033054488622
1994,0.004167812280374857
4198,0.004167261223427892
804,0.004165698528078705
2125,0.0041644481276209315
1879,0.004157633298341512
961,0.004151070684579307
466,0.0041474406559904005
3960,0.004143800130152992
3231,0.004143002171584989
992,0.004140334348537045
2121,0.004137946157976026
2341,0.004130360521531615
3995,0.004129702427961816
3925,0.004128089101543096
2380,0.004127832098620779
5413,0.0041272086977438395
4048,0.004125651448509985
1123,0.004123549136973322
3588,0.0041232069946100834
2576,0.004122894670139482
4114,0.004121032588722722
5513,0.0041210021619154805
5138,0.004120952442216554
2802,0.004119641987758153
4919,0.004119308298146259
4220,0.004118150331000182
1830,0.004117741622710671
2108,0.004117257288840036
4485,0.004117204654572271
391,0.004117081301336809
4435,0.004115883566140773
3673,0.00411437549013748
4377,0.004114226045229268
4768,0.004113710176920243
2546,0.0041131672138863
5987,0.004113119712861333
1768,0.004112425134935912
2544,0.0041123525517123985
3983,0.004111948475356622
4709,0.004110499353879138
1245,0.004109771008612402
1604,0.004109164415675311
4953,0.0041073509495532234
5107,0.004104289433077476
2970,0.004104289433077476
4324,0.004104289433077476
5223,0.004104289433077476
5242,0.004099716459627965
1735,0.004094926583869065
199,0.004091278126067619
5403,0.0040544200070699405
5065,0.0040495284493267565
2752,0.004043124973028988
2848,0.004034292331022368
514,0.0040267988747831815
2835,0.0040210996215026785
4832,0.004013506268668823
3589,0.00400221602489741
825,0.004001149343244233
2158,0.004000223352958108
4943,0.003999191878170976
1209,0.003996652752166177
4215,0.0039961768499657355
2759,0.003994654913336151
5003,0.003992600824335957
1454,0.0039923318248824835
4875,0.003991601843845683
1017,0.003990819451622599
5244,0.0039893018295725415
5945,0.003989091159689657
966,0.003988402623911167
1007,0.003987961511755696
371,0.003986907671115332
3030,0.003985882743049959
3811,0.003984391126956112
5307,0.003983316753865272
2811,0.003981979909799766
485,0.0039810106932485914
615,0.0039810106932485914
2185,0.0039807420566150605
2492,0.003980473271233153
3089,0.003979019109336714
4528,0.003978934601155749
4810,0.003978125281292945
5343,0.003972796993892815
4410,0.003972796993892815
1657,0.003964078217471375
995,0.003960575258771442
2705,0.003959486664414262
5759,0.003931891786861164
2943,0.003925912678858072
1044,0.003909531297833484
3165,0.003907579281185549
1310,0.003892567671392034
5882,0.003886228522854792
4176,0.0038860700278171285
3535,0.003885328148736854
1000,0.003873312931762067
1545,0.003869760300441994
2607,0.003864547649135428
1114,0.003863409258586413
1625,0.003863342059267645
3203,0.0038629557971650106
2955,0.0038596716281779557
1692,0.003859316842647217
5548,0.0038579377341962894
5624,0.0038576715030480737
5915,0.003856449727783032
4604,0.00385564647322555
1466,0.0038542270122520327
2608,0.0038541638041846202
5932,0.0038528986877714526
5256,0.0038528986877714526
2184,0.0038507553378252946
5673,0.0038501844683356515
612,0.0038494442842970005
1609,0.0038482132873839726
4034,0.0038459116594230527
70,0.0038455832874904608
5681,0.0038449187689092706
2142,0.0038437448291020696
713,0.0038413045547081555
3386,0.0038413045547081555
1675,0.0038272662632580804
1579,0.0038108166698768223
1239,0.003810178639158309
3719,0.003803760794249404
3898,0.003773715838769124
573,0.0037707279386725466
3037,0.0037705125205217713
4855,0.003757342303384972
4847,0.003754093660625264
5833,0.0037479371673218983
3412,0.0037401885099209455
1001,0.003739393885669836
2268,0.0037330101403053356
175,0.003732326590735083
1389,0.003731955929370374
1637,0.0037263047168171874
2308,0.0037260835192403662
114,0.0037247225328419413
1175,0.003724405795708814
4116,0.0037236730134462014
2423,0.003723079014073825
3751,0.003722817472090612
2527,0.0037214062485867922
1661,0.003721143319548015
3418,0.003720337960526145
2816,0.003719663808240674
1156,0.003719579531018329
668,0.0037180713572224438
1707,0.0037163710843394174
5459,0.003716143865086262
1143,0.0037136901879811926
3553,0.003712242752911771
3134,0.0037116440875067415
4173,0.003709812115523495
5547,0.003709812115523495
5338,0.003709812115523495
5113,0.003709812115523495
3260,0.0036913352374527307
561,0.003674655624929043
4543,0.003659705088038668
288,0.003649663979912639
3548,0.003642955380862693
3345,0.00364062328481378
2902,0.0036370213766709547
147,0.0036345964679436837
1562,0.00363127911305604
2857,0.0036229006770335404
1477,0.0036194633779263797
5610,0.003615821784681116
4578,0.003615035082794461
3735,0.00361316539863575
1085,0.003612298174893607
1237,0.0036070492134478178
2181,0.0036065251981356166
4366,0.0036060599889150505
6002,0.003602139922743937
4302,0.003600375078942231
3111,0.0035967490888019595
211,0.0035947095185662322
5724,0.003591768152823567
2931,0.003591586574889164
1473,0.0035902161966047934
5136,0.0035899138094021314
1297,0.0035895593680690075
5838,0.003589025318386088
2445,0.003588474607119474
5805,0.0035879979134184835
3073,0.0035874788731583276
1531,0.0035869019926893825
5272,0.0035863126734912553
2385,0.0035859504226271807
3563,0.0035833954191362
2741,0.0035826723287979948
4739,0.0035783196763388343
2944,0.0035714927008062085
3917,0.0035302005459408215
2124,0.0035294409855036457
5269,0.003524260704316785
1133,0.0035158227157927623
2098,0.00350365243951778
4579,0.0035031386071442115
4336,0.003498401588909206
2155,0.0034973606728659137
4318,0.003493037308437124
1105,0.003491363132277091
1071,0.003487543025814942
202,0.0034835082912425997
4800,0.003482769052250952
3147,0.0034826829098916993
